source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,em_margin,em_stability,ko_top_l3_id,en_top_l3_id,hd_reason,allowed_l3_ids,candidate_constraint_reason,top5_l3_scores
SRC-G-0363,General,RAI4-0160,AI에 의한 심리적 고통·괴롭힘 증폭,AI amplification of psychological distress and abuse,G_Others,HD,0.774024,0.722833,0.015981,1.0,G_SOC_ECON,G_INT_VIOL,BILINGUAL_DISAGREEMENT,G_INT_VIOL|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SOC_ECON"", ""score"": 0.774024}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.758044}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.756223}, {""l3_id"": ""G_INT_VIOL"", ""score"": 0.750799}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.745888}]"
SRC-G-0364,General,RAI4-0173,돌봄 맥락 취약계층에 대한 AI 조작,AI manipulation of vulnerable groups in care contexts,G_Others,HD,0.732122,0.685783,0.004667,1.0,G_INT_UNETH,G_INT_UNETH,LOW_MARGIN,G_INT_VALUE|G_INT_ILLEGAL|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_UNETH"", ""score"": 0.732122}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.727455}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.701587}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.700677}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.695151}]"
SRC-G-0365,General,RAI4-0612,AI 지원 병원체 및 유전물질 강화,AI-assisted enhancement of pathogens and genetic material,G_INT_WEAP,EM,0.758607,0.685544,0.038682,1.0,G_INT_WEAP,G_INT_WEAP,,G_INT_VALUE|G_INT_UNETH|G_INT_WEAP|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_SECADV|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_ANTH|G_INT_REL|G_SYS_POLICY,"[{""l3_id"": ""G_INT_WEAP"", ""score"": 0.758607}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.719924}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.710632}, {""l3_id"": ""G_SOC_ENV"", ""score"": 0.709741}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.708009}]"
SRC-G-0366,General,RAI4-0723,학대적 판타지 대상화,Objectification for abusive fantasy,G_Others,HD,0.705159,0.675367,0.008428,1.0,G_INT_ANTH,G_INT_ANTH,AMBIGUOUS_RISK_MECHANISM|LOW_MARGIN,G_INT_VALUE|G_INT_UNETH|G_INT_ANTH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_ANTH"", ""score"": 0.705159}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.696731}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.674399}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.653492}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.648947}]"
SRC-G-0367,General,RAI4-0800,맞춤형 정보 제공에 의한 정보 고치 심화,Aggravated information cocoons from tailored content,G_SYS_MISINFO,EM,0.719825,0.666204,0.018981,1.0,G_SYS_MISINFO,G_SYS_MISINFO,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.719825}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.700845}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.69113}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.682226}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.679243}]"
SRC-G-0368,General,RAI4-0805,이용자 정렬 AI 어시스턴트에 의한 관점 고착 과 시민적 기반 약화,Viewpoint entrenchment and civic erosion from user-aligned assistants,G_Others,HD,0.774866,0.704926,0.02205,1.0,G_SYS_CONTEST,G_SOC_DEMOC,BILINGUAL_DISAGREEMENT,G_INT_ALLOC|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.774866}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.752817}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.719581}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.707549}, {""l3_id"": ""G_INT_ALLOC"", ""score"": 0.706796}]"
SRC-G-0369,General,RAI4-0871,개인화를 통한 조작,Manipulation via personalization,G_Others,HD,0.690163,0.608314,0.021937,0.6,G_SOC_DEMOC,G_SYS_CONTEST,LOW_STABILITY|BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.690163}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.668226}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.667182}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.658058}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.657632}]"
SRC-G-0370,General,RAI4-0882,마찰 없는 AI 관계로 인한 개인 성장 저해,Stunted personal growth from frictionless AI relationships,G_SYS_CONTEST,EM,0.720761,0.632149,0.034893,1.0,G_SYS_CONTEST,G_SYS_CONTEST,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.720761}, {""l3_id"": ""G_SYS_INPUT"", ""score"": 0.685869}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.679658}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.673084}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.672251}]"
SRC-G-0371,General,RAI4-0885,AI에 대한 오보정된 신뢰와 과잉 의존에 따른 피해,Miscalibrated trust in AI and resulting overreliance harms,G_INT_ANTH,EM,0.82073,0.784093,0.031726,1.0,G_INT_ANTH,G_SYS_OVERCONF,,G_INT_VALUE|G_INT_PRIV|G_INT_UNETH|G_INT_ANTH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_ANTH"", ""score"": 0.82073}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.789004}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.784894}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.78245}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.782152}]"
SRC-G-0372,General,RAI4-0890,자아실현 저해 피해,Self-actualisation harms,G_Others,HD,0.746645,0.6622,0.022407,0.6,G_SYS_CONTEST,G_SYS_CONTEST,LOW_STABILITY,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.746645}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.724238}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.716955}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.707162}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.700415}]"
SRC-G-0373,General,RAI4-0902,AI 시스템에 대한 정서적·물질적·인식론적 의 존,"Emotional, material, and epistemic dependence on AI systems",G_INT_REL,EM,0.89731,0.84149,1.0,1.0,G_INT_REL,G_INT_REL,,G_INT_REL,CURATED_SOURCE_MECHANISM:G_INT_REL,"[{""l3_id"": ""G_INT_REL"", ""score"": 0.89731}]"
SRC-G-0374,General,RAI4-1106,인간-기계 경계의 모호화,Blurred human-machine boundaries in interaction,G_Others,HD,0.73161,0.676013,0.015969,1.0,G_SYS_TRANS,G_INT_UNETH,BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_UNETH"", ""score"": 0.73161}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.715641}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.713619}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.711123}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.703261}]"
SRC-G-0375,General,RAI4-1141,책임에 대한 잘못된 개념,False notions of responsibility,G_INT_ANTH,EM,0.801749,0.765159,0.02926,1.0,G_INT_ANTH,G_INT_ANTH,,G_INT_VALUE|G_INT_UNETH|G_INT_ANTH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_ANTH"", ""score"": 0.801749}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.77249}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.762558}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.758803}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.757671}]"
SRC-G-0376,General,RAI4-1190,사용자 정신적 고통 강화,Reinforcement of user mental distress,G_SYS_CONTEST,EM,0.67074,0.60296,0.030611,1.0,G_SYS_CONTEST,G_SYS_MISINFO,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.67074}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.640128}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.629869}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.625023}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.618219}]"
SRC-G-0377,General,RAI4-1263,직장 내 부적응적 인간-AI 상호작용,Maladaptive human-AI interaction in the workplace,G_INT_UNETH,EM,0.76819,0.724173,0.019837,1.0,G_INT_UNETH,G_INT_UNETH,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_UNETH"", ""score"": 0.76819}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.748353}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.733765}, {""l3_id"": ""G_SYS_INPUT"", ""score"": 0.730302}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.725204}]"
SRC-G-0378,General,RAI4-1289,배포 후 독립적 병리 행동,Independent pathological behaviour postdeployment,G_Others,HD,0.638279,0.587354,0.006149,1.0,G_SYS_MISINFO,G_INT_UNETH,LOW_MARGIN|BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.638279}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.63213}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.625309}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.621664}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.612105}]"
SRC-G-0379,General,RAI4-1328,소외로 인한 피해,Harms from estrangement,G_Others,HD,0.74882,0.699759,0.011319,1.0,G_SOC_GOV,G_SOC_ECON,LOW_MARGIN|BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SOC_GOV"", ""score"": 0.74882}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.7375}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.725037}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.716529}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.698966}]"
SRC-G-0380,General,RAI4-1617,견해 예측 기반 맞춤 설득에 의한 조작,Manipulation through view-predictive tailored persuasion,G_Others,HD,0.673888,0.608474,0.014378,1.0,G_SYS_OVERCONF,G_SYS_MISINFO,LOW_MARGIN|BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.673888}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.65951}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.638425}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.632214}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.62911}]"
SRC-G-0381,General,RAI4-0146,광범위 배포 AI 어시스턴트를 통한 대규모 영 향력 행사,Population-scale influence through widely deployed AI assistants,G_SYS_OEXT,EM,0.736275,0.683564,0.021006,1.0,G_SYS_OEXT,G_SYS_OEXT,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_OEXT"", ""score"": 0.736275}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.715269}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.706692}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.699138}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.699005}]"
SRC-G-0382,General,RAI4-0176,알고리즘 작업장 감시·통제,Algorithmic workplace surveillance and control,G_Others,HD,0.756735,0.704392,0.019842,1.0,G_SOC_DEMOC,G_SOC_POWER,BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_PRIV|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SOC_POWER"", ""score"": 0.756735}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.736893}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.731811}, {""l3_id"": ""G_INT_PRIV"", ""score"": 0.729145}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.721986}]"
SRC-G-0383,General,RAI4-0450,AI 기반 대량 감시,AI-enabled mass surveillance,G_Others,HD,0.726157,0.674147,0.012534,0.8,G_INT_VALUE,G_SOC_POWER,LOW_MARGIN|BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_PRIV|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SOC_POWER"", ""score"": 0.726157}, {""l3_id"": ""G_INT_PRIV"", ""score"": 0.713623}, {""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.696452}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.693914}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.688895}]"
SRC-G-0384,General,RAI4-0498,민주적 절차·제도 신뢰의 침식,Erosion of democratic processes and institutional trust,G_SOC_DEMOC,EM,0.890093,0.85947,0.102654,1.0,G_SOC_DEMOC,G_SOC_DEMOC,,G_INT_VALUE|G_INT_POL|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SOC_DEMOC"", ""score"": 0.890093}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.78744}, {""l3_id"": ""G_INT_POL"", ""score"": 0.777474}, {""l3_id"": ""G_INT_UNETH"", ""score"": 0.756854}, {""l3_id"": ""G_SOC_ECON"", ""score"": 0.753539}]"
