source_row_id,source_domain,source_l4_id,source_title_ko,risk_subject_present,risk_mechanism_present,adverse_outcome_present,causal_link_present,affected_party_present,topic_only_flag,protective_activity_flag,risk_eligibility_decision,risk_eligibility_reason
SRC-G-0316,General,RAI4-1011,노동 착취와 거시경제적 불평등 심화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0317,General,RAI4-1022,높은 비용으로 인한 접근 배제,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0318,General,RAI4-1224,디지털 격차 확대,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0319,General,RAI4-1233,사회경제적 불평등 증폭과 AI 이익의 집중,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0320,General,RAI4-1404,데이터 노동 저평가·비가시화,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0321,General,RAI4-1661,자본편중·시장집중·접근격차에 의한 불평등 심화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0322,General,RAI4-0086,규제 차익거래,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0323,General,RAI4-0383,AI를 매개로 한 디지털 식민주의,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0324,General,RAI4-0415,문화 해석 권위의 이전,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0325,General,RAI4-0460,AI 권력·시장 지배력의 집중,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0326,General,RAI4-0491,알고리즘 획일화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0327,General,RAI4-0499,AI 공급자 종속,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0328,General,RAI4-0510,AI 역량 비대칭에 따른 권력 불균형과 지정학 적 긴장,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0329,General,RAI4-0544,승자독식 역학,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0330,General,RAI4-0568,데이터 수집 제한,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0331,General,RAI4-0731,공통 AI 플랫폼 집중에 따른 단일 장애점,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0332,General,RAI4-0960,AI 표적화를 통한 대규모 조작의 산업화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0333,General,RAI4-1251,가치 고정,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0334,General,RAI4-1414,AI 지식의 사유화,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0335,General,RAI4-1663,기업 권력 비대칭에 의한 규제 포획,False,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0336,General,RAI4-0120,선호 형성 캡처,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0337,General,RAI4-0425,사회집단의 재현적 피해·고정관념 및 비가시화,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0338,General,RAI4-0676,사회 집단에 대한 모델의 차별적 결정과 산출,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0339,General,RAI4-0697,개발자 가치 각인 편향,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0340,General,RAI4-0698,가치 고착 및 결과 동질화,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0341,General,RAI4-0700,편향된 진술 및 권장 사항,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0342,General,RAI4-0701,설명 조작에 의한 편향 은폐,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0343,General,RAI4-0711,편향 증폭과 결과 균질화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0344,General,RAI4-0713,완화 조치 이후에도 존속하는 고정관념 편향,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0345,General,RAI4-0722,모델 설계 기인 차별적 출력,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0346,General,RAI4-0883,AI 모델 편향이 사용자 판단에 미치는 장기적 영향,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0347,General,RAI4-1018,유해 편향의 내재화와 증폭,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0348,General,RAI4-1291,시민 심사와 맞춤형 선전을 통한 편향적 영향 력,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0349,General,RAI4-1299,체계적 학습 오류 편향,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0350,General,RAI4-1311,심리적 특성에 따른 행동 편향,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0351,General,RAI4-1329,추천 시스템의 인간중심 편향 증폭,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0352,General,RAI4-1387,악성 사전분포에 의한 의사결정 조작,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0353,General,RAI4-1413,연구자의 인구통계학적 다양성,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0354,General,RAI4-1503,내재 가치 평가 편향,False,True,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0355,General,RAI4-0493,피해 인지·측정 실패,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0356,General,RAI4-1298,도덕적 탈숙련화,False,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0357,General,RAI4-0864,기술 이용에 따른 사회적 고립과 자기소외,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0358,General,RAI4-0132,사용자 영합적 응답(아첨),True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0359,General,RAI4-0141,사용자 선호·선택의 조작적 유도,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0360,General,RAI4-0149,챗봇 교제에 대한 정서적·사회적 의존,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0361,General,RAI4-0155,미성년자의 AI 설득 취약성,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0362,General,RAI4-0159,AI 동반자에 의한 외로움 대체,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0363,General,RAI4-0160,AI에 의한 심리적 고통·괴롭힘 증폭,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0364,General,RAI4-0173,돌봄 맥락 취약계층에 대한 AI 조작,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0365,General,RAI4-0612,AI 지원 병원체 및 유전물질 강화,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0366,General,RAI4-0723,학대적 판타지 대상화,False,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0367,General,RAI4-0800,맞춤형 정보 제공에 의한 정보 고치 심화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0368,General,RAI4-0805,이용자 정렬 AI 어시스턴트에 의한 관점 고착 과 시민적 기반 약화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0369,General,RAI4-0871,개인화를 통한 조작,False,True,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0370,General,RAI4-0882,마찰 없는 AI 관계로 인한 개인 성장 저해,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0371,General,RAI4-0885,AI에 대한 오보정된 신뢰와 과잉 의존에 따른 피해,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0372,General,RAI4-0890,자아실현 저해 피해,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0373,General,RAI4-0902,AI 시스템에 대한 정서적·물질적·인식론적 의 존,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0374,General,RAI4-1106,인간-기계 경계의 모호화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0375,General,RAI4-1141,책임에 대한 잘못된 개념,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0376,General,RAI4-1190,사용자 정신적 고통 강화,False,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0377,General,RAI4-1263,직장 내 부적응적 인간-AI 상호작용,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0378,General,RAI4-1289,배포 후 독립적 병리 행동,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0379,General,RAI4-1328,소외로 인한 피해,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0380,General,RAI4-1617,견해 예측 기반 맞춤 설득에 의한 조작,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0381,General,RAI4-0146,광범위 배포 AI 어시스턴트를 통한 대규모 영 향력 행사,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0382,General,RAI4-0176,알고리즘 작업장 감시·통제,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0383,General,RAI4-0450,AI 기반 대량 감시,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0384,General,RAI4-0498,민주적 절차·제도 신뢰의 침식,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0385,General,RAI4-0611,AI 감시에 의한 전체주의 체제 유지,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0386,General,RAI4-0633,대규모 영향력 작전에 의한 인식 체계 왜곡,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0387,General,RAI4-0842,추천 알고리즘에 의한 온라인 양극화 심화,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0388,General,RAI4-0845,침식된 인식론,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0389,General,RAI4-0846,정보 신뢰 저하에 따른 집단 의사결정 약화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0390,General,RAI4-0847,설득 도구 확산에 의한 인식론적 분절화,False,True,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0391,General,RAI4-0874,노동 대체와 경제·사회 질서의 교란,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0392,General,RAI4-0895,문화적 안정성 훼손,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0393,General,RAI4-0897,사회적 적응 지체로 인한 혼란,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0394,General,RAI4-0909,저관심 AI의 예상외 대규모 파급,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0395,General,RAI4-0956,공유된 현실감각의 상실,False,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0396,General,RAI4-1240,광범위한 목표로 인한 조작 행동,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0397,General,RAI4-1302,인간 멸종 위험,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0398,General,RAI4-1339,글로벌 AI 공급망 교란,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0399,General,RAI4-1421,AI를 통한 민주적 절차 훼손,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0400,General,RAI4-1585,유해 작업 자동화에 의한 피해 규모 증폭,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0401,General,RAI4-1618,자율 사이버 공격을 통한 인간 통제 감소,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0402,General,RAI4-0056,AI 피해의 책임·구제 및 시정 경로 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0403,General,RAI4-0058,추적성 실패,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0404,General,RAI4-0076,라이프사이클 거버넌스 불연속성,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0405,General,RAI4-0078,기본권 영향 평가 격차,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0406,General,RAI4-0096,위험 소유권의 모호성,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0407,General,RAI4-0103,AI 공급망의 책임성·무결성 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0408,General,RAI4-0112,AI 위임에 따른 인간 의사결정 권한 이전,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0409,General,RAI4-0385,현지 규범·제도와의 불일치,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0410,General,RAI4-0386,AI 시스템에 대한 고착화된 의존,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0411,General,RAI4-0409,현지 책임 없는 현지화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0412,General,RAI4-0488,AI 발전에 뒤처지는 규제 지체,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0413,General,RAI4-0511,AI 보증·감독 메커니즘의 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0414,General,RAI4-0535,국제법적 규율 곤란,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0415,General,RAI4-0555,통제되지 않는 자기개선과 AGI 통제 상실,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0417,General,RAI4-0942,고도 AI에 의한 실존적·재앙적 위험,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0418,General,RAI4-0947,생성형 AI에 대한 규제 공백,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0420,General,RAI4-0972,도덕적 추론·가치 정렬 결손,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0421,General,RAI4-0973,AGI에 대한 리스크 관리·법제도의 부적절성,False,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0422,General,RAI4-0974,비정렬 AGI 실존적 재난,False,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0423,General,RAI4-1017,이상 조건에서의 성능·견고성·복원력 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0424,General,RAI4-1150,폭주 프로세스,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0425,General,RAI4-1331,설명가능성 결손에 따른 시정·책임 추적 불능,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0426,General,RAI4-1485,AI 구성요소 상호작용의 원인 규명 곤란,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0427,General,RAI4-1720,정보·책임 구조 부재에 의한 책임 귀속 불가,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0428,General,RAI4-0123,인간 존엄성 침식,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0429,General,RAI4-0162,전문적 판단력 위축,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0430,General,RAI4-0362,지배적 가치의 부과,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0431,General,RAI4-0369,AI에 의한 문화적·이념적 동질화,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0432,General,RAI4-0370,상황에 구애받지 않는 보편주의,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0433,General,RAI4-0372,문화·종교·사회 집단에 대한 왜곡 표상,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0434,General,RAI4-0388,AI에 의한 문화적 인식론 말살,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0435,General,RAI4-0390,영향받는 공동체 배제,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0436,General,RAI4-0394,이슬람 윤리 정렬 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0437,General,RAI4-0396,세속적 기본값 편향,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0438,General,RAI4-0398,헌법적 AI 가치 단일문화,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0439,General,RAI4-0410,존대·공손 규범 보존 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0440,General,RAI4-0412,원주민 데이터 주권 침해,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0441,General,RAI4-0413,문화 데이터 출처 손실,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0442,General,RAI4-0417,인간 피드백 데이터의 편향·비일관성,False,True,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0443,General,RAI4-0423,AI 의사결정에 의한 인간 행위주체성·감독·공정 대우의 침식,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0444,General,RAI4-0424,차별적 영향,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0445,General,RAI4-0430,저자원 언어 사용자 배제,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0446,General,RAI4-0497,AI 개발 경쟁에서의 안전 후순위화,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0447,General,RAI4-0556,운용 경계를 벗어난 자율 복제와 자원 획득,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0448,General,RAI4-0557,배포된 AI의 의도치 않은 유해 결과,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0449,General,RAI4-0562,AI 에이전트에 의한 강압과 갈취,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0450,General,RAI4-0580,이중용도 연구 역량 상승,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0451,General,RAI4-0585,AI로 인한 금융 시스템 불안정,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0452,General,RAI4-0601,AI 기반 군사 의사결정·무기 체계에 의한 비의도적 확전,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0453,General,RAI4-0621,AI에 의한 사이버 공격 역량 증강,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0454,General,RAI4-0622,AI 조력 제3자 시스템 교란,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0455,General,RAI4-0639,신체적 상해 및 부상 위험,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0456,General,RAI4-0644,테러리스트의 첨단 AI 획득,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0457,General,RAI4-0666,AI 조력 인지전과 주권 침해,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0458,General,RAI4-0702,콘텐츠 조정 알고리즘의 편향적 억압,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0459,General,RAI4-0747,적대적 입력 조작에 대한 모델 취약성,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0460,General,RAI4-0763,네트워크 상호 연결로 인한 위험,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0461,General,RAI4-0804,정보 환경의 질적 저하와 균질화,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0462,General,RAI4-0823,알고리즘에 의한 급진화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0463,General,RAI4-0896,건강과 웰빙의 저하,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0464,General,RAI4-0906,AI로 인한 전략적 불안정성,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0465,General,RAI4-0975,도덕적 판단의 기계 위임에 따른 비윤리적 결정,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0466,General,RAI4-0979,법규 위반 및 재산권·인권 침해,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0467,General,RAI4-0994,차별적 결정과 데이터 유출 피해,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0469,General,RAI4-1004,경제적 손실,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0470,General,RAI4-1010,시민적·정치적 피해,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
