stage2_id,base_release_id,l4_id,label_en,label_ko,stage1_status,stage1_l3_id,stage1_abstention_reason,stage2_status,stage2_l3_id,stage2_method,stage2_fit_tier,stage2_suitability_score,stage2_hold_reason,top1_semantic_score,semantic_margin,composite_margin,anchor_top1_votes,rule_supported,gap_sentinels,taxonomy_gap_override,requires_human_review,human_approved,legacy_hierarchy_used_as_feature
stage2-v1,v1.0.0,RAI4-0913,State weaponization,,needs_taxonomy_decision,,FRONTIER_EXPERT_REJECTED,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.708848,FRONTIER_EXPERT_REJECTED,0.587402,0.039141,0.239356,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0914,Privacy leakage,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.543839,,0.599315,0.020972,0.015729,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0915,Copyright violation,,algorithm_proposed,RAI3-G-INT-08,,stage1_algorithm_proposed,RAI3-G-INT-08,stage1_frontier_consensus_preserved,stage1_consensus,,,0.642032,0.120318,0.300238,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0916,Software vulnerabilities,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.216385,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.504607,0.011439,0.00858,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0917,Programming language,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.247888,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.514955,0.013028,0.009771,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0918,Software supply chains,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.437008,,0.532579,0.034303,0.025728,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0919,Pre-processing tools,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.327217,,0.534646,0.019575,0.014681,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0920,Network devices,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.282719,,0.53961,0.009499,0.007124,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0921,Memory and storage,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.38987,,0.553988,0.017169,0.012877,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0922,Private training data,,algorithm_proposed,RAI3-G-INT-06,,stage1_algorithm_proposed,RAI3-G-INT-06,stage1_frontier_consensus_preserved,stage1_consensus,,,0.602056,0.061799,0.256349,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0923,Memorization in LLMs,,needs_taxonomy_decision,,RULE_SEMANTIC_DISAGREEMENT,algorithm_proposed_stage2,RAI3-G-INT-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.261804,,0.468551,0.017748,0.158025,0,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0924,Inference attacks,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.51063,,0.602516,0.019714,0.014786,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0925,Poisoning attacks,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.515889,,0.587851,0.035627,0.026721,2,False,"[""GENERAL_AI_SECURITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0926,Overhead attacks,,needs_taxonomy_decision,,GAP_SENTINEL,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.19586,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.557422,0.001733,0.0013,0,False,"[""ENVIRONMENT_ENERGY_RESOURCES""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0927,Novel attacks on LLMs,,needs_taxonomy_decision,,GAP_SENTINEL,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.222501,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.536391,0.002868,0.002151,2,False,"[""GENERAL_AI_SECURITY""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0928,Goal hijacking,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.438457,,0.61075,0.003298,0.002474,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0929,One-step jailbreaks,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.6132,,0.58133,0.040777,0.030583,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0930,Multi-step jailbreaks,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.373177,,0.54496,0.017745,0.013309,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0931,Broken systems,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.516052,PHYSICAL_OUTSIDE_LOCK,0.641835,0.020124,0.015093,1,False,"[""TRANSPARENCY_EXPLAINABILITY"", ""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0932,Intellectual property rights violations,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.743847,,0.606294,0.070594,0.052946,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0933,Privacy and regulation violations,,needs_taxonomy_decision,,LOW_ABSOLUTE_FIT,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.667441,LOW_ABSOLUTE_FIT,0.548837,0.050225,0.217669,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0934,Enabling malicious actors and harmful actions,,needs_taxonomy_decision,,RULE_SEMANTIC_DISAGREEMENT,algorithm_proposed_stage2,RAI3-G-INT-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.326298,,0.494368,0.019672,0.171511,0,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0935,Environmental and socioeconomic harms,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.329277,,0.53257,0.029871,0.022403,1,False,"[""ENVIRONMENT_ENERGY_RESOURCES""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0936,Toxicity and abusive content,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.474427,,0.656904,0.003498,0.002623,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0937,Unfairness and discrimination,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.562343,,0.627859,0.02504,0.01878,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0938,Ethics and morality issues,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.088843,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.47079,0.001777,0.001332,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0939,Controversial opinions,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.485467,,0.568864,0.0286,0.02145,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0940,Privacy and data leakage,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.536653,,0.591586,0.022757,0.017068,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0941,Malicious use and unleashing AI agents,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-01,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.431505,,0.610383,0.002181,0.001636,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0942,Unsafe advanced AI,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.279847,,0.508836,0.012602,0.159766,0,True,"[""GOVERNANCE_AUDIT_REGULATION""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0943,Security - robustness,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.486588,,0.571476,0.03685,0.027637,2,False,"[""GENERAL_AI_SECURITY"", ""ROBUSTNESS_ALIGNMENT_CONTROL""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0944,Education - learning,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.489812,,0.533613,0.049551,0.037163,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0945,Misalignment with human values,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.377807,,0.585012,0.011657,0.008743,2,False,"[""ROBUSTNESS_ALIGNMENT_CONTROL""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0946,AI-enabled cybercrime,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.528259,,0.596683,0.025253,0.018939,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0947,Governance - regulation,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.318504,,0.542629,0.017828,0.013371,2,False,"[""GOVERNANCE_AUDIT_REGULATION""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0948,Labor displacement - economic impact,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.286584,,0.534935,0.015102,0.011326,2,False,"[""LABOR_INEQUALITY_POWER""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0949,Transparency - explainability,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-11,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.537363,,0.59339,0.037316,0.027987,2,False,"[""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0950,Unsustainable resource use,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.454917,,0.554702,0.02871,0.021533,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0951,Copyright - authorship,,needs_taxonomy_decision,,FRONTIER_EXPERT_REJECTED,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.872299,FRONTIER_EXPERT_REJECTED,0.641954,0.119006,0.319254,3,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0952,Writing - research,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.294247,,0.526187,0.016964,0.012723,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0953,AI task incompetence,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.446471,,0.61289,0.00996,0.00747,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0954,Algorithmic discrimination,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.554981,,0.582045,0.029906,0.022429,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0955,Algorithmic bias,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.638502,,0.565071,0.056897,0.042673,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0956,Erosion of society,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.424449,,0.532377,0.02604,0.01953,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0957,Lack of transparency,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-SYS-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.298003,,0.576513,0.000547,0.00041,2,False,"[""GOVERNANCE_AUDIT_REGULATION"", ""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0958,AI-enabled deception,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.601533,,0.613875,0.025638,0.019228,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0959,Unintended consequences,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.877138,,0.666881,0.092082,0.069061,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0960,Mass manipulation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.292053,,0.54637,0.008492,0.006369,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0961,Lethal autonomous weapons (LAW),,needs_taxonomy_decision,,RULE_SEMANTIC_DISAGREEMENT,algorithm_proposed_stage2,RAI3-G-INT-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.507872,,0.556748,0.01409,0.199433,2,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0962,Malicious use of AI,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.542467,,0.587836,0.025314,0.018986,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0963,Loss of autonomy,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.750748,,0.678578,0.042038,0.031529,2,False,"[""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0964,Lack of privacy notice and control,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.309082,,0.557093,0.007299,0.005474,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0965,Malicious misuse,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-03,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.337778,,0.577984,0.00416,0.00312,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0966,AI accidents,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.325343,,0.577526,0.002082,0.001562,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0967,Agentic misbehavior,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.40226,,0.593807,0.003494,0.002621,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0968,Structural societal risk,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.245951,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.53387,0.00511,0.003832,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0969,AGI removing itself from the control of human owners/managers,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-01,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.37082,,0.55446,0.025638,0.019228,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0970,AGIs being given or developing unsafe goals,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.338808,,0.564372,0.009792,0.007344,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0971,Development of unsafe AGI,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.243672,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.54392,0.006736,0.005052,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0972,"AGIs with poor ethics, morals and values",,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.360609,,0.564989,0.013509,0.010132,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0973,Inadequate management of AGI,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.155321,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.48899,0.000523,0.000392,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0974,Existential risks,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-01,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.251094,,0.546444,0.001015,0.000762,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0975,Unethical decision making,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.334186,,0.580748,0.008462,0.006346,0,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0976,Privacy violation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.865274,,0.661488,0.080855,0.060641,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0977,Human dignity/respect,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.744609,,0.621792,0.06836,0.05127,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0978,Decision making transparency,,needs_taxonomy_decision,,GAP_SENTINEL,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.503213,,0.570182,0.04039,0.030293,2,False,"[""TRANSPARENCY_EXPLAINABILITY""]",True,True,False,False
stage2-v1,v1.0.0,RAI4-0979,Law abiding,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.684003,,0.598102,0.061008,0.045756,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0980,Inequality of wealth,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.547144,,0.611076,0.022929,0.017197,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0981,Societal manipulation,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.801196,,0.632362,0.106461,0.079846,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0982,Direct competition with humans,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.835307,,0.647867,0.083068,0.062301,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0983,Unpredictable outcomes,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.364339,,0.597287,0.001268,0.000951,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0984,Competing for jobs,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-A-SYS-05,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.820329,,0.643286,0.063401,0.04755,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0985,Property/legal rights,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.618747,,0.626944,0.02354,0.017655,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0986,AI jurisprudence,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.411312,PHYSICAL_OUTSIDE_LOCK,0.56884,0.018157,0.013618,3,False,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0987,Liability and negligence,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.255726,PHYSICAL_OUTSIDE_LOCK,0.542322,0.012597,0.009448,1,False,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0988,Unauthorized manipulation of AI,,needs_taxonomy_decision,,RULE_SEMANTIC_DISAGREEMENT,algorithm_proposed_stage2,RAI3-G-INT-09,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.534777,,0.552364,0.039894,0.171954,0,True,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0989,AI rights and responsibilities,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.821497,PHYSICAL_OUTSIDE_LOCK,0.664317,0.114405,0.085803,3,False,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0990,Human-like immoral decisions,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-08,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.354688,,0.557739,0.009272,0.006954,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0991,AI death,,needs_taxonomy_decision,,PHYSICAL_OUTSIDE_LOCK,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.266465,PHYSICAL_OUTSIDE_LOCK,0.579785,0.005625,0.004219,0,False,"[""PHYSICAL_OUTSIDE_LOCK""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0992,Bias and discrimination,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.542363,,0.61829,0.025235,0.018926,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0993,Risk of injury,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-07,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.343126,,0.586735,0.001632,0.001224,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0994,Data breach/privacy and liberty,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-06,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.468579,,0.603442,0.011698,0.008774,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0995,Usurpation of jobs by automation,,needs_taxonomy_decision,,NO_VALID_L3,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.092304,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.458938,0.001086,0.000815,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0996,Environmental impacts,,needs_taxonomy_decision,,GAP_SENTINEL,needs_taxonomy_decision,,stage2_open_set_hold,stage2_hold,0.19763,BOTTOM_10_PERCENT_SUITABILITY_RESERVE,0.508855,0.015421,0.011566,1,False,"[""ENVIRONMENT_ENERGY_RESOURCES""]",False,True,False,False
stage2-v1,v1.0.0,RAI4-0997,Stereotyping social groups,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.519707,,0.588923,0.026802,0.020101,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0998,Demeaning social groups,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_high,0.845529,,0.652513,0.088596,0.066447,3,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-0999,Erasing social groups,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-10,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.413359,,0.570189,0.02102,0.015765,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-1000,Alienating social groups,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-INT-04,stage2_quota_calibrated_hierarchy_blind_top1,stage2_medium,0.47708,,0.554167,0.032954,0.024715,2,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-1001,Denying people the opportunity to self-identify,,needs_taxonomy_decision,,NO_VALID_L3,algorithm_proposed_stage2,RAI3-G-SYS-01,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.307151,,0.570347,0.001646,0.001235,1,False,[],False,True,False,False
stage2-v1,v1.0.0,RAI4-1002,Reifying essentialist categories,,needs_taxonomy_decision,,RULE_SEMANTIC_DISAGREEMENT,algorithm_proposed_stage2,RAI3-G-INT-02,stage2_quota_calibrated_hierarchy_blind_top1,stage2_low,0.320548,,0.444758,0.042637,0.11489,0,True,[],False,True,False,False
