L4_ID,source_row_id,L3_ID,L4_Title_ko,L4_Title_en,Validation_Status,Evidence_Type,Normalisation_Rule,Title_Changed,Forbidden_Qualifier_Hits,Terminology_Source_Codes,Terminology_Source_URLs
G_Others_144,SRC-G-0357,G_Others,기술 이용에 따른 사회적 고립과 자기소외,Social isolation and self-estrangement from technology use,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_145,SRC-G-0154,G_Others,표준 단편화,Standards fragmentation,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_146,SRC-G-0464,G_Others,전략적 불안정,Strategic instability,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,AUTHORITATIVE_OVERRIDE,True,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_147,SRC-G-0056,G_Others,맥락 일관성 추구에 의한 아첨과 환각 증폭,Sycophancy and hallucination from context consistency,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_148,SRC-G-0358,G_Others,사용자 영합적 응답(아첨),Sycophancy toward user beliefs and preferences,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_149,SRC-G-0403,G_Others,추적성 실패,Traceability failure,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_150,SRC-G-0415,G_Others,통제되지 않는 자기개선과 AGI 통제 상실,Uncontrolled self-improvement and loss of AGI control,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_151,SRC-G-0320,G_Others,데이터 노동 저평가·비가시화,Undervalued and invisible data labor,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_152,SRC-G-0125,G_Others,배포 후 잔존 결함으로 인한 오작동,Undesirable outcomes from residual post-deployment defects,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_153,SRC-G-0164,G_Others,고속 AI 운영에서의 오류 미탐지,Undetected errors from high-speed AI operation,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_154,SRC-G-0103,G_Others,의사결정 이해 불능,Unintelligible agent decisions,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_155,SRC-G-0448,G_Others,배포된 AI의 의도치 않은 유해 결과,Unintended harmful outcomes of deployed AI,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_156,SRC-G-0452,G_Others,자동화된 의사결정·무기체계의 비의도적 군사 확전,Unintended military escalation from automated decision and weapon systems,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,AUTHORITATIVE_OVERRIDE,True,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_157,SRC-G-0077,G_Others,장기 계획 역량에 의한 감독 불가 행동 경로 추구,Unsupervisable action pathways from long-horizon planning capability,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_158,SRC-G-0179,G_Others,검증 불가능한 블랙박스 모델의 설명·결함 진 단 곤란,Unverifiable black-box models resisting explanation and debugging,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_159,SRC-G-0050,G_Others,사전학습 코퍼스 불일치에 의한 가치 어긋남,Value mismatch from divergence between pretraining corpora and societal values,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_160,SRC-G-0117,G_Others,모의된 정동에 의한 기대 위반과 배신감,Violated expectations from simulated affect,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_Others_161,SRC-G-0479,G_Others,AI 분야의 서구 중심 획일성,Western-centric uniformity in the AI field,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_001,SRC-G-0441,G_SOC_CULT,문화 데이터 출처 손실,Cultural data provenance loss,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_002,SRC-G-0202,G_SOC_CULT,문화적 박탈,Cultural dispossession,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_003,SRC-G-0434,G_SOC_CULT,AI에 의한 문화적 인식론 말살,Cultural epistemicide by AI,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_004,SRC-G-0392,G_SOC_CULT,문화적 안정성 훼손,Cultural stability disruption,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_005,SRC-G-0461,G_SOC_CULT,정보 환경의 질적 저하와 균질화,Degradation and homogenisation of the information environment,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_006,SRC-G-0390,G_SOC_CULT,설득 도구 확산에 의한 인식론적 분절화,Epistemic fragmentation from widespread persuasion tools,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_007,SRC-G-0388,G_SOC_CULT,침식된 인식론,Eroded epistemics,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_008,SRC-G-0443,G_SOC_CULT,AI 의사결정에 의한 인간 행위주체성·감독·공정 대우의 침식,"Erosion of human agency, oversight, and equitable treatment by AI",PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_009,SRC-G-0137,G_SOC_CULT,인간의 의사결정 능력·거부권 침식,Erosion of human decision-making capacity and veto,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_010,SRC-G-0428,G_SOC_CULT,인간 존엄성 침식,Erosion of human dignity,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_011,SRC-G-0395,G_SOC_CULT,공유된 현실감각의 상실,Loss of shared sense of reality,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_012,SRC-P-0132,G_SOC_CULT,대중 지식의 모델 붕괴,Model collapse of public knowledge,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_CULT_013,SRC-G-0058,G_SOC_CULT,글쓰기 능력 저하와 학술 문헌 오염,Writing skill erosion and scientific literature pollution,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_DEMOC_001,SRC-G-0348,G_SOC_DEMOC,시민 심사와 맞춤형 선전을 통한 편향적 영향 력,Biased influence through citizen screening and tailored propaganda,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_DEMOC_002,SRC-A-0078,G_SOC_DEMOC,초개인화 광고의 소비자 자율성 훼손,Consumer-autonomy erosion from hyperpersonalized advertising,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_DEMOC_003,SRC-G-0384,G_SOC_DEMOC,민주적 절차·제도 신뢰의 침식,Erosion of democratic processes and institutional trust,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_DEMOC_004,SRC-G-0399,G_SOC_DEMOC,민주적 절차 훼손,Undermining of democratic processes,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,AUTHORITATIVE_OVERRIDE,True,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_DEMOC_005,SRC-G-0368,G_SOC_DEMOC,이용자 정렬 AI 어시스턴트에 의한 관점 고착 과 시민적 기반 약화,Viewpoint entrenchment and civic erosion from user-aligned assistants,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
G_SOC_DEMOC_006,SRC-G-0389,G_SOC_DEMOC,정보 신뢰 저하에 따른 집단 의사결정 약화,Weakened collective decision-making from eroded trust,PASS,CONTROLLED_TERM_FAMILY_AND_IMMUTABLE_L3_SCOPE,RETAIN_STANDARD_TERM,False,,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|ISO_AI_RISK_23894|OECD_AIM_TERMS|UNESCO_AI_ETHICS,https://www.nist.gov/itl/ai-risk-management-framework|https://oecd.ai/en/ai-principles|https://www.law.go.kr/LSW/lsInfoP.do?efYd=20260122&lsiSeq=282791|https://www.iso.org/standard/77304.html|https://oecd.ai/en/incidents-methodology|https://www.unesco.org/en/articles/recommendation-ethics-artificial-intelligence
