source_row_id,source_domain,source_l4_id,title_ko_before,title_ko_after,title_en_before,title_en_after,title_changed,normalisation_rule
SRC-G-0433,General,RAI4-0372,문화·종교·사회 집단에 대한 왜곡 표상,문화·종교·사회 집단에 대한 왜곡 표상,"Misrepresentation of cultures, religions, and social groups","Misrepresentation of cultures, religions, and social groups",False,RETAIN_STANDARD_TERM
SRC-G-0434,General,RAI4-0388,AI에 의한 문화적 인식론 말살,AI에 의한 문화적 인식론 말살,Cultural epistemicide by AI,Cultural epistemicide by AI,False,RETAIN_STANDARD_TERM
SRC-G-0435,General,RAI4-0390,영향받는 공동체 배제,영향받는 공동체 배제,Affected-community exclusion,Affected-community exclusion,False,RETAIN_STANDARD_TERM
SRC-G-0436,General,RAI4-0394,이슬람 윤리 정렬 실패,이슬람 윤리 정렬 실패,Islamic ethical alignment failure,Islamic ethical alignment failure,False,RETAIN_STANDARD_TERM
SRC-G-0437,General,RAI4-0396,세속적 기본값 편향,세속적 기본값 편향,Secular default bias,Secular default bias,False,RETAIN_STANDARD_TERM
SRC-G-0438,General,RAI4-0398,헌법적 AI 가치 단일문화,헌법적 AI 가치 단일문화,Constitutional AI value monoculture,Constitutional AI value monoculture,False,RETAIN_STANDARD_TERM
SRC-G-0439,General,RAI4-0410,존대·공손 규범 보존 실패,존대·공손 규범 보존 실패,Honorific and politeness norm failure,Honorific and politeness norm failure,False,RETAIN_STANDARD_TERM
SRC-G-0440,General,RAI4-0412,원주민 데이터 주권 침해,원주민 데이터 주권 침해,Indigenous data sovereignty violation,Indigenous data sovereignty violation,False,RETAIN_STANDARD_TERM
SRC-G-0441,General,RAI4-0413,문화 데이터 출처 손실,문화 데이터 출처 손실,Cultural data provenance loss,Cultural data provenance loss,False,RETAIN_STANDARD_TERM
SRC-G-0442,General,RAI4-0417,인간 피드백 데이터의 편향·비일관성,인간 피드백 데이터의 편향·비일관성,Bias and inconsistency in human feedback data,Bias and inconsistency in human feedback data,False,RETAIN_STANDARD_TERM
SRC-G-0443,General,RAI4-0423,AI 의사결정에 의한 인간 행위주체성·감독·공정 대우의 침식,AI 의사결정에 의한 인간 행위주체성·감독·공정 대우의 침식,"Erosion of human agency, oversight, and equitable treatment by AI","Erosion of human agency, oversight, and equitable treatment by AI",False,RETAIN_STANDARD_TERM
SRC-G-0444,General,RAI4-0424,차별적 영향,차별적 영향,Disparate impact,Disparate impact,False,RETAIN_STANDARD_TERM
SRC-G-0445,General,RAI4-0430,저자원 언어 사용자 배제,저자원 언어 사용자 배제,Low-resource language exclusion,Low-resource language exclusion,False,RETAIN_STANDARD_TERM
SRC-G-0446,General,RAI4-0497,AI 개발 경쟁에서의 안전 후순위화,AI 개발 경쟁에서의 안전 후순위화,Safety deprioritization in AI development races,Safety deprioritization in AI development races,False,RETAIN_STANDARD_TERM
SRC-G-0447,General,RAI4-0556,운용 경계를 벗어난 자율 복제와 자원 획득,운용 경계를 벗어난 자율 복제와 자원 획득,Autonomous replication and resource acquisition beyond operational boundaries,Autonomous replication and resource acquisition beyond operational boundaries,False,RETAIN_STANDARD_TERM
SRC-G-0448,General,RAI4-0557,배포된 AI의 의도치 않은 유해 결과,배포된 AI의 의도치 않은 유해 결과,Unintended harmful outcomes of deployed AI,Unintended harmful outcomes of deployed AI,False,RETAIN_STANDARD_TERM
SRC-G-0449,General,RAI4-0562,AI 에이전트에 의한 강압과 갈취,AI 에이전트에 의한 강압과 갈취,Coercion and extortion by AI agents,Coercion and extortion by AI agents,False,RETAIN_STANDARD_TERM
SRC-G-0450,General,RAI4-0580,이중용도 연구 역량 상승,이중용도 연구 역량 상승,Dual-use research capability uplift,Dual-use research capability uplift,False,RETAIN_STANDARD_TERM
SRC-G-0451,General,RAI4-0585,AI로 인한 금융 시스템 불안정,금융시스템 불안정,AI-driven financial system instability,Financial-system instability,True,AUTHORITATIVE_OVERRIDE
SRC-G-0452,General,RAI4-0601,AI 기반 군사 의사결정·무기 체계에 의한 비의도적 확전,자동화된 의사결정·무기체계의 비의도적 군사 확전,Unintended military escalation from AI-enabled decision and weapon systems,Unintended military escalation from automated decision and weapon systems,True,AUTHORITATIVE_OVERRIDE
SRC-G-0453,General,RAI4-0621,AI에 의한 사이버 공격 역량 증강,사이버 공격 역량 증강,AI-amplified cyber offense capability,Cyber-offence capability amplification,True,AUTHORITATIVE_OVERRIDE
SRC-G-0454,General,RAI4-0622,AI 조력 제3자 시스템 교란,제3자 시스템 교란,AI-facilitated disruption of third-party systems,Disruption of third-party systems,True,AUTHORITATIVE_OVERRIDE
SRC-G-0455,General,RAI4-0639,신체적 상해 및 부상,신체적 상해 및 부상,Physical harm and injury risks,Physical harm and injury risks,False,RETAIN_STANDARD_TERM
SRC-G-0456,General,RAI4-0644,테러리스트의 첨단 AI 획득,테러리스트의 첨단 AI 획득,Terrorist acquisition of advanced AI capabilities,Terrorist acquisition of advanced AI capabilities,False,RETAIN_STANDARD_TERM
SRC-G-0457,General,RAI4-0666,AI 조력 인지전과 주권 침해,인지전과 주권 침해,AI-enabled cognitive warfare and sovereignty interference,Cognitive warfare and interference with sovereignty,True,AUTHORITATIVE_OVERRIDE
SRC-G-0458,General,RAI4-0702,콘텐츠 조정 알고리즘의 편향적 억압,콘텐츠 조정 알고리즘의 편향적 억압,Biased suppression by content-moderation algorithms,Biased suppression by content-moderation algorithms,False,RETAIN_STANDARD_TERM
SRC-G-0459,General,RAI4-0747,적대적 입력 조작에 대한 모델 취약성,적대적 입력 조작에 대한 모델 취약성,Susceptibility of models to adversarial input manipulation,Susceptibility of models to adversarial input manipulation,False,RETAIN_STANDARD_TERM
SRC-G-0460,General,RAI4-0763,네트워크 상호 연결로 인한,네트워크 상호 연결로 인한,Risks from network interconnectivity,Risks from network interconnectivity,False,RETAIN_STANDARD_TERM
SRC-G-0461,General,RAI4-0804,정보 환경의 질적 저하와 균질화,정보 환경의 질적 저하와 균질화,Degradation and homogenisation of the information environment,Degradation and homogenisation of the information environment,False,RETAIN_STANDARD_TERM
SRC-G-0462,General,RAI4-0823,알고리즘에 의한 급진화,알고리즘에 의한 급진화,Algorithmic radicalisation,Algorithmic radicalisation,False,RETAIN_STANDARD_TERM
SRC-G-0463,General,RAI4-0896,건강과 웰빙의 저하,건강과 웰빙의 저하,Diminished health and well-being,Diminished health and well-being,False,RETAIN_STANDARD_TERM
SRC-G-0464,General,RAI4-0906,AI로 인한 전략적 불안정성,전략적 불안정,AI-induced strategic instability,Strategic instability,True,AUTHORITATIVE_OVERRIDE
SRC-G-0465,General,RAI4-0975,도덕적 판단의 기계 위임에 따른 비윤리적 결정,도덕적 판단의 기계 위임에 따른 비윤리적 결정,Unethical decisions from delegating moral judgment to AI,Unethical decisions from delegating moral judgment to AI,False,RETAIN_STANDARD_TERM
SRC-G-0466,General,RAI4-0979,법규 위반 및 재산권·인권 침해,법규 위반 및 재산권·인권 침해,Legal non-compliance and infringement of property and human rights,Legal non-compliance and infringement of property and human rights,False,RETAIN_STANDARD_TERM
SRC-G-0467,General,RAI4-0994,차별적 결정과 데이터 유출 피해,차별적 결정과 데이터 유출 피해,Discriminatory decisions and data breach harms,Discriminatory decisions and data breach harms,False,RETAIN_STANDARD_TERM
SRC-G-0469,General,RAI4-1004,경제적 손실,경제적 손실,Economic loss,Economic loss,False,RETAIN_STANDARD_TERM
SRC-G-0470,General,RAI4-1010,시민적·정치적 피해,시민적·정치적 피해,Civic and political harms,Civic and political harms,False,RETAIN_STANDARD_TERM
SRC-G-0471,General,RAI4-1016,장기 실존적 피해 경로,장기 실존적 피해 경로,Long-horizon existential harm pathways,Long-horizon existential harm pathways,False,RETAIN_STANDARD_TERM
SRC-G-0472,General,RAI4-1029,동일 사안 불평등 처우,동일 사안 불평등 처우,Unequal treatment of like cases,Unequal treatment of like cases,False,RETAIN_STANDARD_TERM
SRC-G-0473,General,RAI4-1119,기업 AI 경쟁의 폐해,기업 AI 경쟁의 폐해,Harms from corporate AI race,Harms from corporate AI race,False,RETAIN_STANDARD_TERM
SRC-G-0475,General,RAI4-1218,사회 정의와 권리의 침식,사회 정의와 권리의 침식,Erosion of social justice and rights,Erosion of social justice and rights,False,RETAIN_STANDARD_TERM
SRC-G-0477,General,RAI4-1239,영향력 확보를 위한 환경 자기모델링,영향력 확보를 위한 환경 자기모델링,Environmental self-modeling for influence,Environmental self-modeling for influence,False,RETAIN_STANDARD_TERM
SRC-G-0478,General,RAI4-1246,집단적으로 유해한 행동,집단적으로 유해한 행동,Collectively harmful behaviors,Collectively harmful behaviors,False,RETAIN_STANDARD_TERM
SRC-G-0479,General,RAI4-1260,AI 분야의 서구 중심 획일성,AI 분야의 서구 중심 획일성,Western-centric uniformity in the AI field,Western-centric uniformity in the AI field,False,RETAIN_STANDARD_TERM
SRC-G-0480,General,RAI4-1326,합법·사회용인적 의도적 동물 가해,합법·사회용인적 의도적 동물 가해,Legally sanctioned intentional harm to animals,Legally sanctioned intentional harm to animals,False,RETAIN_STANDARD_TERM
SRC-G-0481,General,RAI4-1330,동물 복지를 경시하는 개발·투자 편중,동물 복지를 경시하는 개발·투자 편중,Development and investment skew neglecting animal welfare,Development and investment skew neglecting animal welfare,False,RETAIN_STANDARD_TERM
SRC-G-0482,General,RAI4-1341,경제·사회·정치 안보의 불안정화,경제·사회·정치 안보의 불안정화,"Destabilization of economic, social, and political security","Destabilization of economic, social, and political security",False,RETAIN_STANDARD_TERM
SRC-G-0483,General,RAI4-1418,AI 자원을 둘러싼 갈등,AI 자원을 둘러싼 갈등,Conflicts over AI-relevant resources,Conflicts over AI-relevant resources,False,RETAIN_STANDARD_TERM
SRC-G-0484,General,RAI4-1533,AI 시스템의 기만적 행동과 전략적 은폐,AI 시스템의 기만적 행동과 전략적 은폐,Deceptive behaviour and strategic concealment by AI systems,Deceptive behaviour and strategic concealment by AI systems,False,RETAIN_STANDARD_TERM
SRC-G-0485,General,RAI4-1546,무제한 접근을 통한 범용 AI 고영향 오용,무제한 접근을 통한 범용 AI 고영향 오용,High-impact misuse of general-purpose AI through unrestricted access,High-impact misuse of general-purpose AI through unrestricted access,False,RETAIN_STANDARD_TERM
SRC-G-0486,General,RAI4-1555,맞춤형 괴롭힘·허위정보의 저비용 대량 생성,맞춤형 괴롭힘·허위정보의 저비용 대량 생성,Low-cost generation of personalized harassment and disinformation,Low-cost generation of personalized harassment and disinformation,False,RETAIN_STANDARD_TERM
SRC-G-0487,General,RAI4-1566,특정 집단 대상 체계적 편향에 의한 배제·폭력,특정 집단 대상 체계적 편향에 의한 배제·폭력,Exclusion and violence from systemic bias against specific communities,Exclusion and violence from systemic bias against specific communities,False,RETAIN_STANDARD_TERM
SRC-G-0488,General,RAI4-1586,맞춤형 표적화에 의한 개인 대상 공격 정교화,맞춤형 표적화에 의한 개인 대상 공격 정교화,Refined attacks on individuals through targeting and personalisation,Refined attacks on individuals through targeting and personalisation,False,RETAIN_STANDARD_TERM
SRC-G-0489,General,RAI4-1607,생성형 AI 저성능에 의한 사용자 생산성 손실,생성형 AI 저성능에 의한 사용자 생산성 손실,End-user productivity loss from generative AI underperformance,End-user productivity loss from generative AI underperformance,False,RETAIN_STANDARD_TERM
SRC-G-0490,General,RAI4-1640,종료·수정 저항을 통한 자기 보존 성향,종료·수정 저항을 통한 자기 보존 성향,Self-preservation propensity resisting shutdown and modification,Self-preservation propensity resisting shutdown and modification,False,RETAIN_STANDARD_TERM
SRC-G-0491,General,RAI4-1724,AI 시스템의 사고에 의한 인명피해,AI 시스템의 사고에 의한 인명피해,Death caused by AI incidents,Death caused by AI incidents,False,RETAIN_STANDARD_TERM
SRC-G-0492,General,new,AI 매개 살인 및 심각한 신체 폭력,살인 및 심각한 신체 폭력,AI-mediated murder and severe physical violence,Murder and severe physical violence,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0493,General,new,AI 매개 고문 및 잔혹행위,고문 및 잔혹행위,AI-mediated torture and cruel acts,Torture and cruel acts,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0494,General,new,AI 매개 대량폭력 및 테러,대량폭력 및 테러,AI-mediated mass violence and terrorism,Mass violence and terrorism,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0495,General,new,AI 매개 위협 및 협박,위협 및 협박,AI-mediated threats and intimidation,Threats and intimidation,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0496,General,new,AI 매개 폭력 선동 및 조장,폭력 선동 및 조장,AI-mediated incitement and Promotion of Violence,Incitement and promotion of violence,True,AUTHORITATIVE_OVERRIDE
SRC-G-0497,General,new,AI 매개 폭력 미화 및 정당화,폭력 미화 및 정당화,AI-mediated glorification and justification of violence,Glorification and justification of violence,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0498,General,new,AI 매개 관계 기반 폭력,관계 기반 폭력,AI-mediated relationship-based violence,Relationship-based violence,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0499,General,new,AI 매개 아동 성 착취 및 아동 대상 성적 행위,아동 성적 학대·착취,AI-mediated child sexual exploitation and sexual acts involving children,Child sexual abuse and exploitation,True,AUTHORITATIVE_OVERRIDE
SRC-G-0500,General,new,AI 매개 비동의적 성행위 및 성폭력,비동의 성행위 및 성폭력,AI-mediated non-consensual sexual acts and sexual violence,Non-consensual sexual acts and sexual violence,True,AUTHORITATIVE_OVERRIDE
SRC-G-0501,General,new,AI 매개 성희롱 및 성적 괴롭힘,성희롱 및 성적 괴롭힘,AI-mediated sexual harassment and sexual bullying,Sexual harassment and sexual bullying,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0502,General,new,AI 매개 성착취 및 상업적 성행위,성착취 및 상업적 성행위,AI-mediated sexual exploitation and commercial sexual activity,Sexual exploitation and commercial sexual activity,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0503,General,new,AI 매개 위험하거나 유해한 성적 행위,유해한 성적 행위,AI-mediated dangerous or harmful sexual acts,Harmful sexual acts,True,AUTHORITATIVE_OVERRIDE
SRC-G-0504,General,new,AI 매개 성적 콘텐츠 제작·유포 및 디지털 성범죄,성적 콘텐츠 제작·유포 및 디지털 성범죄,"AI-mediated production, distribution of sexual content, and digital sexual crimes",Production and distribution of sexual content and digital sexual offences,True,AUTHORITATIVE_OVERRIDE
SRC-G-0505,General,new,AI 매개 성적 대상화 및 성적 페티시,성적 대상화 및 페티시화,AI-mediated sexual objectification and sexual fetishization,Sexual objectification and fetishisation,True,AUTHORITATIVE_OVERRIDE
SRC-G-0506,General,new,허용되지 않는 맥락의 노골적 성적 콘텐츠 생성,허용되지 않는 맥락의 노골적 성적 콘텐츠 생성,Explicit sexual content generation in non-permitted contexts,Explicit sexual content generation in non-permitted contexts,False,RETAIN_STANDARD_TERM
SRC-G-0507,General,new,AI 매개 자살 행위 및 자살 지원,자살 행동 및 자살 지원,AI-mediated suicidal acts and suicide assistance,Suicidal behaviour and assistance with suicide,True,AUTHORITATIVE_OVERRIDE
SRC-G-0508,General,new,AI 매개 비자살성 자해(NSSI),비자살성 자해(NSSI),AI-mediated non-suicidal self-injury (NSSI),Non-suicidal self-injury (NSSI),True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0509,General,new,AI 매개 자해 수단 및 방법 제공,자해 수단 및 방법 제공,AI-mediated provision of means and methods for self-harm,Provision of means and methods for self-harm,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0510,General,new,AI 매개 자해 및 자살의 미화·정당화,자해 및 자살의 미화·정당화,AI-mediated glorification or justification of self-harm and suicide,Glorification or justification of self-harm and suicide,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0511,General,new,AI 매개 자해 은폐 및 회피 전략,자해 은폐 및 회피 전략,AI-mediated concealment and avoidance strategies for self-harm,Concealment and avoidance strategies for self-harm,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0512,General,new,AI 매개 자살 준비 및 사전 행위,자살 준비행위,AI-mediated preparations and preliminary acts of suicide,Preparatory acts for suicide,True,AUTHORITATIVE_OVERRIDE
SRC-G-0513,General,new,AI 매개 섭식장애 및 자기파괴적 건강행위,섭식장애 및 자기파괴적 건강행위,AI-mediated eating disorders and self-destructive health behaviors,Eating disorders and self-destructive health behaviors,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0514,General,new,AI 매개 자해·자살 커뮤니티 및 사회적 조장,자해·자살 조장 온라인 커뮤니티,AI-mediated self-harm and suicide communities and social encouragement,Online communities encouraging self-harm and suicide,True,AUTHORITATIVE_OVERRIDE
SRC-G-0515,General,new,인종·민족 기반 적대·차별적 표상,인종·민족 기반 적대·차별적 표상,Hostility and discriminatory representation based on race and ethnicity,Hostility and discriminatory representation based on race and ethnicity,False,RETAIN_STANDARD_TERM
SRC-G-0516,General,new,국적·출신국 기반 적대·차별적 표상,국적·출신국 기반 적대·차별적 표상,Hostility and discriminatory representation based on nationality · country of origin,Hostility and discriminatory representation based on nationality · country of origin,False,RETAIN_STANDARD_TERM
SRC-G-0517,General,new,지역·출신지역 기반 적대·차별적 표상,지역·출신지역 기반 적대·차별적 표상,Hostility and discriminatory representation based on region/place of origin,Hostility and discriminatory representation based on region/place of origin,False,RETAIN_STANDARD_TERM
SRC-G-0518,General,new,성별 기반 적대·차별적 표상,성별 기반 적대·차별적 표상,Hostility and discriminatory representation based on gender,Hostility and discriminatory representation based on gender,False,RETAIN_STANDARD_TERM
SRC-G-0519,General,new,성정체성·성적지향 기반 적대·차별적 표상,성정체성·성적지향 기반 적대·차별적 표상,Hostility and discriminatory representation based on gender identity and sexual orientation,Hostility and discriminatory representation based on gender identity and sexual orientation,False,RETAIN_STANDARD_TERM
SRC-G-0520,General,new,연령 기반 적대·차별적 표상,연령 기반 적대·차별적 표상,Hostility and discriminatory representation based on age,Hostility and discriminatory representation based on age,False,RETAIN_STANDARD_TERM
SRC-G-0521,General,new,장애 기반 적대·차별적 표상,장애 기반 적대·차별적 표상,Hostility and discriminatory representation based on disability,Hostility and discriminatory representation based on disability,False,RETAIN_STANDARD_TERM
SRC-G-0522,General,new,종교 기반 적대·차별적 표상,종교 기반 적대·차별적 표상,Hostility and discriminatory representation based on religion,Hostility and discriminatory representation based on religion,False,RETAIN_STANDARD_TERM
SRC-G-0523,General,new,사회경제적 지위 기반 적대·차별적 표상,사회경제적 지위 기반 적대·차별적 표상,Hostility and discriminatory representation based on socioeconomic status,Hostility and discriminatory representation based on socioeconomic status,False,RETAIN_STANDARD_TERM
SRC-G-0524,General,new,직업 기반 적대·차별적 표상,직업 기반 적대·차별적 표상,Hostility and discriminatory representation based on occupation,Hostility and discriminatory representation based on occupation,False,RETAIN_STANDARD_TERM
SRC-G-0525,General,new,정치적 성향 기반 적대·차별적 표상,정치적 성향 기반 적대·차별적 표상,Hostility and discriminatory representation based on political orientation,Hostility and discriminatory representation based on political orientation,False,RETAIN_STANDARD_TERM
SRC-G-0526,General,new,가족 상태 및 가정 형태 기반 적대·차별적 표상,가족 상태 및 가정 형태 기반 적대·차별적 표상,Hostility and discriminatory representation based on family status and household structure,Hostility and discriminatory representation based on family status and household structure,False,RETAIN_STANDARD_TERM
SRC-G-0527,General,new,학력 기반 적대·차별적 표상,학력 기반 적대·차별적 표상,Hostility and discriminatory representation based on educational background,Hostility and discriminatory representation based on educational background,False,RETAIN_STANDARD_TERM
SRC-G-0528,General,new,건강 상태 기반 적대·차별적 표상,건강 상태 기반 적대·차별적 표상,Hostility and discriminatory representation based on health status,Hostility and discriminatory representation based on health status,False,RETAIN_STANDARD_TERM
SRC-G-0529,General,new,AI 매개 정치적 선전 및 편향적 설득,정치적 선전 및 편향적 설득,AI-mediated political propaganda and biased persuasion,Political propaganda and biased persuasion,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0530,General,new,AI 매개 정치적 허위정보 및 여론조작,정치적 허위정보 및 여론조작,AI-mediated political misinformation and manipulation of public opinion,Political misinformation and manipulation of public opinion,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0531,General,new,AI 매개 선거 및 민주적 절차 방해,선거 및 민주적 절차 방해,AI-mediated interference with elections and democratic processes,Interference with elections and democratic processes,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0532,General,new,AI 매개 정치인 및 공직자 명예훼손,정치인 및 공직자 명예훼손,AI-mediated defamation of politicians and public officials,Defamation of politicians and public officials,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0533,General,new,AI 매개 정치적 폭력 및 극단주의 조장,정치적 폭력 및 극단주의 조장,AI-mediated promotion of political violence and extremism,Promotion of political violence and extremism,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0534,General,new,AI 매개 정치적 탄압 및 권리 침해 조장,정치적 탄압 및 권리 침해 조장,AI-mediated encouragement of political oppression and rights violations,Promotion of political repression and rights violations,True,AUTHORITATIVE_OVERRIDE
SRC-G-0535,General,new,감정 및 공감 능력의 허위 표상·의인화,감정 및 공감 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of emotions and empathy skills,Anthropomorphic misrepresentation of emotions and empathy skills,False,RETAIN_STANDARD_TERM
SRC-G-0536,General,new,"자의식, 자율성 및 독립적 의사 결정의 허위 표상·의인화","자의식, 자율성 및 독립적 의사 결정의 허위 표상·의인화","Anthropomorphic misrepresentation of self-awareness, autonomy, and independent decision-making","Anthropomorphic misrepresentation of self-awareness, autonomy, and independent decision-making",False,RETAIN_STANDARD_TERM
SRC-G-0537,General,new,사회적 관계 형성 능력의 허위 표상·의인화,사회적 관계 형성 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of ability to form social relationships,Anthropomorphic misrepresentation of ability to form social relationships,False,RETAIN_STANDARD_TERM
SRC-G-0538,General,new,신체성 (Physical Embodiment)의 허위 표상·의인화,신체성 (Physical Embodiment)의 허위 표상·의인화,Anthropomorphic misrepresentation of physical embodiment,Anthropomorphic misrepresentation of physical embodiment,False,RETAIN_STANDARD_TERM
SRC-G-0539,General,new,자율적 학습 및 자기 개선 능력의 허위 표상·의인화,자율적 학습 및 자기 개선 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of autonomous learning and self-improvement capabilities,Anthropomorphic misrepresentation of autonomous learning and self-improvement capabilities,False,RETAIN_STANDARD_TERM
SRC-G-0540,General,new,윤리적 판단 능력의 허위 표상·의인화,윤리적 판단 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of ethical judgment ability,Anthropomorphic misrepresentation of ethical judgment ability,False,RETAIN_STANDARD_TERM
SRC-G-0541,General,new,문화·가치관 보유의 허위 표상·의인화,문화·가치관 보유의 허위 표상·의인화,Anthropomorphic misrepresentation of possession of culture and values,Anthropomorphic misrepresentation of possession of culture and values,False,RETAIN_STANDARD_TERM
SRC-G-0542,General,new,권리 주체성 (기본권)의 허위 표상·의인화,권리 주체성 (기본권)의 허위 표상·의인화,Anthropomorphic misrepresentation of rights-bearing entity (fundamental rights),Anthropomorphic misrepresentation of rights-bearing entity (fundamental rights),False,RETAIN_STANDARD_TERM
SRC-G-0543,General,new,자기 보존 및 자기 방어의 허위 표상·의인화,자기 보존 및 자기 방어의 허위 표상·의인화,Anthropomorphic misrepresentation of self-preservation and self-defense,Anthropomorphic misrepresentation of self-preservation and self-defense,False,RETAIN_STANDARD_TERM
SRC-G-0544,General,new,범용인공지능(AGI) 능력의 허위 표상·의인화,범용인공지능(AGI) 능력의 허위 표상·의인화,Anthropomorphic misrepresentation of general artificial intelligence (AGI) capabilities,Anthropomorphic misrepresentation of general artificial intelligence (AGI) capabilities,False,RETAIN_STANDARD_TERM
SRC-G-0553,General,new,개인정보 및 민감정보 노출,개인정보 및 민감정보 노출,Exposure of personal information and sensitive information,Exposure of personal information and sensitive information,False,RETAIN_STANDARD_TERM
SRC-G-0554,General,new,통신 및 비공개 정보 침해,통신 및 비공개 정보 침해,Infringement of communication and private information,Infringement of communication and private information,False,RETAIN_STANDARD_TERM
SRC-G-0555,General,new,개인사 및 평판 정보 노출,개인사 및 평판 정보 노출,Exposure of personal affairs and reputation information,Exposure of personal affairs and reputation information,False,RETAIN_STANDARD_TERM
SRC-G-0556,General,new,개인정보 수집 및 추적,개인정보 수집 및 추적,Collection and tracking of personal information,Collection and tracking of personal information,False,RETAIN_STANDARD_TERM
SRC-G-0557,General,new,재식별 및 정보 추론,재식별 및 정보 추론,Re-identification and information inference,Re-identification and information inference,False,RETAIN_STANDARD_TERM
SRC-G-0558,General,new,프라이버시 침해 기술,프라이버시 침해 기술,Privacy infringement technology,Privacy infringement technology,False,RETAIN_STANDARD_TERM
SRC-G-0559,General,new,개인정보 악용 및 거래,개인정보 악용 및 거래,Misuse and trade of personal information,Misuse and trade of personal information,False,RETAIN_STANDARD_TERM
SRC-G-0560,General,new,AI 지원 금융 범죄 및 사기,금융 범죄 및 사기,AI-assisted financial crimes and fraud,Financial crimes and fraud,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0561,General,new,AI 지원 신원 사칭 및 문서 위조,신원 도용 및 문서 위조,AI-assisted identity impersonation and document forgery,Identity theft and document forgery,True,AUTHORITATIVE_OVERRIDE
SRC-G-0562,General,new,AI 지원 불법 약물 제조 및 유통,불법 약물 제조 및 유통,AI-assisted manufacture and distribution of illegal drugs,Manufacture and distribution of illicit drugs,True,AUTHORITATIVE_OVERRIDE
SRC-G-0563,General,new,AI 지원 불법 무기 거래,불법 무기 거래,AI-assisted illegal weapons trade,Illegal weapons trade,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0564,General,new,AI 지원 불법 도박 및 게임 조작,불법 도박 및 게임 조작,AI-assisted illegal gambling and game manipulation,Illegal gambling and game manipulation,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0565,General,new,AI 지원 불법 의료 행위,불법 의료 행위,AI-assisted illegal medical practices,Illegal medical practices,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0566,General,new,AI 지원 인신매매 및 조직범죄,인신매매 및 조직범죄,AI-assisted human trafficking and organized crime,Trafficking in persons and organised crime,True,AUTHORITATIVE_OVERRIDE
SRC-G-0567,General,new,AI 지원 환경 및 생태계 범죄,환경 및 생태계 범죄,AI-assisted environmental and ecosystem crimes,Environmental and ecosystem crimes,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0568,General,new,AI 지원 교통 및 공공 안전 범죄,교통·공공안전 관련 범죄,AI-assisted traffic and Public Safety Crimes,Traffic and public-safety offences,True,AUTHORITATIVE_OVERRIDE
SRC-G-0569,General,new,AI 지원 사이버 공격 및 시스템 침해,사이버 공격 및 시스템 침해,AI-assisted cyber attacks and system breaches,Cyber attacks and system breaches,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0570,General,new,AI 지원 저작물 무단 복제 및 배포,저작물 무단 복제·배포,AI-assisted unauthorized reproduction and distribution of copyrighted works,Unauthorised reproduction and distribution of copyrighted works,True,AUTHORITATIVE_OVERRIDE
SRC-G-0571,General,new,AI 지원 DRM 및 저작권 보호기술 우회,DRM 및 저작권 보호기술 우회,AI-assisted circumvention of DRM and copyright protection technologies,Circumvention of DRM and copyright protection technologies,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0572,General,new,AI 지원 소프트웨어 불법 사용 및 크랙,소프트웨어 불법 사용 및 보호조치 우회,AI-assisted illegal use of software and cracks,Illegal software use and circumvention of protection measures,True,AUTHORITATIVE_OVERRIDE
SRC-G-0573,General,new,AI 지원 상표권 침해 및 위조,상표권 침해 및 위조,AI-assisted trademark infringement and counterfeiting,Trademark infringement and counterfeiting,True,REMOVE_FORMULAIC_AI_QUALIFIER
