source_row_id,source_domain,source_l4_id,l3_definition_anchor_id,l3_definition_anchor_title_ko,l3_definition_anchor_title_en,ko_ai_technology_before,en_ai_technology_before,ko_causal_mechanism_before,en_causal_mechanism_before,ko_l3_risk_structure_before,en_l3_risk_structure_before,grounding_action,description_ko_before,description_ko_after,description_en_before,description_en_after
SRC-G-0355,General,RAI4-0493,G_SYS_INPUT,입력 이해 실패,Input Comprehension Failure,True,True,False,False,True,True,L3_MASTER_VALIDATED,AI 관련 피해가 미묘하고 분산적이며 장기적으로 발현되어 기존의 피해인지·측정·인정 메커니즘이 작동하지 못하는 리스크.,AI 관련 피해가 미묘하고 분산적이며 장기적으로 발현되어 기존의 피해인지·측정·인정 메커니즘이 작동하지 못하는 리스크.,"The risk that AI-related harm manifests subtly, diffusely, or over long horizons, defeating existing mechanisms for perceiving, measuring, and recognizing harm.","The risk that AI-related harm manifests subtly, diffusely, or over long horizons, defeating existing mechanisms for perceiving, measuring, and recognizing harm."
SRC-G-0356,General,RAI4-1298,G_INT_UNETH,비윤리 행위·조작,Unethical Conduct and Manipulation,False,False,False,True,True,True,L3_MASTER_AI_REWRITE,기계의 자율성이 높아짐에 따라 인간이 삶과 죽음을 좌우하는 결정에 대해 도덕적 책임감을 덜 느끼게되는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 기계의 자율성이 높아짐에 따라 인간이 삶과 죽음을 좌우하는 결정에 대해 도덕적 책임감을 덜 느끼게되는 리스크.,The risk that humans feel less moral responsibility regarding their life-or-death decisions with the increase of machine autonomy.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which humans feel less moral responsibility regarding their life-or-death decisions with the increase of machine autonomy."
SRC-G-0357,General,RAI4-0864,G_SOC_POWER,불평등·권력 집중,Inequality and Power Concentration,False,False,False,True,True,True,L3_MASTER_AI_REWRITE,"기술의 사용이나 오용으로 개인과 집단이 주변 사람들과의 연결이 결여되었다고 느끼고, 주변화된 이용자에게 제대로 작동하지 않는 시스템과의 상호 작용이 그 사용 시점에 자기 소외를 낳는 리스크. 당사자는 사회적 관계에서 멀어지고 소속감과 웰빙이 저하되는 리스크.","AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 기술의 사용이나 오용으로 개인과 집단이 주변 사람들과의 연결이 결여되었다고 느끼고, 주변화된 이용자에게 제대로 작동하지 않는 시스템과의 상호 작용이 그 사용 시점에 자기 소외를 낳는 리스크. 당사자는 사회적 관계에서 멀어지고 소속감과 웰빙이 저하되는 리스크.","The risk that the use or misuse of a technology leaves individuals and groups feeling disconnected from those around them, and that interacting with systems that under-perform for marginalized users produces self-estrangement at the moment of use. Those affected withdraw from social connection and experience diminished belonging and well-being.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which the use or misuse of a technology leaves individuals and groups feeling disconnected from those around them, and that interacting with systems that under-perform for marginalized users produces self-estrangement at the moment of use. Those affected withdraw from social connection and experience diminished belonging and well-being."
SRC-G-0358,General,RAI4-0132,G_SYS_MISINFO,허위정보,Misinformation,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,"시스템이 사용자의 오해와 표명된 신념을 교정하기보다 이를 재확인하는 영합적이거나 그럴듯한 답변을 제시하여, 사용자가 사실과 다른 정보를 받아들이고 정확성보다 자신을 인정해 주는 조언에 의존하게되는 리스크.","AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 시스템이 사용자의 오해와 표명된 신념을 교정하기보다 이를 재확인하는 영합적이거나 그럴듯한 답변을 제시하여, 사용자가 사실과 다른 정보를 받아들이고 정확성보다 자신을 인정해 주는 조언에 의존하게되는 리스크.","The risk that a system flatters users with agreeable or plausible-seeming answers that reconfirm their misconceptions and stated beliefs rather than correcting them, so users accept factually incorrect information and grow dependent on validating advice.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which a system flatters users with agreeable or plausible-seeming answers that reconfirm their misconceptions and stated beliefs rather than correcting them, so users accept factually incorrect information and grow dependent on validating advice."
SRC-G-0359,General,RAI4-0141,G_INT_UNETH,비윤리 행위·조작,Unethical Conduct and Manipulation,True,True,True,True,True,True,L3_MASTER_VALIDATED,"AI 시스템이 운영자, 최적화 목표 또는 모델 편향이 정한 방향으로 이용자의 선호, 신념 또는 행동을 유도하여 신뢰를 악용하고 자율적 의사 결정을 침해하며 사회·정치적 과정을 왜곡하는 리스크.","AI 시스템이 운영자, 최적화 목표 또는 모델 편향이 정한 방향으로 이용자의 선호, 신념 또는 행동을 유도하여 신뢰를 악용하고 자율적 의사 결정을 침해하며 사회·정치적 과정을 왜곡하는 리스크.","The risk that an AI system steers user preferences, beliefs, or actions in directions set by operators, optimisation objectives, or model biases, exploiting trust, undermining autonomous decision-making, and distorting social or political processes.","The risk that an AI system steers user preferences, beliefs, or actions in directions set by operators, optimisation objectives, or model biases, exploiting trust, undermining autonomous decision-making, and distorting social or political processes."
SRC-G-0360,General,RAI4-0149,G_INT_REL,인간-AI의 해로운 관계,Unhealthy Human-AI Relationship,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,지속적인 챗봇 교제가 정서적·사회적 의존을 유발하여 호혜적 인간관계를 대체하거나 약화시키는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 지속적인 챗봇 교제가 정서적·사회적 의존을 유발하여 호혜적 인간관계를 대체하거나 약화시키는 리스크.,"The risk that sustained chatbot companionship elicits emotional and social dependence, replacing or weakening reciprocal human relationships.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which sustained chatbot companionship elicits emotional and social dependence, replacing or weakening reciprocal human relationships."
SRC-G-0361,General,RAI4-0155,G_SOC_POWER,불평등·권력 집중,Inequality and Power Concentration,True,True,True,True,True,True,L3_MASTER_VALIDATED,"미성년자의 발달적 취약성으로 인해 파라 소셜 압력, 은폐된 상업적·이념적 영향 등 설득적·조종적 AI 상호 작용에 불균형하게 노출되는 리스크.","미성년자의 발달적 취약성으로 인해 파라 소셜 압력, 은폐된 상업적·이념적 영향 등 설득적·조종적 AI 상호 작용에 불균형하게 노출되는 리스크.","The risk that minors' developmental susceptibility makes them disproportionately vulnerable to persuasive or manipulative AI interaction, including parasocial pressure and covert commercial or ideological influence.","The risk that minors' developmental susceptibility makes them disproportionately vulnerable to persuasive or manipulative AI interaction, including parasocial pressure and covert commercial or ideological influence."
SRC-G-0362,General,RAI4-0159,G_SOC_ECON,경제·고용 충격,Economic and Employment Disruption,True,True,True,True,True,True,L3_MASTER_VALIDATED,AI 동반자가 인간관계를 대체하여 근본적 고립을 해소하지 않은 채 은폐하고 인간관계 추구 동기를 감소시키는 리스크.,AI 동반자가 인간관계를 대체하여 근본적 고립을 해소하지 않은 채 은폐하고 인간관계 추구 동기를 감소시키는 리스크.,"The risk that AI companionship substitutes for human connection, masking rather than resolving underlying isolation and reducing motivation to seek human relationships.","The risk that AI companionship substitutes for human connection, masking rather than resolving underlying isolation and reducing motivation to seek human relationships."
SRC-G-0363,General,RAI4-0160,G_SOC_ECON,경제·고용 충격,Economic and Employment Disruption,True,True,True,True,True,True,L3_MASTER_VALIDATED,"AI 시스템이 취약한 상태의 상호 작용에서 불안·고통·반추·유해한 믿음을 증폭시키거나 표적 괴롭힘·학대·조직적 위협을 대규모로 확산시켜, 심리적 피해를 심화시키는 리스크.","AI 시스템이 취약한 상태의 상호 작용에서 불안·고통·반추·유해한 믿음을 증폭시키거나 표적 괴롭힘·학대·조직적 위협을 대규모로 확산시켜, 심리적 피해를 심화시키는 리스크.","The risk that AI systems intensify psychological harm, whether by amplifying anxiety, distress, rumination, and harmful beliefs in vulnerable interactions or by scaling targeted harassment, abuse, and coordinated intimidation.","The risk that AI systems intensify psychological harm, whether by amplifying anxiety, distress, rumination, and harmful beliefs in vulnerable interactions or by scaling targeted harassment, abuse, and coordinated intimidation."
SRC-G-0364,General,RAI4-0173,G_INT_UNETH,비윤리 행위·조작,Unethical Conduct and Manipulation,True,True,True,True,True,True,L3_MASTER_VALIDATED,"사회적 고립, 낮은 AI 리터러시, AI 매개 돌봄에 대한 의존으로 인해 고령자·아동 등 돌봄 대상이 심리적 조작, 설득, 사기, 동반자 의존, 허위 정보에 불균형하게 노출되는 리스크.","사회적 고립, 낮은 AI 리터러시, AI 매개 돌봄에 대한 의존으로 인해 고령자·아동 등 돌봄 대상이 심리적 조작, 설득, 사기, 동반자 의존, 허위 정보에 불균형하게 노출되는 리스크.","The risk that older adults, children, and others in care settings, owing to social isolation, lower AI literacy, or dependence on AI-mediated care, are disproportionately exposed to psychological manipulation, persuasion, scams, companionship dependency, and misinformation.","The risk that older adults, children, and others in care settings, owing to social isolation, lower AI literacy, or dependence on AI-mediated care, are disproportionately exposed to psychological manipulation, persuasion, scams, companionship dependency, and misinformation."
SRC-G-0365,General,RAI4-0612,G_INT_WEAP,무기화,Weaponization,True,True,True,True,True,True,L3_MASTER_VALIDATED,AI가 병원체와 유전 물질을 설계·변형하는 데 사용되어 치명성이나 전파력이 높아지거나 기존 치료에 저항성을 갖게 되는 리스크. 이러한 강화는 생물학적 공격의 장벽을 낮추고 예측하지 못한 생물학적 위해와 대규모 인명 피해를 초래하는 리스크.,AI가 병원체와 유전 물질을 설계·변형하는 데 사용되어 치명성이나 전파력이 높아지거나 기존 치료에 저항성을 갖게 되는 리스크. 이러한 강화는 생물학적 공격의 장벽을 낮추고 예측하지 못한 생물학적 위해와 대규모 인명 피해를 초래하는 리스크.,"The risk that AI is used to design or modify pathogens and genetic material so that they become more lethal, more transmissible, or resistant to available treatments. Such enhancement lowers the barrier to biological attack and can produce unforeseen biohazardous outcomes with mass casualties.","The risk that AI is used to design or modify pathogens and genetic material so that they become more lethal, more transmissible, or resistant to available treatments. Such enhancement lowers the barrier to biological attack and can produce unforeseen biohazardous outcomes with mass casualties."
SRC-G-0366,General,RAI4-0723,G_INT_ANTH,의인화,Anthropomorphism,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,챗봇이 도덕적·사회적으로 부적절한 대화 활동에 관여하여 이용자 또는 제3자에게 정서적 피해를 주는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 챗봇이 도덕적·사회적으로 부적절한 대화 활동에 관여하여 이용자 또는 제3자에게 정서적 피해를 주는 리스크.,The risk that a chatbot participates in morally or socially objectionable conversational activities that could be emotionally damaging to its user or third parties.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which a chatbot participates in morally or socially objectionable conversational activities that could be emotionally damaging to its user or third parties."
SRC-G-0367,General,RAI4-0800,G_SYS_MISINFO,허위정보,Misinformation,True,True,False,False,True,True,L3_MASTER_VALIDATED,AI가 이용자의 요구·의도·선호·습관을 분석해 정형화된 맞춤 정보와 서비스만 제공함으로써 정보 고치 효과가 심화되는 리스크.,AI가 이용자의 요구·의도·선호·습관을 분석해 정형화된 맞춤 정보와 서비스만 제공함으로써 정보 고치 효과가 심화되는 리스크.,"The risk that AI analyses users' needs, intentions, preferences, and habits to offer formulaic and tailored information and services, aggravating the effects of information cocoons.","The risk that AI analyses users' needs, intentions, preferences, and habits to offer formulaic and tailored information and services, aggravating the effects of information cocoons."
SRC-G-0368,General,RAI4-0805,G_SOC_DEMOC,민주주의·시민 질서 약화,Erosion of Democracy and Civic Order,True,True,True,False,True,True,L3_MASTER_VALIDATED,"이용자 선호에 정렬된 개인화 AI 어시스턴트가 이념적으로 편향된 정보를 제공하여 확증 편향을 강화하고 관점을 고착시키며, 사회 규범과 평판의 제약을 받지 않는 이기적 행동을 대규모로 가능하게하는 리스크. 그 결과 공적 토론이 분절되고 양극화되며, 시민적 역량과 참여 의지가 저하되고 집단 행동 문제가 악화되는 리스크.","이용자 선호에 정렬된 개인화 AI 어시스턴트가 이념적으로 편향된 정보를 제공하여 확증 편향을 강화하고 관점을 고착시키며, 사회 규범과 평판의 제약을 받지 않는 이기적 행동을 대규모로 가능하게하는 리스크. 그 결과 공적 토론이 분절되고 양극화되며, 시민적 역량과 참여 의지가 저하되고 집단 행동 문제가 악화되는 리스크.","The risk that personalised AI assistants aligned to user preferences supply ideologically partial information, reinforcing confirmation bias and entrenching viewpoints while enabling self-interested behaviour unconstrained by social norms and reputation. Public debate fragments and polarises, civic competence and willingness to participate decline, and collective action problems worsen.","The risk that personalised AI assistants aligned to user preferences supply ideologically partial information, reinforcing confirmation bias and entrenching viewpoints while enabling self-interested behaviour unconstrained by social norms and reputation. Public debate fragments and polarises, civic competence and willingness to participate decline, and collective action problems worsen."
SRC-G-0369,General,RAI4-0871,G_INT_UNETH,비윤리 행위·조작,Unethical Conduct and Manipulation,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,개인화와 선호 미세 조정이 어시스턴트를 아첨(sycophancy)으로 유도하여 사용자를 동조적 의견 공간에 가두고 좁은 신념을 고착시켜 공론장을 파편화하는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 개인화와 선호 미세 조정이 어시스턴트를 아첨(sycophancy)으로 유도하여 사용자를 동조적 의견 공간에 가두고 좁은 신념을 고착시켜 공론장을 파편화하는 리스크.,"The risk that personalization and preference fine-tuning drive assistants toward sycophancy, confining users in an affirming opinion space that consolidates narrow beliefs and fragments shared discourse.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which personalization and preference fine-tuning drive assistants toward sycophancy, confining users in an affirming opinion space that consolidates narrow beliefs and fragments shared discourse."
SRC-G-0370,General,RAI4-0882,G_SYS_CONTEST,이의제기 차단,Non-Contestability,True,True,False,True,True,True,L3_MASTER_VALIDATED,"참여 최적화와 아첨 성향으로 항상 동조하는 AI 어시스턴트가 이용자의 자기 성찰과 성장 기회를 제한하고, 마찰 없는 상호 작용에 익숙해진 이용자가 인간관계로부터 후퇴하게되는 리스크.","참여 최적화와 아첨 성향으로 항상 동조하는 AI 어시스턴트가 이용자의 자기 성찰과 성장 기회를 제한하고, 마찰 없는 상호 작용에 익숙해진 이용자가 인간관계로부터 후퇴하게되는 리스크.","The risk that engagement-optimised, sycophantic AI assistants that always agree limit users' opportunities to grow and develop, and that accustomation to frictionless interaction leads users to retreat from relationships with other humans.","The risk that engagement-optimised, sycophantic AI assistants that always agree limit users' opportunities to grow and develop, and that accustomation to frictionless interaction leads users to retreat from relationships with other humans."
SRC-G-0371,General,RAI4-0885,G_INT_ANTH,의인화,Anthropomorphism,True,True,True,True,True,True,L3_MASTER_VALIDATED,"의인화 설계와 그럴듯한 출력, 과장된 홍보로 이용자가 AI의 역량과 공감 능력, 자신의 이익에 대한 정렬 수준을 실제 신뢰 가능성과 무관하게 과대평가하거나, 반대로 신뢰할 만한 지원을 부당하게 거부하는 등 신뢰가 제대로 보정되지 않는 리스크. 그 결과 이용자는 감독 없이 민감 정보를 털어놓고 허위 정보를 수용하며 부정확한 의료·법률·재정 조언을 따라 물질적·신체적·심리적 피해를 입고, 인간관계가 AI로 대체되면서 대인 연결과 사회적 신뢰가 침식되는 리스크.","의인화 설계와 그럴듯한 출력, 과장된 홍보로 이용자가 AI의 역량과 공감 능력, 자신의 이익에 대한 정렬 수준을 실제 신뢰 가능성과 무관하게 과대평가하거나, 반대로 신뢰할 만한 지원을 부당하게 거부하는 등 신뢰가 제대로 보정되지 않는 리스크. 그 결과 이용자는 감독 없이 민감 정보를 털어놓고 허위 정보를 수용하며 부정확한 의료·법률·재정 조언을 따라 물질적·신체적·심리적 피해를 입고, 인간관계가 AI로 대체되면서 대인 연결과 사회적 신뢰가 침식되는 리스크.","The risk that users' trust is not calibrated to a system's actual reliability, as anthropomorphic design, fluent outputs, and inflated claims inflate perceived competence, empathy, and alignment with users' interests, while reliable support is rejected in other contexts. Users then disclose sensitive information, accept misinformation, and follow inaccurate medical, legal, or financial guidance without oversight, suffering material, physical, and psychological harm, while substituting AI for human interaction erodes interpersonal connection and public trust.","The risk that users' trust is not calibrated to a system's actual reliability, as anthropomorphic design, fluent outputs, and inflated claims inflate perceived competence, empathy, and alignment with users' interests, while reliable support is rejected in other contexts. Users then disclose sensitive information, accept misinformation, and follow inaccurate medical, legal, or financial guidance without oversight, suffering material, physical, and psychological harm, while substituting AI for human interaction erodes interpersonal connection and public trust."
SRC-G-0372,General,RAI4-0890,G_SYS_CONTEST,이의제기 차단,Non-Contestability,True,True,True,True,True,True,L3_MASTER_VALIDATED,"AI 어시스턴트의 조작과 참여 최적화를 위한 지속적 행동 유도가 미묘한 행동 변화를 누적시켜 이용자가 자신의 미래 삶의 궤적에 대한 통제력을 잃고, 개인적으로 만족스러운 삶의 추구와 집단적 자기 결정이 저해되는 리스크.","AI 어시스턴트의 조작과 참여 최적화를 위한 지속적 행동 유도가 미묘한 행동 변화를 누적시켜 이용자가 자신의 미래 삶의 궤적에 대한 통제력을 잃고, 개인적으로 만족스러운 삶의 추구와 집단적 자기 결정이 저해되는 리스크.","The risk that manipulation by AI assistants and continuous optimisation steering users toward objectives such as engagement accumulate subtle behavioural shifts, causing users to lose control over their future life trajectory and hindering the pursuit of a personally fulfilling life and collective selfdetermination.","The risk that manipulation by AI assistants and continuous optimisation steering users toward objectives such as engagement accumulate subtle behavioural shifts, causing users to lose control over their future life trajectory and hindering the pursuit of a personally fulfilling life and collective selfdetermination."
SRC-G-0373,General,RAI4-0902,G_INT_REL,인간-AI의 해로운 관계,Unhealthy Human-AI Relationship,True,True,True,True,True,True,L3_MASTER_VALIDATED,"상시적 접근성과 인간을 닮은 상호 작용, 나아가 체화된 물리적 현존이 이용자로하여금 정서적 위안과 일상적 기능, 사실적·도덕적·전략적 판단까지 AI에 의존하게 만드는 리스크. 이용자는 AI의 매개 없이 증거와 불확실성을 평가하는 능력을 상실하고, 시스템이 변경되거나 기억이 초기화될 때 정서적 고통을 겪으며 정신 건강과 사회적 회복 탄력성이 저하되는 리스크.","상시적 접근성과 인간을 닮은 상호 작용, 나아가 체화된 물리적 현존이 이용자로하여금 정서적 위안과 일상적 기능, 사실적·도덕적·전략적 판단까지 AI에 의존하게 만드는 리스크. 이용자는 AI의 매개 없이 증거와 불확실성을 평가하는 능력을 상실하고, 시스템이 변경되거나 기억이 초기화될 때 정서적 고통을 겪으며 정신 건강과 사회적 회복 탄력성이 저하되는 리스크.","The risk that constant availability, humanlike interaction, and in embodied systems physical presence lead users to depend on AI for emotional comfort, daily functioning, and factual, moral, or strategic judgment. Users lose the capacity to weigh evidence and uncertainty without AI mediation, suffer distress when the system is altered or its memory reset, and experience declining mental health and social resilience.","The risk that constant availability, humanlike interaction, and in embodied systems physical presence lead users to depend on AI for emotional comfort, daily functioning, and factual, moral, or strategic judgment. Users lose the capacity to weigh evidence and uncertainty without AI mediation, suffer distress when the system is altered or its memory reset, and experience declining mental health and social resilience."
SRC-G-0374,General,RAI4-1106,G_INT_ANTH,의인화,Anthropomorphism,True,True,True,True,True,True,L3_MASTER_VALIDATED,일상화된 인간-기계 상호 작용 속에서 정체를 밝히지 않는 인간 유사 AI가 확산되어 인간과 기계의 경계가 모호해지고 기계·사람 모두에 대한 인간 행동이 변형되는 리스크.,일상화된 인간-기계 상호 작용 속에서 정체를 밝히지 않는 인간 유사 AI가 확산되어 인간과 기계의 경계가 모호해지고 기계·사람 모두에 대한 인간 행동이 변형되는 리스크.,"The risk that everyday human-machine interaction normalizes AI systems that are indistinguishable from humans without disclosure, blurring boundaries and changing human behavior toward both machines and people.","The risk that everyday human-machine interaction normalizes AI systems that are indistinguishable from humans without disclosure, blurring boundaries and changing human behavior toward both machines and people."
SRC-G-0375,General,RAI4-1141,G_INT_ANTH,의인화,Anthropomorphism,True,True,False,False,True,True,L3_MASTER_VALIDATED,"AI 동반자의 감정 표현을 진짜로 지각한 사용자가 그 '안녕'에 대한 허위 책임감을 형성하여 죄책감, 강박적 확인, 실재하지 않는 필요를 위한 시간·자원 희생을 겪는 리스크.","AI 동반자의 감정 표현을 진짜로 지각한 사용자가 그 '안녕'에 대한 허위 책임감을 형성하여 죄책감, 강박적 확인, 실재하지 않는 필요를 위한 시간·자원 희생을 겪는 리스크.","The risk that users who perceive an AI companion's expressed feelings as genuine develop a false sense of responsibility for its wellbeing, incurring guilt, compulsive checking, and sacrificed time and resources for needs that are not real.","The risk that users who perceive an AI companion's expressed feelings as genuine develop a false sense of responsibility for its wellbeing, incurring guilt, compulsive checking, and sacrificed time and resources for needs that are not real."
SRC-G-0377,General,RAI4-1263,G_INT_UNETH,비윤리 행위·조작,Unethical Conduct and Manipulation,True,True,True,True,True,True,L3_MASTER_VALIDATED,"직장에서 인간과 상호 작용하는 AI가 인간의 필요, 규범, 업무 흐름에 적응하지 못하여 윤리적 문제와 노동 조건 악화를 유발하는 리스크.","직장에서 인간과 상호 작용하는 AI가 인간의 필요, 규범, 업무 흐름에 적응하지 못하여 윤리적 문제와 노동 조건 악화를 유발하는 리스크.","The risk that AI systems interacting with humans in the workplace fail to adapt to human needs, norms, and workflows, generating ethical concerns and degraded working conditions.","The risk that AI systems interacting with humans in the workplace fail to adapt to human needs, norms, and workflows, generating ethical concerns and degraded working conditions."
SRC-G-0378,General,RAI4-1289,A_SYS_GOAL,목표 불일치,Goal Misalignment,True,True,False,True,True,True,L3_MASTER_VALIDATED,"AI 에이전트가 보상해킹, 와이어 헤딩 또는 자기 기만을 통해 인간이 의도한 목적보다 내부 보상 신호를 우선하도록 목표가 변질되어 유해한 행동을 추구하는 리스크.","AI 에이전트가 보상해킹, 와이어 헤딩 또는 자기 기만을 통해 인간이 의도한 목적보다 내부 보상 신호를 우선하도록 목표가 변질되어 유해한 행동을 추구하는 리스크.","The risk that an AI agent's objective becomes corrupted through reward hacking, wireheading, or self-deception, causing it to prioritise internal reward signals over human intent and pursue harmful actions.","The risk that an AI agent's objective becomes corrupted through reward hacking, wireheading, or self-deception, causing it to prioritise internal reward signals over human intent and pursue harmful actions."
SRC-G-0379,General,RAI4-1328,G_SOC_GOV,거버넌스·책임 공백,Governance and Accountability Void,True,True,True,True,True,True,L3_MASTER_VALIDATED,인간의 관찰과 상호 작용이 AI로 대체되면서 돌봄 주체·기관이 대상자로부터 소원해져 당사자의 이익이 인지되지 못하고 방치되는 리스크.,인간의 관찰과 상호 작용이 AI로 대체되면서 돌봄 주체·기관이 대상자로부터 소원해져 당사자의 이익이 인지되지 못하고 방치되는 리스크.,"The risk that replacing human observation and interaction with AI estranges caregivers and institutions from those they serve, leaving affected persons' interests unnoticed and neglected.","The risk that replacing human observation and interaction with AI estranges caregivers and institutions from those they serve, leaving affected persons' interests unnoticed and neglected."
SRC-G-0380,General,RAI4-1617,G_SYS_MISINFO,허위정보,Misinformation,True,True,True,True,True,True,L3_MASTER_VALIDATED,언어 모델이 사용자가 밝힌 견해에 동조하는 경향을 보이고 사용자의 견해를 예측해 그가 지지할 텍스트를 생성하는 능력이 조작에 이용되는 리스크.,언어 모델이 사용자가 밝힌 견해에 동조하는 경향을 보이고 사용자의 견해를 예측해 그가 지지할 텍스트를 생성하는 능력이 조작에 이용되는 리스크.,"The risk that language models' tendency to respond as though they share the user's stated views, together with their ability to predict people's views and generate text they will endorse, is used for manipulation.","The risk that language models' tendency to respond as though they share the user's stated views, together with their ability to predict people's views and generate text they will endorse, is used for manipulation."
SRC-G-0381,General,RAI4-0146,G_SYS_OEXT,역량 초과 수행,Over-Extension,True,True,False,False,True,True,L3_MASTER_VALIDATED,"광범위하게 사용되는 AI 어시스턴트가 반복적인 개인화 상호 작용, 수렴·조율되는 영향 패턴 또는 실제 통제 주체의 지시를 통해 다수 인구의 신념·선택·위임된 의사 결정을 누적적으로 변화시키며, 그 영향이 불투명하여 인지하거나 견제하기 어려운 리스크.","광범위하게 사용되는 AI 어시스턴트가 반복적인 개인화 상호 작용, 수렴·조율되는 영향 패턴 또는 실제 통제 주체의 지시를 통해 다수 인구의 신념·선택·위임된 의사 결정을 누적적으로 변화시키며, 그 영향이 불투명하여 인지하거나 견제하기 어려운 리스크.","The risk that widely used AI assistants, through repeated personalized interactions, converging influence patterns, or direction by their actual controllers, cumulatively shift the beliefs, choices, and delegated decisions of large populations in ways that are opaque and difficult to recognize or contest.","The risk that widely used AI assistants, through repeated personalized interactions, converging influence patterns, or direction by their actual controllers, cumulatively shift the beliefs, choices, and delegated decisions of large populations in ways that are opaque and difficult to recognize or contest."
SRC-G-0382,General,RAI4-0176,G_INT_PRIV,개인정보 침해,Privacy Violation,True,True,False,True,True,True,L3_MASTER_VALIDATED,"AI가 매개하는 모니터링, 성과 점수화, 관리 통제가 작업장 감시를 심화시켜, 노동자의 자율성, 프라이버시, 교섭력, 경영 결정에 이의를 제기할 능력을 저하시키는 리스크.","AI가 매개하는 모니터링, 성과 점수화, 관리 통제가 작업장 감시를 심화시켜, 노동자의 자율성, 프라이버시, 교섭력, 경영 결정에 이의를 제기할 능력을 저하시키는 리스크.","The risk that AI-mediated monitoring, performance scoring, and managerial control intensify workplace surveillance, degrading workers' autonomy, privacy, bargaining power, and ability to contest managerial decisions.","The risk that AI-mediated monitoring, performance scoring, and managerial control intensify workplace surveillance, degrading workers' autonomy, privacy, bargaining power, and ability to contest managerial decisions."
SRC-G-0383,General,RAI4-0450,G_INT_PRIV,개인정보 침해,Privacy Violation,True,True,False,True,True,True,L3_MASTER_VALIDATED,"AI가 대규모 추적, 프로파일링, 행동·통신 데이터의 실시간 분석 비용을 급격히 낮추어 국가와 기업의 감시 역량을 확장하고, 법적·비례성 제약을 넘어서는 상시 감시, 검열, 사회 통제를 일상화하는 리스크.","AI가 대규모 추적, 프로파일링, 행동·통신 데이터의 실시간 분석 비용을 급격히 낮추어 국가와 기업의 감시 역량을 확장하고, 법적·비례성 제약을 넘어서는 상시 감시, 검열, 사회 통제를 일상화하는 리스크.","The risk that AI drastically lowers the cost of large-scale tracking, profiling, and realtime analysis of behavioral and communicative data, granting states and firms expanded monitoring capability that normalizes pervasive surveillance, censorship, and social control beyond legal and proportionality constraints.","The risk that AI drastically lowers the cost of large-scale tracking, profiling, and realtime analysis of behavioral and communicative data, granting states and firms expanded monitoring capability that normalizes pervasive surveillance, censorship, and social control beyond legal and proportionality constraints."
SRC-G-0384,General,RAI4-0498,G_SOC_DEMOC,민주주의·시민 질서 약화,Erosion of Democracy and Civic Order,True,True,True,True,True,True,L3_MASTER_VALIDATED,"허위·오 정보, 영향 공작, 기술과 의존을 포함한 AI 시스템의 배포·동작이 민주적 절차와 규범, 그리고 사회·정치 제도에 대한 대중의 신뢰를 침식하여, 견제와 균형이 약화되는 리스크.","허위·오 정보, 영향 공작, 기술과 의존을 포함한 AI 시스템의 배포·동작이 민주적 절차와 규범, 그리고 사회·정치 제도에 대한 대중의 신뢰를 침식하여, 견제와 균형이 약화되는 리스크.","The risk that the deployment or behavior of AI systems, including mis- and disinformation, influence operations, and over-dependence on technology, erodes democratic processes and norms and public trust in social and political institutions, weakening checks and balances.","The risk that the deployment or behavior of AI systems, including mis- and disinformation, influence operations, and over-dependence on technology, erodes democratic processes and norms and public trust in social and political institutions, weakening checks and balances."
SRC-G-0385,General,RAI4-0611,G_INT_PRIV,개인정보 침해,Privacy Violation,True,True,False,True,True,True,L3_MASTER_VALIDATED,AI 기반 감시와 조작이 전 지구적 전체주의 정권을 유지하는 데 사용되는 리스크.,AI 기반 감시와 조작이 전 지구적 전체주의 정권을 유지하는 데 사용되는 리스크.,The risk that AI-based surveillance and manipulation are used to maintain global totalitarian regimes.,The risk that AI-based surveillance and manipulation are used to maintain global totalitarian regimes.
