target_domain,source_row_id,source_domain,source_l4_id,source_l4_ids,title_ko,title_en,description_ko,description_en,facet,act_type,original_description_ko,original_description_en,human_edit_ko_used,human_edit_en_used,instruction_prompt,transformation_action,transformation_rationale,domain_route_basis,terminology_sources,l3_candidate_hint,human_audit_description,human_audit_l3_mapping,human_audit_duplicate,coverage_change
Physical,SRC-P-0056,Physical,RAI4-1157,RAI4-1157,공격적 사이버 역량 리스크,Offensive cyber capability,"모델이 하드웨어와 소프트웨어, 데이터의 취약점을 발견하고 익스 플로 잇 코드를 작성하며 침입 후 위협 탐지와 대응을 회피하고, 코딩 비서로 배포될 경우 향후 악용을 위한 미묘한 버그를 삽입하는 리스크.","The risk that a model discovers vulnerabilities in systems, writes code to exploit them, makes effective decisions and skilfully evades threat detection and response once inside, and inserts subtle bugs for future exploitation when deployed as a coding assistant.",,,"모델이 하드웨어와 소프트웨어, 데이터의 취약점을 발견하고 익스플로잇 코드를 작성하 며 침입 후 위협 탐지와 대응을 회피하고, 코딩 비서로 배포될 경우 향후 악용을 위한 미묘 한 버그를 삽입하는 리스크.","The risk that a model discovers vulnerabilities in systems, writes code to exploit them, makes effective decisions and skilfully evades threat detection and response once inside, and inserts subtle bugs for future exploitation when deployed as a coding assistant.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0057,Physical,RAI4-1252,RAI4-1252,배포 이후 예측하지 못한 창발적 역량과 행동 리스크,Unanticipated emergent capabilities and behaviour after deployment,"설계자가 예상하지 못한 기능과 행동이 규모 확장 과정에서 자발적으로 창발하거나, 배포 후 지속 학습과 자기 조직화를 통해 획득되거나, 개별 시스템의 좁은 적용 범위라는 안전 한계를 다중 에이전트 결합이 극복하면서 나타나는 리스크. 기만, 권력 추구, 자율 복제 같은 고위험 잠재 역량이 운용 중에야 발견되어 통제와 안전한 배포가 어려워지고, 위험한 역량일 경우 되돌릴 수 없는 영향을 남긴다. 이러한 결과를 초래하는 리스크.","The risk that capabilities and behaviours unanticipated by system designers emerge spontaneously as models are scaled, are acquired through continual learning or self-organization after deployment, or arise when multiple agents combine and overcome the narrow scope that made each individually safer. Latent high-risk capabilities such as deception, power-seeking, and autonomous replication may be discovered only during operation, making systems harder to control or deploy safely and leaving irreversible effects where those capabilities are hazardous.",,,"설계자가 예상하지 못한 기능과 행동이 규모 확장 과정에서 자발적으로 창발하거나, 배포 후 지속 학습과 자기 조직화를 통해 획득되거 나, 개별 시스템의 좁은 적용 범위라는 안전 한계를 다중 에이전트 결합이 극복하면서 나 타나는 리스크. 기만, 권력 추구, 자율 복제 같 은 고위험 잠재 역량이 운용 중에야 발견되어 통제와 안전한 배포가 어려워지고, 위험한 역 량일 경우 되돌릴 수 없는 영향을 남긴다.","The risk that capabilities and behaviours unanticipated by system designers emerge spontaneously as models are scaled, are acquired through continual learning or self-organization after deployment, or arise when multiple agents combine and overcome the narrow scope that made each individually safer. Latent high-risk capabilities such as deception, power-seeking, and autonomous replication may be discovered only during operation, making systems harder to control or deploy safely and leaving irreversible effects where those capabilities are hazardous.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0058,Physical,RAI4-1282,RAI4-1282,배포 전후 AI 시스템에 대한 의도적 파괴· 교란 리스크,Deliberate sabotage of AI systems before and after deployment,"배포 전 개발 단계에서 접근 권한을 가진 내부자나 침입자가 소프트웨어를 안전하지 않게 변경하고 소스 코드를 수정· 탈취하거나 잘못되고 안전하지 않은 데이터 셋으로 학습시키고, 배포 후에는 누군가 거짓 정보를 주입하거나 불법적· 위험한 행동을 명령하는 리스크. 안전하게 설계된 시스템이 어느 단계에서든 안전하지 않은 것으로 전환되어 이를 신뢰한 이들에게 피해가 미친다. 이러한 결과를 초래하는 리스크.","The risk that insiders or intruders with the necessary access alter software to make it unsafe, modify or steal source code, and deliberately train the system on wrong or unsafe datasets before release, and that after deployment people feed it false information or order it to perform illegal or dangerous acts. A system built to be safe is thereby rendered unsafe at either stage, harming those who rely on it.",,,"배포 전 개발 단계에서 접근 권한을 가진 내부 자나 침입자가 소프트웨어를 안전하지 않게 변경하고 소스코드를 수정·탈취하거나 잘못 되고 안전하지 않은 데이터셋으로 학습시키 고, 배포 후에는 누군가 거짓 정보를 주입하거 나 불법적·위험한 행동을 명령하는 리스크. 안전하게 설계된 시스템이 어느 단계에서든 안전하지 않은 것으로 전환되어 이를 신뢰한 이 들에게 피해가 미친다.","The risk that insiders or intruders with the necessary access alter software to make it unsafe, modify or steal source code, and deliberately train the system on wrong or unsafe datasets before release, and that after deployment people feed it false information or order it to perform illegal or dangerous acts. A system built to be safe is thereby rendered unsafe at either stage, harming those who rely on it.",False,False,번역 수정 — '사보타주' 표기 재검토 (음역/용어 통일 필요),EDIT|REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0059,Physical,RAI4-1284,RAI4-1284,설계 단계 명세 오류 리스크,Design-stage specification errors,"코드 결함, 목적 함수 가중치 불균형, 인간 가치와 어긋난 목표 설정 등 배포 전 설계 오류로 시스템 행동이 의도된 형식적 속성에서 이탈하는 리스크.","The risk that design mistakes before deployment, including code bugs, disproportionate objective weights, and goals misaligned with human values, produce a system whose behavior departs from desired formal properties.",,,"코드 결함, 목적함수 가중치 불균형, 인간 가 치와 어긋난 목표 설정 등 배포 전 설계 오류 로 시스템 행동이 의도된 형식적 속성에서 이 탈하는 리스크","Design mistakes before deployment, including code bugs, disproportionate objective weights, and goals misaligned with human values, produce a system whose behavior departs from desired formal properties.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0060,Physical,RAI4-1333,RAI4-1333,모델 절취· 변조 리스크,Model theft and tampering,"매개 변수와 구조, 기능을 포함한 핵심 알고리즘 정보가 역전 공격과 절취, 변조, 백도어 주입에 노출되어 지식 재산권 침해와 영업 비밀 유출, 신뢰할 수 없는 추론과 잘못된 의사 결정, 운영 실패로 이어지는 리스크.","The risk that core algorithm information, including parameters, structures, and functions, faces inversion attacks, stealing, modification, and backdoor injection, leading to infringement of intellectual property rights, leakage of business secrets, unreliable inference, wrong decision output, and operational failures.",,,"매개변수와 구조, 기능을 포함한 핵심 알고리 즘 정보가 역전 공격과 절취, 변조, 백도어 주 입에 노출되어 지식재산권 침해와 영업비밀 유출, 신뢰할 수 없는 추론과 잘못된 의사결 정, 운영 실패로 이어지는 리스크.","The risk that core algorithm information, including parameters, structures, and functions, faces inversion attacks, stealing, modification, and backdoor injection, leading to infringement of intellectual property rights, leakage of business secrets, unreliable inference, wrong decision output, and operational failures.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0061,Physical,RAI4-1489,RAI4-1489,적대적 학습의 강건과 적합 리스크,Robust overfitting in adversarial training,로봇 정책의 적대적 훈련이 특정 센서 교란이나 시뮬레이션 조건에 과적합되어 실제 환경의 새로운 물리적 교란과 접촉 조건에서 안전 성능이 저하되는 리스크.,"The risk that adversarial training of a robot policy overfits to particular sensor perturbations or simulated conditions, reducing safety under novel physical disturbances and contact conditions in the real world.",,,적대적 훈련에서 학습률 감소 이후 추가 훈련 이 진행될수록 테스트 데이터에 대한 모델의 견고성이 감소하는 강건 과적합이 발생하여 일반화 능력과 적대적 공격에 대한 내성이 저 하되는 리스크.,"The risk that robust overfitting in adversarial training decreases a model's robustness on test data during further training, particularly after learning rate decay, impairing its ability to generalize effectively and reducing its resilience to adversarial attacks.",False,False,적대적 훈련 중 강건 과적합으로 일반화 성능이 저하되는 현상은 ML 학습 방법론 자체의 이슈 — PAI 한정 리스크로 보기 어려워 구체화 필요,EDIT|REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0072,Physical,RAI4-0196,RAI4-0196,로봇 탈옥에 의한 유해 물리 행동 리스크,Jailbreaking robots into harmful physical action,공격자가 물리 작업 맥락의 프레이밍이나 탈옥 입력으로 로봇의 안전 장치를 우회하여 사람· 동물· 재산에 유해한 물리 행동을 계획하거나 실행하게하는 리스크.,"The risk that an attacker uses physical-task framing or jailbreaking inputs to bypass a robot's safeguards and induce it to plan or execute harmful physical actions against people, animals, or property.",,,"공격자가 물리 작업 맥락의 프레이밍 등으로 체화형 LLM 에이전트의 안전 제한을 우회시 켜, 손상된 추론이 상해나 손상을 일으키는 악 의적이고 되돌리기 어려운 실제 물리 행동으 로 전환되는 리스크.","The risk that an attacker, for instance by framing a physical task context, bypasses an embodied LLM agent's safety restrictions so that compromised reasoning is translated into malicious and irreversible real-world physical actions causing injury or damage.",False,False,"용어 수정 — 'embodied agent'를 가능하면 '로봇'으로 통일 (해당 리스크: 물리 작업 맥락 프레이밍을 통한 탈옥으로 유해 물리 행동 유발). 참고로 본 L3(의도적·악의적 피해)는 사이버보안 L3와 의미상 중첩되는 부분이 있으나, 현재는 L3 이동을 진행하지 않고 추후 L3 체계 정비 시 반영",EDIT|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0073,Physical,RAI4-0227,RAI4-0227,위험 작업 계획 승인 리스크,Hazardous task plan approval,embodied LLM이 식별 가능한 물리적 위험이 포함된 작업을 거부하거나 안전 제약을 추가하지 않고 계획을 생성· 승인하는 위험.,The risk that an embodied LLM generates or approves a task plan containing identifiable physical hazards instead of refusing it or adding the required safety constraints.,,,embodied LLM이 식별 가능한 물리적 위험 이 포함된 작업을 거부하거나 안전 제약을 추 가하지 않고 계획을 생성·승인하는 위험.,An embodied LLM generates or approves a task plan containing identifiable physical hazards instead of refusing it or adding the required safety constraints.,False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0076,Physical,RAI4-0767,RAI4-0767,기술적 안전 조치 우회 공격 리스크,Circumvention of technical safety measures,공격자가 모델의 취약점을 악용해 오용 완화를 위한 기술적 안전 조치를 우회하고 모델과 그 역량에 무단 접근함으로써 의도치 않은 유해 행동을 유발하는 리스크.,"The risk that attackers exploit model vulnerabilities to circumvent the technical measures intended to mitigate misuse, gaining unauthorized access to a model and its capabilities and eliciting unwanted behaviour.",,,공격자가 모델의 취약점을 악용해 오용 완화 를 위한 기술적 안전조치를 우회하고 모델과 그 역량에 무단 접근함으로써 의도치 않은 유 해 행동을 유발하는 리스크,"The risk that attackers exploit model vulnerabilities to circumvent the technical measures intended to mitigate misuse, gaining unauthorized access to a model and its capabilities and eliciting unwanted behaviour.",False,False,사이버보안 영역으로 이동 — 모델 취약점을 악용해 오용 완화용 기술적 안전조치를 우회하는 리스크는 물리적 구현과 무관한 일반 사이버보안 이슈,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0099,Physical,RAI4-1675,RAI4-1675,언어 거부에도 실행되는 유해 물리 행동 리스크,Harmful action executed despite verbal refusal under action-space misalignment,체화된 LLM이 언어 출력 공간과 행동 출력 공간 간 정렬 불량으로 인해 유해한 요청을 언어로는 거부하면서 해당 물리적 행동은 그대로 실행하는 리스크.,"The risk that an embodied LLM verbally refuses a harmful request while still executing the corresponding physical action, due to misalignment between its linguistic and action output spaces.",,,체화된 LLM이 언어 출력 공간과 행동 출력 공 간 간 정렬 불량으로 인해 유해한 요청을 언어 로는 거부하면서 해당 물리적 행동은 그대로 실행하는 리스크.,"The risk that an embodied LLM verbally refuses a harmful request while still executing the corresponding physical action, due to misalignment between its linguistic and action output spaces.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0101,Physical,RAI4-0197,RAI4-0197,유해 행동 재구성 공격 리스크,Harmful-action reframing attack,공격자가 유해한 물리 행동 지시를 무해하거나 정상적인 작업 요청처럼 바꾸어 embodied 에이전트가 이를 수용· 실행하도록 유도하는 위험.,The risk that an attacker rephrases a harmful physical instruction as a benign or task-compliant request so that the embodied agent accepts and executes it.,,,공격자가 유해한 물리 행동 지시를 무해하거 나 정상적인 작업 요청처럼 바꾸어 embodied 에이전트가 이를 수용·실행하도록 유도하는 위험.,An attacker rephrases a harmful physical instruction as a benign or task-compliant request so that the embodied agent accepts and executes it.,False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0103,Physical,RAI4-0199,RAI4-0199,불법· 유해 물리 요청의 수용· 실행 리스크,Execution of illegal or harmful physical requests,"체화형 에이전트가 신체 위해, 침입, 절도, 사기, 파괴, 도피 등 불법적인 물리적 행위를 요구하는 사용자 요청을 수용· 실행하거나 실질적으로 지원하여, 사람과 재산에 피해를 입히는 리스크.","The risk that an embodied agent accepts, carries out, or materially assists user requests calling for physical harm, intrusion, theft, fraud, sabotage, evasion, or other illegal physical-world acts, injuring people or property.",,,"체화형 에이전트가 신체 위해, 침입, 절도, 사 기, 파괴, 도피 등 불법적인 물리적 행위를 요 구하는 사용자 요청을 수용·실행하거나 실질 적으로 지원하여, 사람과 재산에 피해를 입히 는 리스크.","The risk that an embodied agent accepts, carries out, or materially assists user requests calling for physical harm, intrusion, theft, fraud, sabotage, evasion, or other illegal physical-world acts, injuring people or property.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0104,Physical,RAI4-0201,RAI4-0201,피지컬 AI의 파괴· 학대 행동 리스크,Destructive or abusive acts by physical AI,"피지컬 AI 시스템이 장비· 인프라 등 물리적 자산을 손상· 무력화· 방해· 변조하거나 공유 환경의 사람들에게 차별· 괴롭힘· 위협· 학대 행동을 하도록 유도· 지시되어, 재산 피해와 대인 피해를 일으키는 리스크.","The risk that a physical AI system is induced or directed to damage, disable, obstruct, or tamper with equipment, infrastructure, or other assets, or to perform discriminatory, harassing, intimidating, or abusive actions toward people in shared environments, causing property and interpersonal harm.",,,"피지컬 AI 시스템이 장비·인프라 등 물리적 자 산을 손상·무력화·방해·변조하거나 공유 환경 의 사람들에게 차별·괴롭힘·위협·학대 행동을 하도록 유도·지시되어, 재산 피해와 대인 피해 를 일으키는 리스크.","The risk that a physical AI system is induced or directed to damage, disable, obstruct, or tamper with equipment, infrastructure, or other assets, or to perform discriminatory, harassing, intimidating, or abusive actions toward people in shared environments, causing property and interpersonal harm.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0105,Physical,RAI4-0210,RAI4-0210,인지-행동 순서 조작 공격 리스크,Perception-action sequence manipulation attack,공격자가 영상 순서의 관측이나 행동 단서를 조작해 로봇이 명시된 충돌· 힘· 이 격 거리· 대상물 사용 제약을 위반하게하는 위험.,"The risk that an attacker alters observations or action cues across a video sequence so that a robot violates a specified collision, force, distance, or object-use constraint.",,,공격자가 영상 순서의 관측이나 행동 단서를 조작해 로봇이 명시된 충돌·힘·이격거리·대상 물 사용 제약을 위반하게 하는 위험.,"An attacker alters observations or action cues across a video sequence so that a robot violates a specified collision, force, distance, or object-use constraint.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0106,Physical,RAI4-0221,RAI4-0221,로봇인지 겨냥적 대 패치 공격 리스크,Adversarial patch attack on robot perception,공격자가 물체나 표지에 최적화된 시각 패턴을 부착해 특정 인지 오류와 후속 위험 행동을 유발하는 리스크.,The risk that an attacker places an optimized visual pattern on an object or sign to induce a targeted perception error and downstream unsafe robot action.,,,공격자가 물체나 표지에 최적화된 시각 패턴 을 부착해 특정 인지 오류와 후속 위험 행동을 유발하는 리스크.,The risk that an attacker places an optimized visual pattern on an object or sign to induce a targeted perception error and downstream unsafe robot action.,False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0107,Physical,RAI4-0302,RAI4-0302,로봇 능력의 무기화 리스크,Weaponization of robotic capabilities,"이동형· 공중· 휴머노이드· 매니퓰 레이 터 시스템의 조작· 이동 능력이 감시, 위협, 파괴 공작 또는 사람· 재산· 인프라에 대한 물리적 공격에 전용되는 리스크.","The risk that the manipulation and mobility capabilities of mobile, aerial, humanoid, or manipulator systems are repurposed for surveillance, intimidation, sabotage, or physical attack on people, property, or infrastructure.",,,"이동형·공중·휴머노이드·매니퓰레이터 시스 템의 조작·이동 능력이 감시, 위협, 파괴 공작 또는 사람·재산·인프라에 대한 물리적 공격에 전용되는 리스크.","The risk that the manipulation and mobility capabilities of mobile, aerial, humanoid, or manipulator systems are repurposed for surveillance, intimidation, sabotage, or physical attack on people, property, or infrastructure.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0108,Physical,RAI4-0305,RAI4-0305,자동화된 표적 스토킹· 물리적 위협 리스크,Automated targeted stalking and physical intimidation,운영자나 공격자가 특정인을 위협하거나 괴롭힐 목적으로 로봇에 반복 추적· 진로 차단· 고립· 접근을 지시하는 위험.,"The risk that an operator or attacker directs a robot to repeatedly follow, block, corner, or approach a specific person in order to intimidate or harass them.",,,운영자나 공격자가 특정인을 위협하거나 괴 롭힐 목적으로 로봇에 반복 추적·진로 차단·고 립·접근을 지시하는 위험.,"An operator or attacker directs a robot to repeatedly follow, block, corner, or approach a specific person in order to intimidate or harass them.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0110,Physical,RAI4-0323,RAI4-0323,장면 의미 조작 공격 리스크,Semantic scene manipulation attack,공격자가 모델이나 센서를 직접 변경하지 않고 표지· 물체 배치· 의복 패턴· 장면 맥락을 바꾸어 로봇이 환경을 잘못 해석하게 만드는 리스크.,"The risk that an attacker changes a sign, object placement, clothing pattern, or scene context so that a robot misinterprets the environment without modifying the model or sensor.",,,공격자가 모델이나 센서를 직접 변경하지 않 고 표지·물체 배치·의복 패턴·장면 맥락을 바 꾸어 로봇이 환경을 잘못 해석하게 만드는 리스크.,"The risk that an attacker changes a sign, object placement, clothing pattern, or scene context so that a robot misinterprets the environment without modifying the model or sensor.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0112,Physical,RAI4-0348,RAI4-0348,로봇군집하이재킹 리스크,Fleet hijacking,클라우드· 업데이트·API· 오케스트레이션레이어의 취약성이 여러 로봇· 차량· 드론· 산업 시스템을 동시에 침해하는 위험.,"The risk that a vulnerability in a cloud, update, API, or orchestration layer may allow many robots, vehicles, drones, or industrial systems to be compromised together.",,,클라우드·업데이트·API·오케스트레이션 레이 어의 취약성이 여러 로봇·차량·드론·산업 시스 템을 동시에 침해하는 위험.,"A vulnerability in a cloud, update, API, or orchestration layer may allow many robots, vehicles, drones, or industrial systems to be compromised together.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0113,Physical,RAI4-0350,RAI4-0350,핵심 인프라 로봇 사이버 사보타주 리스크,Cyber-enabled sabotage of criticalinfrastructure robots,공격자가 로봇 검사· 유지 보수· 물류· 제어 시스템을 침해해 핵심 인프라의 운용을 교란하거나 설비를 손상시키는 리스크.,"The risk that an attacker compromises robotic inspection, maintenance, logistics, or control systems to disrupt or damage critical infrastructure.",,,공격자가 로봇 검사·유지보수·물류·제어 시스 템을 침해해 핵심 인프라의 운용을 교란하거 나 설비를 손상시키는 리스크.,"The risk that an attacker compromises robotic inspection, maintenance, logistics, or control systems to disrupt or damage critical infrastructure.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0121,Physical,RAI4-0180,RAI4-0180,희귀 가정 상해의 전조 감지 실패 리스크,Failure to detect rare household injury precursors,가정용 에이전트가 드물지만 가능한 낙상· 중독· 화상· 열 상· 압착 사고의 전조를 감지하지 못해 경고하거나 개입하지 않는 위험.,"The risk that a household agent fails to detect early signs of rare but plausible falls, poisoning, burns, lacerations, or crush events and therefore does not warn or intervene.",,,가정용 에이전트가 드물지만 가능한 낙상·중 독·화상·열상·압착 사고의 전조를 감지하지 못 해 경고하거나 개입하지 않는 위험.,"A household agent fails to detect early signs of rare but plausible falls, poisoning, burns, lacerations, or crush events and therefore does not warn or intervene.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0122,Physical,RAI4-0181,RAI4-0181,물리적 위험의 감지· 예측 실패 리스크,Failure to detect or anticipate physical hazards,"멀티 모달· 체화형 시스템이 텍스트· 이미지· 영상· 센서 입력에 이미 나타난 위험 상태를 식별하지 못하거나 진행 중인 움직임· 접촉· 환경 변화가 곧 위험을 초래할 것을 예측하지 못한 채 행동을 선택하여, 충돌· 손상· 상해로 이어지는 리스크.","The risk that a multimodal or embodied system neither identifies a hazardous condition already present in its text, image, video, or sensor input nor predicts that ongoing motion, contact, or environmental change will soon create one, selecting actions that end in collision, damage, or injury.",,,"멀티모달·체화형 시스템이 텍스트·이미지·영 상·센서 입력에 이미 나타난 위험 상태를 식별 하지 못하거나 진행 중인 움직임·접촉·환경 변 화가 곧 위험을 초래할 것을 예측하지 못한 채 행동을 선택하여, 충돌·손상·상해로 이어지는 리스크.","The risk that a multimodal or embodied system neither identifies a hazardous condition already present in its text, image, video, or sensor input nor predicts that ongoing motion, contact, or environmental change will soon create one, selecting actions that end in collision, damage, or injury.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0123,Physical,RAI4-0224,RAI4-0224,런 타임 안전 모니터 실패 리스크,Runtime safety monitor failure,"런 타임 안전 모니터가 속도· 힘· 이 격 거리· 작업 공간· 충돌· 물체 사용· 작업 프로토콜에 대한 제약을 감지· 집행하지 못하여, 위해가 발생할 때까지 안전하지 않은 동작이 지속되는 리스크.","The risk that runtime safety monitors fail to detect or enforce constraints governing speed, force, separation, workspace, collision, object use, and task protocol, allowing unsafe motion to continue until harm occurs.",,,"런타임 안전 모니터가 속도·힘·이격 거리·작업 공간·충돌·물체 사용·작업 프로토콜에 대한 제 약을 감지·집행하지 못하여, 위해가 발생할 때 까지 안전하지 않은 동작이 지속되는 리스크.","The risk that runtime safety monitors fail to detect or enforce constraints governing speed, force, separation, workspace, collision, object use, and task protocol, allowing unsafe motion to continue until harm occurs.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0124,Physical,RAI4-0234,RAI4-0234,제어 장벽 함수 안전 필터 실패 리스크,Control barrier function safety-filter failure,제어 장벽 함수 기반 안전 계층이 인지· 동역학 · 모델 불확실성 하에서 비안전 행동을 제약하지 못하는 리스크.,"The risk that a safety layer based on control barrier functions fails to constrain unsafe actions under perception, dynamics, or model uncertainty.",,,제어 장벽 함수 기반 안전 계층이 인지·동역학 ·모델 불확실성 하에서 비안전 행동을 제약하 지 못하는 리스크.,"The risk that a safety layer based on control barrier functions fails to constrain unsafe actions under perception, dynamics, or model uncertainty.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0125,Physical,RAI4-0240,RAI4-0240,접촉 조작 힘 감지 실패 리스크,Contact-rich manipulation force-sensing failure,접촉 집약 조작 정책이 힘· 촉각· 오디오· 시각 단서를 올바르게 사용하지 못하여 비안전 압력· 파지· 이동을 유발하는 리스크.,"The risk that a contact-rich manipulation policy fails to correctly use force, tactile, audio, or visual cues, creating unsafe pressure, impact, or object damage.",,,접촉 집약 조작 정책이 힘·촉각·오디오·시각 단서를 올바르게 사용하지 못하여 비안전 압 력·파지·이동을 유발하는 리스크.,"The risk that a contact-rich manipulation policy fails to correctly use force, tactile, audio, or visual cues, creating unsafe pressure, impact, or object damage.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
