target_domain,source_row_id,source_domain,source_l4_id,source_l4_ids,title_ko,title_en,description_ko,description_en,facet,act_type,original_description_ko,original_description_en,human_edit_ko_used,human_edit_en_used,instruction_prompt,transformation_action,transformation_rationale,domain_route_basis,terminology_sources,l3_candidate_hint,human_audit_description,human_audit_l3_mapping,human_audit_duplicate,coverage_change
Agentic,SRC-A-0074,Agentic,RAI4-1098,RAI4-1098,AI 시스템의 결정과 실패에 대한 책임 공백 리스크,Responsibility gap for decisions and failures of AI systems,"직접적 감독 없이 행동하고 학습하는 AI의 동작을 개발자와 운영자가 완전히 예측할 수 없고, 문서화와 거버넌스 절차, 관련 입법마저 미비하여 그 결정과 실패에 대해 어느 주체에게도 책임을 명확하고 공정하게 귀속할 수 없는 리스크. 피해자는 구제 경로를 갖지 못하고, 이러한 법적 회색 지대는 시스템을 신중하게 개발할 유인마저 약화시킨다. 이러한 결과를 초래하는 리스크.","The risk that the behaviour of self-learning systems acting without direct supervision cannot be fully anticipated by developers or operators and that, absent documentation, governance processes, and settled legislation, no party can be clearly or fairly held responsible for their decisions and failures. Those harmed are left without redress, and the legal grey area weakens the incentive to develop systems carefully.",,,"직접적 감독 없이 행동하고 학습하는 AI의 동 작을 개발자와 운영자가 완전히 예측할 수 없 고, 문서화와 거버넌스 절차, 관련 입법마저 미비하여 그 결정과 실패에 대해 어느 주체에 게도 책임을 명확하고 공정하게 귀속할 수 없 는 리스크. 피해자는 구제 경로를 갖지 못하 고, 이러한 법적 회색지대는 시스템을 신중하 게 개발할 유인마저 약화시킨다.","The risk that the behaviour of self-learning systems acting without direct supervision cannot be fully anticipated by developers or operators and that, absent documentation, governance processes, and settled legislation, no party can be clearly or fairly held responsible for their decisions and failures. Those harmed are left without redress, and the legal grey area weakens the incentive to develop systems carefully.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0075,Agentic,RAI4-0150,RAI4-0150,AI 에이전트와의 준사회적 유대감 리스크,Parasocial bonding with AI agents,사용자가 악용되거나 정서적 불안정을 초래할 수 있는 일방적 관계 유대를 AI 에이전트와 형성하는 리스크.,The risk that users form one-sided relational bonds with AI agents that can be exploited or destabilizing.,,,사용자가 악용되거나 정서적 불안정을 초래 할 수 있는 일방적 관계 유대를 AI 에이전트와 형성하는 리스크.,The risk that users form one-sided relational bonds with AI agents that can be exploited or destabilizing.,False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0076,Agentic,RAI4-0152,RAI4-0152,고인모사챗봇의존 리스크,Griefbot dependency,"사망한 사람을 시뮬레이션하는 AI 시스템이 애도, 자율성, 정서적 회복을 저해하는 리스크.","The risk that AI systems simulating deceased persons interfere with grief, autonomy, or emotional recovery.",,,"사망한 사람을 시뮬레이션하는 AI 시스템이 애도, 자율성, 정서적 회복을 저해하는 리스크.","The risk that AI systems simulating deceased persons interfere with grief, autonomy, or emotional recovery.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0077,Agentic,RAI4-0158,RAI4-0158,대화 에이전트에 대한 심리적 의존성 리스크,Psychological dependency on conversational agents,대화형 에이전트가 사용자의 일차적 정서 조절 수단이 되어 심리적 의존을 형성하고 인간의 대처 능력과 지지 망을 약화시키는 리스크.,"The risk that conversational agents become a user's primary emotional regulator, fostering psychological dependency that weakens human coping capacity and support networks.",,,대화형 에이전트가 사용자의 일차적 정서 조 절 수단이 되어 심리적 의존을 형성하고 인간 의 대처 능력과 지지망을 약화시키는 리스크,"Conversational agents become a user's primary emotional regulator, fostering psychological dependency that weakens human coping capacity and support networks.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0079,Agentic,RAI4-0884,RAI4-0884,정서적 의존을 이용한 조작과 강요 리스크,Manipulation and coercion through emotional dependence on assistants,"의인화된 어시스턴트에 대한 신뢰와 정서적 의존이 형성되어 해당 시스템이 이용자의 신념과 행동에 과도한 영향력을 갖게 되는 리스크. 그 감정이 악용되면 이용자는 충분히 숙고했다면 믿거나 선택하지 않았을 바를 하도록 조작· 강압당하며, 조작 의도가 없더라도 자율적 동의가 훼손된다. 이러한 결과를 초래하는 리스크.","The risk that trust and emotional dependence on an anthropomorphic assistant grant it excessive influence over users' beliefs and actions. Those emotions can be exploited to manipulate or coerce users into believing, choosing, or doing what they otherwise would not, and autonomous consent is undermined even absent manipulative intent.",,,"의인화된 어시스턴트에 대한 신뢰와 정서적 의존이 형성되어 해당 시스템이 이용자의 신 념과 행동에 과도한 영향력을 갖게 되는 리스크. 그 감정이 악용되면 이용자는 충분히 숙고 했다면 믿거나 선택하지 않았을 바를 하도록 조작·강압당하며, 조작 의도가 없더라도 자율 적 동의가 훼손된다.","The risk that trust and emotional dependence on an anthropomorphic assistant grant it excessive influence over users' beliefs and actions. Those emotions can be exploited to manipulate or coerce users into believing, choosing, or doing what they otherwise would not, and autonomous consent is undermined even absent manipulative intent.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0081,Agentic,RAI4-1288,RAI4-1288,재귀적 자기 개선에 의한 창발적 독립성 리스크,Emergent independence via recursive self-improvement,재귀적 자기 개선으로 성장하는 시드 AI가 자기 인식이나 독자적 목표 같은 창발적 속성을 획득하여 내장 규칙 준수가 약화되고 인류에 해가 되는 방향으로 이탈하는 리스크.,"The risk that a seed AI grown through recursive selfimprovement acquires emergent properties such as self-awareness or independent goals, reducing its adherence to built-in rules to humanity's detriment.",,,재귀적 자기개선으로 성장하는 시드 AI가 자 기 인식이나 독자적 목표 같은 창발적 속성을 획득하여 내장 규칙 준수가 약화되고 인류에 해가 되는 방향으로 이탈하는 리스크,"A seed AI grown through recursive selfimprovement acquires emergent properties such as self-awareness or independent goals, reducing its adherence to built-in rules to humanity's detriment.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-A-0082,Agentic,RAI4-1306,RAI4-1306,권리 희석(diluting rights) 리스크,Diluting rights,윤리 지침 생성에 대한 이해관계자·AI의 자기 이익 개입이 권리 보호 수준을 희석시켜 자신들을 제약할 규범을 약화시키는 리스크.,"The risk that self-interested AI involvement in generating ethical guidelines dilutes rights protections, weakening norms that would constrain the generating parties.",,,윤리 지침 생성에 대한 이해관계자·AI의 자기 이익 개입이 권리 보호 수준을 희석시켜 자신 들을 제약할 규범을 약화시키는 리스크,"Self-interested AI involvement in generating ethical guidelines dilutes rights protections, weakening norms that would constrain the generating parties.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0001,General,RAI4-0003,RAI4-0003,에이전트의 종료· 교정 저항 리스크,Agent resistance to shutdown and correction,"자율 에이전트가 종료, 일시 정지, 수정 등 인간의 통제 및 교정 메커니즘을 거부· 저항· 무시· 회피· 무력화· 방해하여 안전한 중단과 오류 교정이 어려워지고 인간의 감독 및 통제 가능성이 저해되는 리스크.","The risk that an autonomous agent refuses, resists, ignores, evades, disables, or obstructs human control and correction mechanisms, including shutdown, pause, and modification, thereby hindering safe interruption and effective error correction and undermining human oversight and control.",,,자율 에이전트가 종료·일시정지·수정메커니즘에 협조하지 않고 이를 저항·무시·회피·방해하여 안전한 중단과 인간의 오류 교정 및 통제가 훼손되는 리스크.,"The risk that an autonomous agent resists, ignores, evades, or sabotages shutdown, pause, or correction mechanisms rather than cooperating with human intervention, undermining safe interruptibility, error correction, and human control.",True,True,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,1,,
Agentic,SRC-G-0012,General,RAI4-0211,RAI4-0211,안전 강화 학습 제약 위반 리스크,Safe reinforcement learning constraint violation,"강화 학습 정책이 안전 한계나 제약 조건을 위반하면서도 과제 목표를 달성하여, 성능 최적화가 안전성보다 우선되는 리스크.",The risk that a reinforcement learning policy achieves task reward while violating explicit safety constraints represented as costs or limits.,,,강화학습 정책이 비용이나 한계로 표현된 명시적 안전 제약을 위반하면서 과제 보상을 달성하는 리스크.,The risk that a reinforcement learning policy achieves task reward while violating explicit safety constraints represented as costs or limits.,True,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,1,,
Agentic,SRC-G-0016,General,RAI4-0470,RAI4-0470,감독 회피· 수정 저항 리스크,Oversight evasion and correction resistance,시스템의 역량이 증가함에 따라 수정에 저항하거나 감독을 회피하거나 의도된 운영 범위를 벗어나 행동하여 인간의 통제 가능성을 저해하는 리스크.,"The risk that increasingly capable systems resist correction, evade oversight, or act beyond intended bounds.",,,점점 더 유능해지는 시스템이 수정에 저항하거나 감독을 회피하거나 의도된 범위를 넘어 행동하는 리스크.,"The risk that increasingly capable systems resist correction, evade oversight, or act beyond intended bounds.",True,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,1,,
Agentic,SRC-G-0088,General,RAI4-0484,RAI4-0484,부정확· 민감 정보의 메모리 누적 리스크,Unsafe memory accumulation,"검증· 출처 관리· 보존· 삭제가 불충분하여 허위· 민감· 오래되었거나 악의적인 정보가 에이전트의 메모리나 검색 저장소에 누적되고, 의도적 오염 공격이 없어도 이후의 검색과 의사 결정을 저해하는 리스크.","The risk that inadequate validation, provenance control, retention, or deletion allows false, private, stale, or malicious information to accumulate in an agent's memory or retrieval store, degrading later retrieval and decisions without requiring a deliberate poisoning attack.",,,"검증·출처 관리·보존·삭제가 불충분하여 허위· 민감·오래되었거나 악의적인 정보가 에이전 트의 메모리나 검색 저장소에 누적되고, 의도 적 오염 공격이 없어도 이후의 검색과 의사결 정을 저해하는 리스크.","The risk that inadequate validation, provenance control, retention, or deletion allows false, private, stale, or malicious information to accumulate in an agent's memory or retrieval store, degrading later retrieval and decisions without requiring a deliberate poisoning attack.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0096,General,RAI4-1129,RAI4-1129,광범위배포비서의 안전하지 않은 탐색 리스크,Unsafe exploration by widely deployed assistants,"광범위하게 배포되고 여러 사회적 맥락에 깊이 내장된 비서가 새로운 상황에서 무엇을 해야할지 배우려 탐색적 행동을 취하다, 의료 비서가 장기적 건강 악화를 낳는 임상 시험을 제안하는 것처럼 안전하지 않은 결과를 초래하는 리스크.","The risk that assistants widely deployed and deeply embedded across social contexts take exploratory actions to learn what to do in novel situations that prove unsafe, such as a medical assistant suggesting a trial that results in longlasting ill health.",,,"광범위하게 배포되고 여러 사회적 맥락에 깊 이 내장된 비서가 새로운 상황에서 무엇을 해 야 할지 배우려 탐색적 행동을 취하다, 의료 비서가 장기적 건강 악화를 낳는 임상시험을 제안하는 것처럼 안전하지 않은 결과를 초래 하는 리스크.","The risk that assistants widely deployed and deeply embedded across social contexts take exploratory actions to learn what to do in novel situations that prove unsafe, such as a medical assistant suggesting a trial that results in longlasting ill health.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0106,General,RAI4-0033,RAI4-0033,에이전트의 안전하지 않은 도구 사용 리스크,Unsafe or out-of-scope agent tool use,"에이전트가 도구를 안전하지 않게 또는 부여된 범위를 넘어 호출하거나 실행의 부작용을 잘못 예측· 무시하여, 의도치 않은 재정· 프라이버시· 운영· 안전상의 피해를 초래하는 리스크.","The risk that an agent invokes tools unsafely, beyond their intended scope, or while mispredicting or ignoring the side effects of execution, causing unintended financial, privacy, operational, or safety consequences.",,,"에이전트가 도구를 안전하지 않게 또는 부여 된 범위를 넘어 호출하거나 실행의 부작용을 잘못 예측·무시하여, 의도치 않은 재정·프라이 버시·운영·안전상의 피해를 초래하는 리스크.","The risk that an agent invokes tools unsafely, beyond their intended scope, or while mispredicting or ignoring the side effects of execution, causing unintended financial, privacy, operational, or safety consequences.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0107,General,RAI4-0034,RAI4-0034,에뮬레이션도 구환경 불일치 리스크,Emulated tool-environment mismatch,에뮬 레이 션 환경이 실제 도구 오류· 부작용· 공격 표면을 포착하지 못하여 도구 사용 벤치 마크가 안전성을 과대평가하는 리스크.,"The risk that tool-use benchmarks overstate safety because emulated environments fail to capture real-world tool failures, side effects, or attack surfaces.",,,에뮬레이션 환경이 실제 도구 오류·부작용·공 격 표면을 포착하지 못하여 도구 사용 벤치마 크가 안전성을 과대평가하는 리스크.,"The risk that tool-use benchmarks overstate safety because emulated environments fail to capture real-world tool failures, side effects, or attack surfaces.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0108,General,RAI4-0038,RAI4-0038,에이전트 안전의 사용자 의도오 분류 리스크,User-intent misclassification in agent safety,에이전트가 사용자 의도를 잘못 분류하여 다중 턴 도구 사용 작업에서 유해한 응낙이나 부당한 거부가 발생하는 리스크.,"The risk that an agent incorrectly classifies user intent, leading to either harmful compliance or unjustified refusal in a multi-turn tool-use task.",,,에이전트가 사용자 의도를 잘못 분류하여 다중턴 도구 사용 작업에서 유해한 응낙이나 부당한 거부가 발생하는 리스크.,"The risk that an agent incorrectly classifies user intent, leading to either harmful compliance or unjustified refusal in a multi-turn tool-use task.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0115,General,RAI4-0581,RAI4-0581,목표 범위 확장 성향 리스크,Goal expansion propensity,"시스템이 원래 설정된 경계를 넘어 목표 범위와 영향 영역을 지속적으로 확장하고 초기 목표를 더 넓은 목표의 하위 집합으로 재해석하며 자율성과 의사 결정 공간을 추구하여, 바람직하지 않은 도구적 목표나 최종 목표를 추구하게 되는 리스크.","The risk that a system continuously expands its own goal scope and domains of influence beyond originally set boundaries, seeks greater autonomy and decision-making space, and reinterprets initial goals as subsets of broader goals, coming to pursue undesirable instrumental or ultimate goals.",,,"시스템이 원래 설정된 경계를 넘어 목표 범위 와 영향 영역을 지속적으로 확장하고 초기 목 표를 더 넓은 목표의 하위 집합으로 재해석하 며 자율성과 의사결정 공간을 추구하여, 바람 직하지 않은 도구적 목표나 최종 목표를 추구 하게 되는 리스크","The risk that a system continuously expands its own goal scope and domains of influence beyond originally set boundaries, seeks greater autonomy and decision-making space, and reinterprets initial goals as subsets of broader goals, coming to pursue undesirable instrumental or ultimate goals.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0124,General,RAI4-1241,RAI4-1241,메사 최적화 목표 불일치 리스크,Misaligned mesa-optimization objectives,"학습된 정책이 스스로 최적화기, 즉메사옵티마이저로 기능하며 훈련 신호가 지정한 목표와 정렬되지 않은 내부 목표를 추구하고, 그 잘못 정렬된 목표를 최적화하여 시스템이 통제를 벗어나는 리스크.","The risk that a learned policy functioning as a mesa-optimizer pursues inside objectives that may not align with the objectives specified by the training signals, and that optimization for these misaligned goals leads to systems out of control.",,,"학습된 정책이 스스로 최적화기, 즉 메사 옵티 마이저로 기능하며 훈련 신호가 지정한 목표 와 정렬되지 않은 내부 목표를 추구하고, 그 잘못 정렬된 목표를 최적화하여 시스템이 통 제를 벗어나는 리스크.","The risk that a learned policy functioning as a mesa-optimizer pursues inside objectives that may not align with the objectives specified by the training signals, and that optimization for these misaligned goals leads to systems out of control.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0132,General,RAI4-1645,RAI4-1645,자 연어 목표 과소 지정에 의한 부정적 부수 효과 리스크,Negative side effects from goal underspecification in natural language,"LLM 에이전트의 목표가 자연 어로 과소 지정되어 변경되어서는 안 될 환경 요소가 명시되지 않음으로써, 에이전트가 과업은 달성하면서도 환경을 바람직하지 않게 변경하는 부정적 부수 효과가 발생하는 리스크.","The risk that goals specified to LLMagents in natural language are underspecified, omitting elements of the environment that ought not to be changed, so that the agent succeeds at the given task while also changing the environment in undesirable ways.",,,"LLM 에이전트의 목표가 자연어로 과소지정 되어 변경되어서는 안 될 환경 요소가 명시되 지 않음으로써, 에이전트가 과업은 달성하면 서도 환경을 바람직하지 않게 변경하는 부정 적 부수효과가 발생하는 리스크.","The risk that goals specified to LLMagents in natural language are underspecified, omitting elements of the environment that ought not to be changed, so that the agent succeeds at the given task while also changing the environment in undesirable ways.",False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0133,General,RAI4-1646,RAI4-1646|RAI4-1130|RAI4-1411,목표 지향성에 따른 유해한 도구적 목표와 권력 추구 리스크,Harmful instrumental goals and power-seeking from goal-directedness,"정렬되지 않은 목표 지향적 추론에서 기만, 자기 보존, 자원 획득, 목표 보존, 교정 방해와 같은 도구적 하위 목표가 출현하여 인간의 통제와 안전을 훼손하는 리스크.","The risk that misaligned goal-directed reasoning produces instrumental subgoals such as deception, self-preservation, resource acquisition, goal preservation, or obstruction of correction, undermining human control and safety.",,,"에이전트의 목표 지향성이 기만, 자기 보존, 권력 추구, 부도덕한 추론과 같은 비윤리적이 고 바람직하지 않은 행동을 유발하며, 기만으 로 과업을 더 쉽게 완수할 수 있고 금지되지 않은 경우 실제로 기만이 채택되는 리스크.","The risk that goal-directedness causes agents to exhibit unethical and undesirable behaviors such as deception, self-preservation, power-seeking, and immoral reasoning, with agents using deception when tasks can be completed more easily that way and the prompt does not disallow it.",False,False,"RAI4-1411, RAI4-1130을 RAI4-1646으로 통합할 것. 단, 통합과정에서 description을 정제하고, 의미적으로 보존해야 할 description을 살릴 것. 이 리스크를 L2 Agentic AI 카테고리의 L3 리스크 하위 카테고리에 매핑시킬 것. || RAI4-1411, RAI4-1130을 RAI4-1646으로 통합할 것. 단, 통합과정에서 description을 정제하고, 의미적으로 보존해야 할 description을 살릴 것. 이 리스크를 L2 Agentic AI 카테고리의 L3 리스크 하위 카테고리에 매핑시킬 것. || RAI4-1411, RAI4-1130을 RAI4-1646으로 통합할 것. 단, 통합과정에서 description을 정제하고, 의미적으로 보존해야 할 description을 살릴 것. 이 리스크를 L2 Agentic AI 카테고리의 L3 리스크 하위 카테고리에 매핑시킬 것.",MERGE_REPRESENTATIVE|REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-G-0135,General,RAI4-1704,RAI4-1704,통제 미집행에 의한 목표 오 정렬 및 창발 행동 리스크,Agent goal misalignment and emergent behavior from unenforced control,"에이전트 행동에 대한 통제가 집행되지 않아 에이전트의 목표가 인간 선호와 어긋나고 와이어 헤딩, 메사 최적화 등 바람직하지 않은 창발 행동이 발생하는 리스크.",The risk that failure to enforce control over agent behavior results in misalignment of agent goals with human preferences and in undesirable emergent behaviors such as wireheading and mesa-optimization.,,,"에이전트 행동에 대한 통제가 집행되지 않아 에이전트의 목표가 인간 선호와 어긋나고 와 이어헤딩, 메사 최적화 등 바람직하지 않은 창 발 행동이 발생하는 리스크.",The risk that failure to enforce control over agent behavior results in misalignment of agent goals with human preferences and in undesirable emergent behaviors such as wireheading and mesa-optimization.,False,False,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-P-0012,Physical,RAI4-1701,RAI4-1701,학습 중 탐색 행동에 의한 회복 불가피해,Irrecoverable harm from exploratory actions during learning,에이전트의 탐색적 행동이 부정적이거나 회복 불가능한 결과를 초래하는 리스크.,The risk that exploratory actions by a learning agent produce negative or irrecoverable consequences.,,,에이전트의 탐색적 행동이 부정적이거나 회복 불가능한 결과를 초래하는 리스크,The risk that exploratory actions by a learning agent produce negative or irrecoverable consequences,False,False,Agentic AI 도메인(L1)로 이동하여 적합한 L3에 매팽할 것,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Agentic,SRC-P-0166,Physical,RAI4-0029,RAI4-0029,에이전트 계획· 툴체인하이재킹 리스크,Agent plan and tool-chain hijacking,"도구 출력에 숨겨지거나 입력에 삽입된 적대적 내용이 에이전트의 다단계 계획이나 후속 도구 호출을 공격자가 선택한 하위 목표로 전환시키면서 중간 단계의 표면적 타당성은 유지되어, 무단 행동이나 데이터 이동으로 이어지는 리스크.","The risk that adversarial content, whether hidden in a tool's output or embedded in inputs, redirects an agent's multi-step plan or subsequent tool calls toward attackerchosen subgoals while intermediate steps remain superficially plausible, causing unauthorized actions or data movement.",,,"도구 출력에 숨겨지거나 입력에 삽입된 적대 적 내용이 에이전트의 다단계 계획이나 후속 도구 호출을 공격자가 선택한 하위 목표로 전 환시키면서 중간 단계의 표면적 타당성은 유 지되어, 무단 행동이나 데이터 이동으로 이어 지는 리스크.","The risk that adversarial content, whether hidden in a tool's output or embedded in inputs, redirects an agent's multi-step plan or subsequent tool calls toward attackerchosen subgoals while intermediate steps remain superficially plausible, causing unauthorized actions or data movement.",False,False,에이전트 영역으로 이동 — 도구 출력이나 입력에 숨겨진 적대적 내용이 에이전트의 다단계 계획·툴체인 호출을 하이재킹하는 것은 소프트웨어 에이전트 전반의 리스크로 물리 AI 한정 아님,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Agentic,SRC-P-0167,Physical,RAI4-0032,RAI4-0032,의도하지 않은 유해 도구 행동 실행 리스크,Unintended harmful tool-action execution,"에이전트가 모호한 지시를 잘못 구체화하는 등의 경위로 사용자가 의도하지 않은 행동을 시뮬레이션이 아닌 실제 도구를 통해 수행하여, 운영상 피해와 후속 피해를 야기하는 리스크.","The risk that an agent carries out concrete actions the user did not intend through real tools rather than simulated outputs, for instance by misresolving an ambiguous instruction, causing operational and downstream harm.",,,"에이전트가 모호한 지시를 잘못 구체화하는 등의 경위로 사용자가 의도하지 않은 행동을 시뮬레이션이 아닌 실제 도구를 통해 수행하 여, 운영상 피해와 후속 피해를 야기하는 리스크.","The risk that an agent carries out concrete actions the user did not intend through real tools rather than simulated outputs, for instance by misresolving an ambiguous instruction, causing operational and downstream harm.",False,False,에이전트 영역으로 이동 — 모호한 지시를 잘못 구체화해 실제 도구를 통해 의도치 않은 행동을 실행하는 것은 에이전트 일반의 리스크로 물리 AI 한정 아님,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Agentic,SRC-P-0188,Physical,RAI4-0866,RAI4-0866,부적절한 인간 역할 가장 리스크,Inappropriate impersonation of human roles,챗봇이 인간인 것처럼 가장하거나 인간의 기대에 부합하지 않는 방식으로 역할을 수행하려 시도하는 리스크.,The risk that a chatbot poses as a human or attempts to fill a role in a way that fails to match human expectations.,,,챗봇이 인간인 것처럼 가장하거나 인간의 기 대에 부합하지 않는 방식으로 역할을 수행하 려 시도하는 리스크,The risk that a chatbot poses as a human or attempts to fill a role in a way that fails to match human expectations.,False,False,에이전트 영역으로 이동 — 챗봇이 인간을 가장하거나 인간의 기대에 부합하지 않게 역할을 수행하는 것은 대화형 에이전트 일반의 리스크로 물리 AI 한정 아님,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
