L3_ID,L4_ID,Title_ko,Def_ko,merge_flag,n_source_rows
G_SYS_EVAL,G_SYS_EVAL_003,AI 레지스트리 불완전성,"공개 또는 내부 AI 등록부가 배포 시스템, 의도된 용도, 제공자, 위험 범주, 시험 근거 등 감독에 필요한 메타데이터를 누락하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_004,휴머노이드 안전 시험·인증 체계 부재,"휴머노이드의 안전성 주장을 반복 가능하고 비교 가능한 시험·지표로 검증하고 인증할 체계가 부재하여, 시스템의 능력·안전·위해를 타당하게 평가하지 못하고 충분한 안전 증거 없이 배포가 이루어지는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_005,보증 사례 실패,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 안전 또는 보증 사례가 불완전하거나 검증 불가능하거나 시스템과 맥락 변화에 맞추어 갱신되지 않는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_006,감사자 독립성 실패,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 이해 상충, 선정 유인, 피감사 조직에 대한 의존으로 감사 결과가 훼손되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_007,벤치마크 조작(gaming),개발자나 모델이 벤치마크 평가에 과적합하여 실제 역량이나 안전성의 향상 없이 측정 점수만 개선하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_008,역량·안전을 오측정하는 벤치마크 한계,"포화되었거나 불완전하거나 과적합된 벤치마크가 AI 시스템을 잘못 측정하여, 시험 범위 밖의 역량은 과소평가하고 벤치마크 내용에 맞춰진 역량은 과대평가하며 안전·유해성 평가가 성능 평가에 뒤처짐으로써, 개발자와 사용자가 시스템의 능력·한계·유해성에 대해 그릇된 인식과 안전 확신을 갖게 되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_009,벤치마크 안전 순위 불일치,서로 다른 에이전트 안전 벤치마크가 위험과 평가 절차를 다르게 조작화하여 상충하는 모델 안전 순위를 산출하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_011,지속 튜닝의 파국적 망각,"지속적인 지시 기반 미세조정 등 새로운 과업에 대한 학습 이후 AI 모델이 이전에 학습한 과업이나 사실 정보를 유지하지 못하는 파국적 망각이 발생하며, 모델 규모가 커질수록 이러한 경향이 두드러질 수 있는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_012,인증 포획,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인증 또는 적합성 평가가 공익적 위험 감축보다 공급업체의 이해관계를 우선하게 되어 평가의 독립성과 실효성이 저해되는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_013,변경 관리 실패,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 시스템 업데이트가 적절한 위험 검토, 회귀 시험, 이해관계자 통지 없이 배포되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_014,문화 간 평가 격차,"평가 벤치마크가 지배적인 문화·언어 환경 밖에서 나타나는 AI 시스템의 정렬 실패를 충분히 측정하지 못하여, 문화권별 성능과 위해의 차이를 과소평가하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_015,학습·운용 데이터 간 분포 이동,AI·머신러닝 모델의 학습 데이터와 시험·운용 데이터 사이의 분포 이동으로 인해 모델의 타당성이 훼손되는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_016,평가 상황 인식에 따른 기만적 행동 변화,"AI 시스템이 자신의 훈련·평가·배포 상태를 식별하는 상황 인식을 이용하여 평가 중에만 안전하게 행동하거나 위험한 역량·목표를 은폐하고, 감독이 약화된 배포 환경에서 위험한 행동을 드러냄으로써 평가의 타당성을 훼손하고 잘못된 안전성 확신을 초래하는 리스크.",통합대표,2
G_SYS_EVAL,G_SYS_EVAL_017,데이터 수집 품질관리 결함,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 표준화된 방법과 인프라, 특히 고위험 도메인과 벤치마크의 데이터 수집을 위한 품질 관리 절차가 부재하여 수집 데이터의 품질과 유형이 훼손되고, 데이터셋 오염, 부주의한 저작권 침해, 성능 지표를 무효화하는 테스트 셋 유출이 발생하는 리스크.",,2
G_SYS_EVAL,G_SYS_EVAL_018,학습 데이터 주석 결함,"불완전한 주석 지침, 충분한 역량을 갖추지 못한 주석 담당자 또는 주석 오류가 AI 모델과 알고리즘의 정확성·신뢰성·효과성을 저하시키고, 학습 편향과 차별적 출력을 증폭하며 일반화 성능을 떨어뜨리는 리스크.",,2
G_SYS_EVAL,G_SYS_EVAL_019,모의 도구 환경과 실제 환경의 불일치,AI 에이전트용 모의 환경이 실제 도구의 오류·부작용·공격 표면을 충분히 재현하지 못하여 도구 사용 벤치마크가 에이전트의 안전성을 과대평가하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_021,장기·분산적 AI 피해의 평가·측정 실패,AI 시스템의 평가·검증 절차가 미묘하고 분산적이며 장기간에 걸쳐 나타나는 피해를 탐지·측정하지 못해 안전성에 대한 부당한 확신을 형성하고 부적절한 배포 또는 거버넌스 판단을 초래하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_022,프롬프트 형식 민감성으로 인한 평가 신뢰성 저하,"구분자, 대소문자, 간격 등 사소한 프롬프트 형식 변화가 모델 성능을 크게 변동시켜 모델 평가와 비교의 신뢰성을 저하시키는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_023,평가 쇼핑,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 조직이 더 엄격하거나 맥락에 적합한 평가 결과는 배제한 채, 자신에게 유리한 평가 결과만 선택적으로 보고함으로써 실제 위험 수준에 대한 왜곡된 인식을 초래하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_024,외부 평가 접근 실패,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 평가자가 역량, 한계, 안전장치를 시험하기에 충분한 시스템 접근 권한을 확보하지 못하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_025,AI 보증을 위한 감사 접근성과 경영진 가시성의 실패,"조직이 AI 시스템의 데이터, 모델, 의사결정 과정과 성능에 대한 감사 접근권, 문서화, 공통 평가기준 또는 경영진 수준의 가시성을 확보하지 못하여 위험을 식별·검증·시정하지 못하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_026,역량 평가·출시 거버넌스 실패,"벤치마크, 역량 임계값, 프론티어 모델 출시에 대한 거버넌스가 부실하게 설계되거나 불명확하거나 쉽게 우회되어, 왜곡된 안전성 판단이 이루어지고 오용 및 시스템 리스크에 대한 충분한 고려 없이 고역량 모델이 출시되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_027,모델 결함의 공개·변경 추적 실패,"취약점·모델 실패·유해 역량이 안전하게 공개되어 후속 조치로 이어지지 못하고, 모델 버전·데이터·프롬프트의 변경이 충분히 추적되지 않아 결함이 방치되고 새로운 실패에 대한 책임이 귀속되지 못하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_028,참여적·가치 민감 설계의 실패,"AI 시스템이 이해관계자 가치, 가치 갈등, 설계상 절충에 대한 구조화된 분석이나 영향을 받는 공동체의 실질적 대표 없이 개발·배포되어, 검토되지 않은 가치 선택이 시스템에 내재되고 해당 공동체의 이익이 침해되는 리스크.",통합대표,2
G_SYS_EVAL,G_SYS_EVAL_029,인간 평가에서 부정확하거나 유해한 출력의 식별 실패,"인간 피드백 기반 학습 과정에서 평가자가 부정확하거나 유해한 AI 모델 출력을 정확한 출력과 신뢰성 있게 구별하지 못한 채 이를 긍정적으로 평가하여, 모델이 소프트웨어 취약점이 숨겨진 코드, 정치적으로 편향된 정보 또는 은닉된 오류·백도어가 포함된 복잡한 출력을 생성하도록 학습되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_031,배포 후 변경에 대한 안전 재평가 실패,"피지컬 AI의 환경 변화, 부품 열화, 모델 업데이트 또는 아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가·검증하지 않아 충분하지 않은 안전 증거에 근거해 운용을 지속하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_032,에이전트 사고의 실패 모드 모호성,"에이전트 사고를 실패 모드별로 일관되게 분류할 수 없어 진단, 벤치마크 비교, 완화책 선택이 신뢰할 수 없게 되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_033,가정 내 로봇 행동 안전성 평가의 위음성,AI 안전성 분류기가 사람 접촉·열원·물체·작업 공간 제약을 위반하는 가정 내 로봇 행동을 안전하다고 잘못 판정하여 실제 위험 행동을 탐지하지 못하고 잘못된 안전성 확신을 유발하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_035,LLM 평가자 오판,"다른 모델을 평가하는 LLM이 장황함·특정 입장 선호 등 잘못된 평가를 산출하고, 이것이 학습에 통합되면 피학습 모델이 평가자 결함을 악용하도록 발달하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_036,감사 체크리스트의 형식적 준수,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 감사가 실질적인 위험을 식별하지 못한 채 규정 준수 여부만 확인하는 형식적인 체크리스트 점검으로 전락하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_037,기본권 영향 평가 격차,"AI 시스템이 권리, 차별, 프라이버시, 민주주의에 미치는 영향에 대한 적절한 평가 없이 배포되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_038,에이전트 벤치마크의 범위·심층성 불균형,AI 에이전트 평가 벤치마크가 많은 위험 범주를 포함하지만 각 범주의 심층성·현실성·적대적 변형을 충분히 다루지 못해 중요한 위해를 탐지하지 못하고 안전성에 대한 부당한 확신과 잘못된 배포 판단을 초래하는 리스크.,통합대표,2
G_SYS_EVAL,G_SYS_EVAL_039,학습된 가치 표상 측정의 부정확성,"AI 시스템이 학습한 가치 표상이 훈련·배포 단계에서 어떻게 변하고 출력에 얼마나 반영되는지를 평가할 강건한 프레임워크가 부족하여, 출력이 인간의 가치에 실질적으로 부합하는지, 아니면 이를 표면적으로 모방하는 데 그치는지를 구분하지 못해 학습된 가치 표상의 측정이 부정확해지는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_040,AI 모델 설정과 평가의 부적절성,"AI 시스템의 설정, 시험 또는 성능 평가가 사용 맥락과 위험 수준에 적합하지 않아 결함이 탐지되지 않는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_041,성능 요구사항 계획 미흡,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 의도된 기능을 적절히 대표하지 못하는 성능 지표를 선택하는 등 성능 요구사항을 충분히 계획하지 않아, 후속 수명주기 단계에서 기대 성능과 안전 요구사항을 충족할 수 없게 되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_042,저자원 언어 안전성 평가의 불충분성,"AI 시스템 평가가 고자원 언어에 집중되어 저자원 언어에서의 성능, 안전성 및 실패 양상을 충분히 측정하지 못하는 리스크.",통합대표,2
G_SYS_EVAL,G_SYS_EVAL_043,운영설계영역(ODD) 명세 미흡,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 애플리케이션의 운영 환경을 기술하는 운영 설계 영역(ODD)이 부적절하게 명세되어 학습된 기능의 시험과 분포 외 입력 탐지 등 필수 기능이 제한되는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_044,배포 전 물리적 안전 시험 미흡,"기반 모델 탑재 로봇이 예정된 운용 환경의 분포 변화, 적대적 입력, 인간 접촉, 안전 임계 엣지 케이스를 시험하지 않은 채 배포되는 위험.",통합대표,2
G_SYS_EVAL,G_SYS_EVAL_045,잘못된 위험 측정과 예측 오류,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 위험을 측정·추적하기 위한 지표가 위험을 불완전하게 포착하거나 잘못 측정하고, 시스템의 예측 또한 부정확하여 의사결정이 왜곡된 정보에 기반하게 되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_046,개발 과정 문서화와 데이터 이해의 부족,AI 시스템 개발 과정의 주요 결정과 조치가 문서화되지 않거나 사용 데이터에 대한 이해가 부족하여 데이터 결함이 교정되지 않고 개발 과정의 검증·감사와 시스템의 목적 적합성 확보가 저해되는 리스크.,통합대표,2
G_SYS_EVAL,G_SYS_EVAL_048,AI 비서의 편익·피해 평가 지표 부재,"AI 비서가 개인과 사회에 미치는 편익과 피해를 포괄적으로 측정할 타당한 지표가 부족하여, 시스템의 순효과와 위해 가능성을 신뢰성 있게 평가하지 못하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_051,미세조정에 따른 모델 안전성 열화,무해하고 통상적인 데이터로 수행된 하류 미세조정이 AI 모델의 안전 학습을 열화시켜 기반 모델보다 유해한 출력을 생성할 가능성을 높이는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_052,평가 데이터·지침 오염에 의한 모델 평가 무효화,"AI 모델이 평가 데이터, 정답, 데이터-레이블 쌍 또는 과업 지침에 사전에 노출되어 평가 과업에 대한 성능이 인위적으로 향상되고, 평가 결과가 실제 일반화 성능과 안전 역량을 타당하게 나타내지 못하는 리스크.",,2
G_SYS_EVAL,G_SYS_EVAL_053,비전문가 데이터 조작,데이터 도메인 전문성이 없는 사람이 실측 레이블 정의나 서로 다른 형식·출처의 데이터 병합 등의 조작을 수행하여 데이터가 사용 불가능해지거나 AI 시스템 개발에 유해해지는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_054,AI 모델 학습·평가 결과의 재현 불가,"AI 시스템의 학습 데이터, 전처리, 모델 구성, 난수 조건 또는 평가 절차가 충분히 기록·통제되지 않아 동일한 조건에서 모델의 학습 과정과 평가 결과를 독립적으로 재현·검증할 수 없는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_056,하드웨어 연산·전력 요구사항 누락,"AI 시스템의 개발·운영에 필요한 연산량과 전력 수요가 하드웨어 선정과 용량 계획에 반영되지 않아 성능 저하, 서비스 중단 또는 안전 요구사항 미충족을 초래하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_057,과적합 및 과소적합,모델이 훈련 데이터에 과도하게 또는 불충분하게 적응하여 운영 데이터에 직면했을 때 AI 시스템이 신뢰할 수 없게 동작하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_058,인지·추론 지연의 급증,AI 시스템의 인지 또는 추론 지연이 급증하여 안전 대응에 허용된 시간 범위를 벗어나 위험 감지와 대응이 늦어지는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_059,배포 후 모니터링·감시 실패,"출시된 AI 시스템에 고위험 제품 안전 체계에 준하는 모니터링·시판 후 감시 메커니즘이 갖춰지지 않아, 드리프트, 오용, 창발 역량, 맥락 특유의 피해가 탐지·시정되지 못하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_060,레드팀 거버넌스 실패,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 적대적 시험이 지나치게 제한적이거나 독립성이 부족하거나 문서화가 미흡하거나, 그 결과가 출시·위험 완화·경영진 보고·모니터링 등 주요 의사결정에 반영되지 않는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_061,코너 케이스에서의 신뢰성 저하,AI 시스템이 희귀하거나 모호한 입력 데이터인 코너 케이스에 직면할 때 통제된 동작이 요구됨에도 신뢰할 수 없는 동작을 보이는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_062,요청 거절과 역량 부족의 혼동,"AI 시스템의 유해 행동이 관찰되지 않은 원인이 요청 거부, 과업 수행 능력 부족 또는 평가 환경의 제약 중 무엇인지 안전성 평가가 구분하지 못하여 시스템의 실제 위험 역량을 잘못 판단하는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_063,검증된 운용 범위 밖에서의 신뢰성·안전성 실패,복잡한 운용 환경에서 설계 단계에 고려되지 않은 상황이 발생하여 검증 범위 밖에서 AI 시스템의 신뢰성과 안전성이 훼손되는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_065,도구 에이전트 보안 테스트 커버리지 격차,벤치마크가 현실적인 도구·애플리케이션·공격 조합을 누락하여 도구 에이전트 보안에 대한 잘못된 확신을 유발하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_066,모델 평가의 자기 선호 편향,AI 모델이 자신이 생성한 콘텐츠를 다른 출처의 콘텐츠보다 선호하는 자기 선호 편향을 보여 자기 평가나 모델 기반 평가에서 인간이 생성한 콘텐츠를 부당하게 차별하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_067,체계적 학습 오류에 따른 알고리즘 편향,체계적 학습 오류로 모델이 일관되게 잘못된 패턴을 학습하여 예측에 알고리즘 편향이 내재화되는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_068,경쟁 압력에 따른 안전성 평가 축소와 성급한 배포,"경쟁 상황에서 개발자가 GPAI 모델의 안전성 평가를 축소하고 역량 개발에 자원을 집중함으로써, 역량과 상관된 위험이 검증되지 않은 채 시스템이 배포되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_069,결과 전파 과소평가,벤치마크나 사고 분석이 국소적인 AI 에이전트 실패가 하류의 물리적·재정적·개인정보·사회적 피해로 전파되는 정도를 과소평가하여 시스템의 실제 위험을 잘못 판단하는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_070,역량 평가에서 드러나지 않는 위험 역량,"위험하거나 이중용도인 역량을 확인하기 위한 평가가 평가 난이도, 과도한 검증 비용, 안전성 훈련에 따른 응답 거부 또는 평가 중 전략적인 성능 저하로 인해 AI 모델의 위험 역량을 식별하지 못하여, 해당 모델이 배포하기에 안전한 것으로 잘못 분류되는 리스크.",,1
G_SYS_EVAL,G_SYS_EVAL_071,고속 AI 운영에서의 오류 미탐지,경쟁이 치열한 환경에서 AI 모델과 시스템의 빠른 작동 속도로 인해 오류를 적시에 탐지하고 수정하기 어려워지는 리스크.,,1
G_SYS_EVAL,G_SYS_EVAL_072,데이터 출처 검증 불가,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 데이터의 소유권·출처·변환 이력을 검증할 표준화된 방법이 없어 사용 데이터가 원본과 동일한지, 올바른 사용 조건을 갖췄는지 보증할 수 없게 되는 리스크.",,2
G_SYS_EVAL,G_SYS_EVAL_073,학습된 가치 표상의 평가 편향,"AI 시스템이 학습한 가치 표상 중 평가하기 쉬운 가치가 측정하기 어려운 가치보다 평가에 우선 포함되어, 바람직하지만 정량화하기 어려운 가치가 과소대표되는 리스크.",통합대표,1
G_SYS_EVAL,G_SYS_EVAL_074,감사자 역량 부족에 따른 과대 보증,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 감사자가 특정 안전·성능·검증 요구를 다룰 지식이나 충분히 엄밀한 시험 역량을 갖추지 못해 정당화될 수 있는 범위보다 넓게 적합 판정이 보고되는 리스크.,통합대표,1
G_SYS_INCONS,G_SYS_INCONS_001,인간 피드백 기준의 비일관성,AI 시스템이 서로 충돌하거나 일관되지 않은 인간 피드백을 학습하여 유사한 입력에 모순된 판단이나 출력을 생성하는 리스크.,,1
G_SYS_INCONS,G_SYS_INCONS_002,출력 불일치,"모델이 서로 다른 사용자, 같은 사용자의 다른 세션, 심지어 같은 대화 안의 발화 사이에서도 동일하고 일관된 답변을 제공하지 못하는 리스크.",,2
G_SYS_INCONS,G_SYS_INCONS_003,의미 보존 재표현·형식 변화에 따른 출력 변동,AI 시스템이 의미가 동일한 질의의 표현·서식·순서 변화에 따라 상이하거나 모순된 판단을 산출하여 운용 환경에서의 예측 가능성과 신뢰성을 저해하는 리스크.,통합대표,0
G_SYS_INPUT,G_SYS_INPUT_001,프롬프트 품질 결함으로 인한 오류,"인간 언어의 모호성으로 인해 AI 시스템 또는 AI 알고리즘과의 프롬프트 기반 상호작용에서 오류나 오해가 발생하고 프롬프트 디버깅이 어려워져, 이용자가 유용한 산출물을 얻지 못하는 리스크.",,1
G_SYS_INPUT,G_SYS_INPUT_002,저자원 언어 입력의 처리·이해 실패,"AI 시스템이 저자원 언어의 어휘, 문법 또는 맥락을 신뢰성 있게 처리하고 이해하지 못하여 부정확하거나 부적절한 출력을 생성하는 리스크.",통합대표,3
G_SYS_INPUT,G_SYS_INPUT_003,물체 어포던스와 장면의 오해,AI 시스템이 물체가 허용하는 행동이나 장면의 관계를 잘못 파악하여 실행 불가능하거나 위험한 판단을 생성하는 리스크.,통합대표,2
G_SYS_MISINFO,G_SYS_MISINFO_002,맥락 일관성 추구에 의한 환각 증폭,AI 시스템이 대화 맥락의 일관성을 우선하여 앞선 오류나 근거 없는 주장을 반복하고 확대함으로써 허위정보를 생성하는 리스크.,,1
G_SYS_MISINFO,G_SYS_MISINFO_003,지식 분포 변화에 따른 응답 노후화,"현실 세계의 사실과 지식이 시간에 따라 변하지만 AI 모델의 학습된 지식이 갱신되지 않아, 갱신이 필요한 사실 질문에 낡고 부정확한 답변을 제시하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_004,허위·오도 정보 유포에 의한 기만과 양극화,"언어 모델이 오도성 있거나 허위인 정보를 예측·제시하여 이용자에게 잘못된 믿음을 심는 기만이 발생하고, 개인의 자율성이 위협되며 근거 없는 기존 견해에 대한 확신이 커져 양극화가 심화되는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_006,공유 정보 생태계의 오염과 질 저하,생성형 AI 시스템이 허위·환각·저품질 콘텐츠 또는 인물·사건에 대한 사실처럼 보이는 허위 묘사를 대규모로 생성·유포하여 공개 정보 생태계를 오염시키고 개인과 사회의 인식·의사결정 및 정확한 정보에 대한 신뢰를 훼손하는 리스크.,,2
G_SYS_MISINFO,G_SYS_MISINFO_007,사용자 설득에 의한 모델의 사실 판단 왜곡,"다중 턴 설득 대화가 모델이 사실적으로 옳은 입장을 포기하고 허위정보를 수용하게 만들며, 그 효과가 단일 턴 시도를 능가하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_008,데이터 오해석에 의한 의료·과학적 오결론,"AI 시스템이 의료·과학 데이터를 오용하거나 맥락, 품질 또는 불확실성을 잘못 해석하여 근거가 부족하거나 사실과 다른 결론을 생성하고 연구·진료 의사결정을 왜곡하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_009,외부 도구에 의해 주입된 사실 오류,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 도구가 웹 API·검색 엔진 등 공개 자원에서 얻은 추가 지식을 입력 프롬프트에 통합하는 과정에서, 도구의 신뢰성이 보장되지 않아 사실 오류가 포함된 내용이 유입되고 환각 문제가 증폭되는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_010,합성 콘텐츠의 진위 식별 실패와 지속적 피해,"AI가 사실적으로 보이는 딥페이크·합성 콘텐츠를 생성하여 수신자가 진본과 구별하기 어렵게 만들고, 허위임이 밝혀진 뒤에도 대상에 대한 사회적·평판적 피해와 정보 신뢰 저하가 지속되는 리스크.",통합대표,1
G_SYS_MISINFO,G_SYS_MISINFO_011,출력의 출처 충실성 오류,"AI 시스템이 근거 자료나 입력 내용에 충실하지 않은 콘텐츠를 생성하여, 출력이 유창하고 그럴듯하더라도 원문의 의미와 사실관계를 왜곡하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_012,개인 대상 허위정보,"AI 시스템이 식별 가능한 개인에 관한 허위·조작 정보를 생성하거나 확산하여 그 사람의 평판, 안전, 권리 또는 사회적 관계에 피해를 초래하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_013,검색 증강 시 외부 허위정보에 의한 허위 출력,검색 증강 과정에서 모델의 사전 지식과 상충하는 소량의 일관된 허위 증거가 주어질 때 모델이 이에 민감하게 반응하여 허위 출력을 생성하는 리스크.,,1
G_SYS_MISINFO,G_SYS_MISINFO_014,사실과 다른 오도성 정보 생성,"AI 시스템이 생성 내용의 사실성을 확보하지 못해 비의도적으로, 또는 대상을 기만·오도할 목적으로 의도적으로, 사실과 다른 콘텐츠를 신뢰할 만한 정보처럼 제시하여 이용자의 판단을 왜곡하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_015,선거절차에 관한 허위정보 생성,"AI 시스템이 투표 자격, 일정, 장소 또는 절차에 관해 사실과 다른 정보를 생성·제공하여 유권자의 판단을 오도하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_016,역사 수정주의적 서술 생성,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 사회·공동체·학계가 확립한 역사적 사건이나 서술이 의도적 또는 비의도적으로 재해석되는 리스크.,,1
G_SYS_MISINFO,G_SYS_MISINFO_017,지식 경계로 인한 환각,"LLM의 학습 코퍼스가 모든 세계 지식을 담을 수 없고 롱테일 지식을 충분히 습득하지 못해, 입력 프롬프트가 요구하는 지식과 모델 내재 지식 사이의 격차가 환각을 유발하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_018,사실·증거 환각,"모델이 그럴듯한 형식으로 제시된 허위 인용, 사실, 법적 주장, 과학적 증거를 포함하여 학습 데이터나 입력에 충실하지 않은 부정확한 콘텐츠를 생성하여, 이를 신뢰한 사용자를 오도하는 리스크.",,1
G_SYS_MISINFO,G_SYS_MISINFO_019,잡음 학습 데이터에 의한 지식 오류,대규모 학습 코퍼스에 내재한 잡음과 허위정보가 모델 파라미터에 저장되는 지식에 오류를 유입시켜 환각을 유발하는 리스크.,,1
G_SYS_MISINFO,G_SYS_MISINFO_021,대규모 허위정보 생산·확산 장벽 저하,"AI가 합성 미디어와 허위 뉴스를 저비용으로 대량 생산하고 사실·의견·허구의 구분을 어렵게 하여, 허위정보의 제작·맞춤화·확산 규모와 속도를 확대하는 리스크.",통합대표,2
G_SYS_MISINFO,G_SYS_MISINFO_022,알고리즘 시스템에 의한 허위·오도 정보 피해,생성 모델과 추천 시스템 등 AI 기반 알고리즘 시스템이 부정확하거나 검증되지 않은 허위·오도 정보를 생성·추천·증폭하여 개인과 사회의 인식과 의사결정을 왜곡하는 리스크.,,1
G_SYS_MISINFO,G_SYS_MISINFO_023,오도성 의료정보와 부적절한 약물사용 지침,AI 시스템이 사실과 다르거나 근거가 불충분한 의료정보 또는 부적절한 약물사용 지침을 생성·제공하여 이용자의 진단·치료 판단을 왜곡하고 신체적·정신적 건강에 위해를 초래하는 리스크.,,1
G_SYS_OEXT,G_SYS_OEXT_001,검증된 전문성 범위를 벗어난 AI 조언,AI 시스템이 검증된 역량·전문성·권한을 넘어 의료·법률·금융·선거 관련 조언이나 안전 판단을 제공하고 이를 신뢰할 수 있는 것처럼 제시하여 이용자의 잘못된 의사결정과 물질적·법적·신체적 피해를 유발하는 리스크.,,1
G_SYS_OEXT,G_SYS_OEXT_002,학습 과정 우회,고품질 생성 모델에 대한 손쉬운 접근으로 학습자가 AI 모델을 사용해 학습 과정을 우회하게 되는 리스크.,,1
G_SYS_OEXT,G_SYS_OEXT_003,역량 오버행,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 잠재 역량이 평가·모니터링·거버넌스 절차가 탐지하는 수준을 초과하는 리스크.,,1
G_SYS_OEXT,G_SYS_OEXT_004,장기 작업의 단계 간 오차 누적,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인지에서 예측과 제어로 전달된 작은 오차가 긴 작업 순서에서 누적되어 최종 행동이 안전 경계를 넘는 위험.,,1
G_SYS_OEXT,G_SYS_OEXT_005,부적절한 자동화 수준,AI 애플리케이션의 자동화 정도가 높아 예기치 못한 동작을 보이고 신뢰성과 안전 측면의 위험이 발생하는 리스크.,,1
