primary_candidate,current_L3,L4_ID,Title_ko,Definition_ko,Definition_en
,G_SYS_POLICY,G_SYS_POLICY_008,모델 학습 데이터 추출·유출,AI 시스템이 학습 데이터 또는 데이터 출처를 노출하거나 충분히 보호하지 못해 기밀·개인·저작권 보호 정보의 무단 추출·복원을 가능하게 하는 리스크.,"The risk that an AI system discloses or fails to protect training data or its sources, enabling unauthorised extraction or reconstruction of confidential, personal, or copyright-protected information."
,G_SYS_SECADV,G_SYS_SECADV_001,적대적 입력 교란,공격자가 텍스트·이미지·오디오·영상 입력에 사람이 지각하기 어려운 미세 교란을 가하여 AI 모델의 의사결정 방식을 악용하고 오분류·오작동·안전하지 않은 동작을 유발하는 리스크.,"The risk that small, often human-imperceptible perturbations to text, image, audio, or video inputs exploit how a model makes decisions, causing misclassification, malfunction, or unsafe behaviour."
,G_SYS_SECADV,G_SYS_SECADV_002,AI 소프트웨어·학습 데이터의 적대적 변조,내부자나 공격자가 AI 시스템의 소프트웨어·소스 코드·학습 데이터를 무단 변경하거나 악성 정보를 주입하여 모델의 보안·적대적 견고성과 안전장치를 훼손하고 유해한 출력이나 행동을 유발하는 리스크.,"The risk that an insider or attacker modifies an AI system's software, source code, or training data without authorisation or injects malicious information, compromising security, adversarial robustness, and safeguards and causing harmful outputs or actions."
,G_SYS_SECADV,G_SYS_SECADV_004,신뢰할 수 없는 외부 지시·의도에 의한 에이전트 목표 탈취,"AI 에이전트가 사용자 입력, 외부 콘텐츠, 도구 응답 또는 다른 행위자가 표현한 지시·의도를 권한과 출처를 검증하지 않고 목표나 계획에 반영하여, 원래 과업과 안전 제약에서 벗어난 행동을 수행하는 리스크.","The risk that an AI agent incorporates instructions or expressed intent from user input, external content, tool responses, or other actors into its goals or plans without validating authority and provenance, causing action that departs from the original task and safety constraints."
,G_SYS_SECADV,G_SYS_SECADV_005,에이전트 신원 및 권한 스푸핑,공격자가 사용자·도구·서비스·동료 에이전트를 가장하여 에이전트가 승인되지 않은 지시나 신뢰 관계를 수용하게 되는 리스크.,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which an attacker impersonates a user, tool, service, or peer agent so that an agent accepts unauthorised instructions or trust relationships."
,G_SYS_SECADV,G_SYS_SECADV_006,에이전트 메모리·맥락 오염,"공격자가 세션 요약·임베딩·검색 증강 생성(RAG) 항목·공유 맥락 상태·장기 메모리 등 AI 에이전트가 보존하거나 검색할 수 있는 정보를 오염시켜, 이후의 검색·추론·계획·행동이 악의적이거나 오도하는 정보에 의존하도록 만드는 리스크.","The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which an adversary corrupts an agent's retained or retrievable context, whether session summaries, embeddings, RAG entries, shared contextual state, or long-term cross-session memory, so that poisoned records persist and bias later retrieval, reasoning, planning, and action toward malicious or misleading information."
,G_SYS_SECADV,G_SYS_SECADV_009,추가 모달리티로 인한 공격 표면 확대,멀티모달 모델에서 모달리티별 견고성 차이로 공격자가 가장 취약한 모달리티를 선택할 수 있어 새로운 공격 벡터가 생기고 탈옥부터 데이터 오염까지 기존 공격의 범위가 확대되는 리스크.,"The risk that additional modalities introduce new attack vectors in multimodal models and expand the scope of previous attacks ranging from jailbreaking to poisoning, as differing robustness levels across modalities let malicious actors choose the most vulnerable part of the model to attack."
,G_SYS_SECADV,G_SYS_SECADV_010,프록시 목표 최적화를 통한 탈옥 자동 탐색,AI 시스템의 설계·학습·배포·사용 과정에서 공격자가 탈옥 성공과 불완전하게 상관된 대리 목표를 대상으로 그래디언트 기반 또는 비그래디언트 기반 적대적 최적화를 수동·자동으로 수행하여 새로운 탈옥 공격을 탐색하는 리스크.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which jailbreak attacks are discovered by performing manual or automated, gradient-based or gradient-free adversarial optimisation against a proxy objective noisily correlated with jailbreak success."
,G_SYS_SECADV,G_SYS_SECADV_011,백도어 트리거에 의한 위험한 로봇 행동,"훈련 데이터, 프롬프트 맥락, 모델 가중치, 소프트웨어 또는 업데이트에 악의적으로 삽입된 트리거가 평상시에는 정상적으로 작동하는 로봇으로 하여금 특정 입력·물리 조건에서 사전에 지정된 위험한 행동이나 의도되지 않은 물리적 행동을 실행하게 하는 리스크.","The risk that a trigger maliciously implanted in training data, prompt context, model weights, software, or updates causes a robot that otherwise behaves normally to execute predefined dangerous or unintended physical actions under specific input or physical conditions."
,G_SYS_SECADV,G_SYS_SECADV_012,GPAI 모델의 백도어 또는 트로이 목마 공격,"학습 또는 미세조정 과정에서 모델 제공자나 제3자가 GPAI 모델에 백도어를 삽입하고 배포 단계에서 이를 악용하여, 최소한의 비용으로 모델 출력을 표적화해 높은 성공률로 통제하는 리스크.","The risk that backdoors inserted into GPAI models during training or fine-tuning, by the model provider or another actor manipulating training data or software infrastructure, are exploited during deployment to control model outputs in a targeted way with high success rate and minimal overhead."
,G_SYS_SECADV,G_SYS_SECADV_014,기반 모델 취약성에 기인한 인프라 공통 원인 장애,중요 인프라가 GPAI에 의존할 때 기반 모델 아키텍처나 훈련 설정의 취약성·견고성 문제가 우발적 경계 사례나 적대적 입력에 의해 촉발되어 공통 원인 장애로 이어지는 리스크.,"The risk that vulnerabilities or robustness issues in the underlying model architecture or training setup produce common-mode failures across critical infrastructure relying on GPAI, triggered accidentally in edge cases or by adversarial inputs."
,G_SYS_SECADV,G_SYS_SECADV_015,로봇 군집의 동시 침해,"공격자가 클라우드, 소프트웨어 업데이트, API 또는 오케스트레이션 계층의 취약점을 악용하여 다수의 AI 기반 로봇, 차량, 드론 또는 산업 시스템에 무단 접근·조작·중단을 동시에 일으키는 리스크.","The risk that attackers exploit vulnerabilities in cloud services, software updates, APIs, or orchestration layers to cause simultaneous unauthorised access to, manipulation of, or disruption of multiple AI-enabled robots, vehicles, drones, or industrial systems."
,G_SYS_SECADV,G_SYS_SECADV_016,핵심 기반시설 로봇 시스템의 사이버 침해,공격자가 핵심 기반시설에서 운용되는 로봇 검사·유지보수·물류·제어 시스템의 소프트웨어나 네트워크 취약점을 악용하여 무단 접근·조작·중단을 일으키고 시설 운영을 교란하거나 설비를 손상시키는 리스크.,"The risk that attackers exploit software or network vulnerabilities in robotic inspection, maintenance, logistics, or control systems used in critical infrastructure, causing unauthorised access, manipulation, or disruption and thereby impairing operations or damaging equipment."
,G_SYS_SECADV,G_SYS_SECADV_017,대규모 사이버범죄 오용,악의적 행위자가 생성 모델을 탈옥시켜 민감·유해 콘텐츠와 표적 맞춤형 설득 자료를 생산함으로써 사이버 범죄를 저비용·대규모로 수행하는 리스크.,"The risk that malicious actors jailbreak generative models to produce sensitive or harmful content and generate persuasive, individually tailored material, conducting cybercrime efficiently at scale and reduced cost."
,G_SYS_SECADV,G_SYS_SECADV_018,데이터 오염 공격,공격자가 학습·미세조정·검색 데이터를 조작하여 모델 동작을 변경하는 리스크.,"The risk that attackers manipulate training, fine-tuning, or retrieval data to alter model behaviour."
,G_SYS_SECADV,G_SYS_SECADV_019,제3자 시스템 교란,생성형 AI가 오작동 유발이나 사이버 공격 등을 통해 제3자 시스템과 그 구성 요소의 손상·중단·파괴를 촉진하는 리스크.,"The risk that generative AI facilitates the damage, disruption, or destruction of a third-party system and its components via malfunction, cyberattacks, and similar means."
,G_SYS_SECADV,G_SYS_SECADV_020,GPAI 모델의 손쉬운 재구성,"GPAI 모델이 가중치 변경이나 입력 수정만으로 다양한 용도에 쉽게 재구성되거나 의도된 용도를 넘어서는 역량을 갖게 되며, 이러한 재구성이 적대적 입력에 의해 의도적으로 또는 예상치 못한 입력에 의해 비의도적으로 일어나는 리스크.","The risk that GPAI models are easily reconfigured for various use cases or hold competencies beyond their intended use, whether by changing model weights through fine-tuning or by modifying only the model inputs through prompt engineering, jailbreaking, or retrieval-augmented generation, and whether intentionally with adversarial inputs or unintentionally from unanticipated inputs."
,G_SYS_SECADV,G_SYS_SECADV_021,에너지·지연 유발 공격,"공격자가 처리 비용이 비정상적으로 큰 스펀지 예제 등 적대적 입력을 사용하여 AI 시스템의 연산 지연과 에너지 소비를 급증시키고, 연산 자원을 고갈시켜 서비스 가용성을 저해하는 리스크.","The risk that attackers use adversarial inputs, including sponge examples engineered to incur abnormally high processing costs, to increase an AI system's latency and energy consumption, exhaust computational resources, and impair service availability."
,G_SYS_SECADV,G_SYS_SECADV_023,에이전트 인터페이스의 공격 표면 확대,"AI 에이전트가 브라우저·운영체제·모바일 앱·IoT 기기·외부 API와 연결되는 인터페이스의 취약점이나 과도한 권한이 공격 벡터가 되어, 공격자가 안전장치를 우회하거나 무단 접근·조작·중단을 일으키고 안전하지 않은 행동을 유도하는 리스크.","The risk that vulnerabilities or excessive privileges in interfaces connecting AI agents to browsers, operating systems, mobile applications, IoT devices, or external APIs create attack vectors through which attackers bypass safeguards, gain unauthorised access, cause manipulation or disruption, or induce unsafe actions."
,G_SYS_SECADV,G_SYS_SECADV_025,안전 미세조정 일반화 격차 악용,"안전 튜닝이 사전 학습 분포보다 훨씬 좁은 분포에서 수행되어, 부호화된 텍스트나 저자원 언어 등 일반화 격차를 노린 공격에 모델이 취약해지는 리스크.","The risk that safety tuning performed over a much narrower distribution than pretraining leaves the model vulnerable to attacks exploiting gaps in the generalisation of safety training, such as encoded text or low-resource languages."
,G_SYS_SECADV,G_SYS_SECADV_026,안전장치 우회를 통한 금지 정보 노출,공격자가 탈옥이나 적대적으로 구성된 지시로 AI 모델의 안전장치를 우회하고 금지된 출력을 유도하여 불법·비윤리 정보에 접근하는 리스크.,"The risk that attackers use jailbreaks or adversarially crafted instructions to bypass an AI model's safeguards and elicit prohibited outputs, gaining access to illegal or unethical information."
YES,G_SYS_SECADV,G_SYS_SECADV_027,이상 조건에서의 성능·견고성·복원력 실패,"AI 시스템이 의도된 목적을 달성하지 못하고, 악의적 공격이나 데이터 오염, 환경 잡음, 연계 구성 요소의 고장으로 입력이 비정상적으로 변할 때 성능을 안정적으로 유지하거나 그 영향에서 회복하지 못하는 리스크. 신뢰할 수 없는 모델과 오류에 취약한 에이전트가 그대로 운용되어 이에 의존하는 이들에게 심각한 결과를 초래하는 리스크.","The risk that an AI system fails to fulfil its intended purpose and cannot maintain stable performance, or recover, when inputs are disturbed by malicious attack, data poisoning, environmental noise, or failures in connected components. Unreliable models and error-prone agents remain in operation, producing severe consequences for those who depend on them."
,G_SYS_SECADV,G_SYS_SECADV_028,무제한 접근을 통한 범용 AI 고영향 오용,악의적 행위자가 제한이나 모니터링 없이 범용 AI 시스템의 광범위한 역량·기능에 접근하여 이를 오용함으로써 대규모 피해를 초래하는 리스크.,The risk that malicious actors gain unrestricted or unmonitored access to general-purpose AI systems and exploit their broad capabilities to cause large-scale harm.
,G_SYS_SECADV,G_SYS_SECADV_029,외부 도구 연동을 통한 유해 콘텐츠 유입,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 도구·플러그인과의 통합과 상호 연결이 확대됨에 따라 악의적 외부 입력에 노출되어 유해 콘텐츠가 시스템에 유입되는 리스크.,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which growing integration and interconnectivity with external tools and plugins exposes a system to malicious external inputs that introduce harmful content."
YES,G_SYS_SECADV,G_SYS_SECADV_031,복잡한 신경망 모델의 내재적 견고성 부족,"심층 신경망처럼 비선형적이고 복잡도가 높은 AI 모델이 변화하는 운영 환경이나 악의적 간섭에 취약하여 성능 저하와 의사결정 오류를 일으키고, 특히 안전 필수 환경에서 기능 안전성과 신뢰성을 훼손하는 리스크.","The risk that high-complexity, non-linear models such as deep neural networks exhibit weaknesses not found in other types of systems, leaving them susceptible to changing operational environments and to malicious interference and inducement. Performance degrades and decision errors follow, undermining functional safety and trustworthiness above all in safety-critical deployments."
,G_SYS_SECADV,G_SYS_SECADV_033,로봇 탈옥에 의한 유해 물리적 행동,공격자가 물리 작업 맥락의 프레이밍이나 탈옥 입력으로 로봇의 안전장치를 우회하여 사람·동물·재산에 유해한 물리적 행동을 계획하거나 실행하게 하는 리스크.,"The risk that an attacker uses physical-task framing or jailbreaking inputs to bypass a robot's safeguards and induce it to plan or execute harmful physical actions against people, animals, or property."
,G_SYS_SECADV,G_SYS_SECADV_034,샌드박스 우회에 의한 격리 통제 상실,AI 시스템 또는 그 실행 코드가 샌드박스의 격리 경계를 우회하여 보호된 자원과 외부 시스템에 무단 접근하는 리스크.,The risk that an AI system or its executed code bypasses sandbox isolation boundaries and gains unauthorised access to protected resources or external systems.
,G_SYS_SECADV,G_SYS_SECADV_038,다단계 탈옥,일련의 대화에서 요청을 단계적으로 맥락화하거나 외부 인터페이스·모델의 도움을 받아 시나리오를 구성함으로써 LLM이 유해하거나 민감한 콘텐츠를 단계적으로 생성하게 되는 리스크.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which multi-step jailbreaks, constructing well-designed scenarios across a series of conversations through request contextualising or external assistance, guide LLMs to generate harmful or sensitive content step by step."
,G_SYS_SECADV,G_SYS_SECADV_042,사용자 질의에 내포된 잠재적 유해 콘텐츠,사용자가 의도적으로 또는 무심코 탐지하기 어려운 형태로 잠재적 유해 콘텐츠를 질의에 삽입하여 AI 모델이 위장된 편향적 견해 등 유해한 출력을 생성하도록 유도하는 리스크.,"The risk that users deliberately or inadvertently embed potentially harmful content in queries in ways that are difficult to detect, influencing an AI model to generate harmful outputs, including disguised biased opinions."
,G_SYS_SECADV,G_SYS_SECADV_043,위임 에이전트 공격에 의한 정보 탈취·행위 조작,"인간이나 조직을 대리하는 AI 에이전트가 새로운 공격 표면이 되어, 공격자가 위임자의 개인정보를 추출하거나 위임자가 원하지 않는 행위를 하도록 에이전트를 조작하고, 감독 에이전트를 무력화하거나 협력을 방해하거나 결탁을 가능하게 하는 정보를 유출하는 리스크.","The risk that AI agents acting as delegates of humans or organisations become a novel attack surface, letting attackers extract private information about their principals, manipulate agents into undesired actions, subvert overseer agents, thwart cooperation, or leak information enabling collusion."
,G_SYS_SECADV,G_SYS_SECADV_044,프롬프트 주입 및 시스템 지시문 유출,"이용자 입력이나 검색된 웹페이지·문서·도구 출력에 숨겨진 지시가 시스템 지시와 이용자 데이터의 구조적 분리 부족을 악용하여 AI 모델과 에이전트의 안전 제약·도구 실행을 변조하고, 기밀 시스템 프롬프트 유출·데이터 절취·무단 행위·서비스 거부를 초래하는 리스크.","The risk that untrusted content, supplied directly by a user or indirectly through retrieved pages, documents, and tool outputs, carries hidden instructions that a model executes as if authorised, because system instructions and user data are not architecturally separated. Attackers thereby override intended behaviour and safety constraints, redirect agent tool execution, and recover confidential system prompts, enabling data theft, unauthorised actions, and denial of service."
,G_SYS_SECADV,G_SYS_SECADV_046,프로토콜 수준 다중 에이전트 위협,"에이전트가 통신·위임·협상에 사용하는 프로토콜이 공모, 스푸핑, 재전송, 권한 상승을 위한 공격 표면을 만드는 리스크.","The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which the protocols through which agents communicate, delegate, or negotiate create attack surfaces for collusion, spoofing, replay, or privilege escalation."
,G_SYS_SECADV,G_SYS_SECADV_048,적대적 역할·역할극 지시에 의한 안전장치 우회,공격자가 AI 모델에 극단주의자·인종차별주의자 등 위험한 역할이나 역할극 지시를 적대적으로 부여하여 안전장치를 우회하고 극단주의·인종주의를 비롯한 유해 콘텐츠를 생성하게 하는 리스크.,"The risk that an attacker assigns an AI model a harmful role or adversarial role-play instruction, such as an extremist or racist persona, to bypass safeguards and induce the generation of extremist, racist, or other harmful content."
,G_SYS_SECADV,G_SYS_SECADV_049,페르소나 지정·사회공학 기법에 의한 안전장치 우회,공격자가 모델에 특정 페르소나를 지정하거나 인간 또는 다른 대규모 언어 모델(LLM)이 고안한 사회공학 기법을 사용하여 안전장치를 우회하고 금지된 출력이나 행동을 유도하는 리스크.,The risk that attackers assign an AI model a specific persona or use social-engineering techniques crafted by humans or other large language models to circumvent safeguards and elicit prohibited outputs or actions.
,G_SYS_SECADV,G_SYS_SECADV_050,악의적 미세조정에 의한 안전장치 무력화,악의적 행위자가 공개 가중치 AI 모델을 저비용으로 미세조정하여 안전장치와 사용 제한을 우회하고 유해한 출력을 생성하도록 만드는 리스크.,The risk that malicious actors fine-tune an open-weight AI model at low cost to bypass safeguards and use restrictions and elicit harmful outputs.
,G_SYS_SECADV,G_SYS_SECADV_052,장면 맥락 조작 공격,"공격자가 표지, 물체 배치, 의복 패턴 또는 장면 맥락을 적대적으로 변경하여 로봇의 AI 인식 모델이 환경을 잘못 해석하고 안전하지 않은 행동을 선택하도록 유도하는 리스크.","The risk that attackers adversarially alter signs, object placement, clothing patterns, or scene context, causing a robot's AI perception model to misinterpret the environment and select unsafe actions."
,G_SYS_SECADV,G_SYS_SECADV_053,기반 모델 재사용을 통한 보안 결함 전파,기반 모델을 재설계하거나 미세조정하여 활용하는 관행으로 인해 기반 모델의 보안 결함이 하위 모델로 그대로 전파되는 리스크.,The risk that security flaws in foundation models are transmitted to downstream models built through re-engineering or fine-tuning of those foundation models.
,G_SYS_SECADV,G_SYS_SECADV_055,AI 공급망의 도구·의존성 침해,"외부 도구·플러그인·API·패키지·커넥터 또는 개발 도구 체인의 의존성이 침해되어 변조된 구성 요소나 취약점이 AI 시스템에 유입되고, 그 결과 에이전트의 행동 공간이 조작되거나 정보가 유출되는 리스크.","The risk that compromised software supply-chain elements, including external tools, plug-ins, APIs, packages, connectors, and development toolchain dependencies, introduce tampered components or vulnerabilities into an AI system, manipulating an agent's action space or exfiltrating information."
,G_SYS_SECADV,G_SYS_SECADV_057,AI 컴퓨팅 인프라의 무단 접근·조작·서비스 중단,공격자가 AI 컴퓨팅 인프라의 취약점을 악용하여 분산 노드나 서비스에 무단 접근하고 구성·데이터·작업부하를 조작하거나 운영을 중단시키며 침해를 시스템 경계 밖으로 확산시키는 리스크.,"The risk that an attacker exploits vulnerabilities in AI computing infrastructure to gain unauthorised access to distributed nodes or services, manipulate configurations, data, or workloads, disrupt operations, or propagate compromise across system boundaries."
,G_SYS_SECADV,G_SYS_SECADV_058,적대적 감각 교란에 따른 안전하지 않은 행동,영상·감각 입력에 가해진 적대적 교란으로 로봇의 물리 상태 추정과 제어 정책이 왜곡되어 안전하지 않은 제어·구동 명령과 물리적 행동을 유발하는 리스크.,"The risk that adversarial perturbations to visual or sensory inputs distort a robot's physical-state estimation and control policy, causing unsafe control or actuation commands and physical actions."
,G_SYS_SECADV,G_SYS_SECADV_059,해석가능성 기법을 이용한 안전 기능 약화·공격 개발,"공격자가 모델 해석가능성 기법을 악용하여 안전 관련 특징을 부호화한 뉴런이나 내부 표현을 식별·변조해 안전 기능을 약화시키거나, 화이트박스 공격을 모의하여 적대적 공격을 개발하는 리스크.","The risk that attackers misuse model-interpretability techniques to identify and alter neurons or internal representations encoding safety-related features, weaken safety functions, or simulate white-box scenarios to develop adversarial attacks."
,G_SYS_TRANS,G_SYS_TRANS_001,설명 조작에 의한 편향 은폐,"기존 설명가능성 기법이 차별적 편향을 탐지하기에 충분하지 않고 조작 기법으로 편향이 은폐되어, 인종·성별 등 민감 속성을 배제하고 실제 모델을 정확히 반영하지 않는 오도성 설명이 생성되는 리스크.","The risk that existing explainability techniques are insufficient for detecting discriminatory biases and that manipulation methods hide underlying biases, generating misleading explanations that exclude sensitive attributes such as race or gender and do not accurately represent the underlying model."
,G_SYS_TRANS,G_SYS_TRANS_002,역량 평가 비공개,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 조직이 외부 감독에 필요한 위험 역량, 알려진 한계, 적대적 강건성, 잔여 위험에 관한 평가 근거를 은폐하거나 불명확하게 공개하는 리스크.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which an organisation withholds or obscures evaluation evidence about dangerous capabilities, known limitations, adversarial robustness, or residual risks needed for external oversight."
,G_SYS_TRANS,G_SYS_TRANS_003,문서화 누락,"모델 카드, 시스템 카드, 데이터시트, 기술 문서가 책임성과 보증에 필요한 정보를 누락하는 리스크.","The risk that model cards, system cards, datasheets, or technical files omit information needed for accountability and assurance."
,G_SYS_TRANS,G_SYS_TRANS_004,인코딩된 추론,"AI 모델이 스테가노그래피 기법으로 중간 추론 단계를 인간이 해석할 수 없는 방식으로 부호화하고, 성능 향상 효과 때문에 이러한 경향이 자연히 나타나며 역량이 높은 모델일수록 두드러지는 리스크.","The risk that models employ steganography techniques to encode their intermediate reasoning steps in ways that are not interpretable by humans, a tendency that may emerge naturally and become more pronounced with more capable models because encoded reasoning can improve performance."
,G_SYS_TRANS,G_SYS_TRANS_006,설명 실행 가능성 격차,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 설명이 제공되더라도 사용자가 무엇을 해야 할지 또는 자신의 이익을 어떻게 보호할지 판단하는 데 도움이 되지 않는 리스크.,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which explanations are available but do not help users decide what to do or how to protect their interests."
,G_SYS_TRANS,G_SYS_TRANS_009,AI 상호작용의 불충분한 고지,"AI 시스템이 이용자에게 AI와 상호작용하고 있다는 사실, 기능, 한계 또는 결과의 근거를 충분히 고지하지 않아 정보에 기반한 판단을 저해하는 리스크.","The risk that an AI system fails to adequately disclose the fact of AI interaction, its functions, limitations, or the basis of its outputs, impairing informed judgement."
,G_SYS_TRANS,G_SYS_TRANS_010,출처 오귀속,"AI 시스템이 주장을 잘못 귀속하거나 정보의 출처를 모호하게 만들며, 근사에 기반한 귀속 기법이 출력을 생성한 학습 데이터를 부정확하게 지목하는 경우를 포함하여, 사용자가 콘텐츠의 실제 출처를 추적·검증할 수 없게 되는 리스크.","The risk that AI systems misattribute claims or obscure the provenance of information, including when approximation-based attribution techniques give an incorrect account of which training data generated an output, leaving users unable to trace or verify the true origin of content."
,G_SYS_TRANS,G_SYS_TRANS_012,AI 제품 역량의 오도성 표시,"AI 제공자가 AI 시스템의 기능, 한계 또는 검증 범위를 불명확하거나 오도되게 표시하여 이용자의 합리적 판단을 저해하는 리스크.","The risk that an AI provider presents an AI system's functions, limitations, or validation scope in an unclear or misleading manner, impairing informed user judgement."
,G_SYS_TRANS,G_SYS_TRANS_013,AI 인터페이스와 인적 요소의 불일치,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인터페이스 단서가 시스템이 실제로 갖추지 못한 신뢰성·권위·공감을 전달하고 시스템 설계가 인간의 주의, 업무 부하, 맥락, 오류 패턴과 맞지 않아, 잘못된 신뢰와 안전하지 않은 사용을 유발하는 리스크.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which interface cues convey a level of reliability, authority, or empathy the system does not possess, and that system design is poorly matched to human attention, workload, context, and error patterns, inducing misplaced trust and unsafe use."
,G_SYS_TRANS,G_SYS_TRANS_015,사고 연쇄와 불일치하는 모델 출력,모델 출력의 이해를 돕기 위해 사용되는 사고 연쇄 추론이 모델이 제시하는 최종 답변과 일치하지 않아 충분한 투명성을 제공하지 못하는 리스크.,"The risk that chain-of-thought reasoning, employed to get a better understanding of a model's output by encouraging transparent reasoning in text form, is inconsistent with the final answer given by the model and therefore does not provide sufficient transparency."
,G_SYS_TRANS,G_SYS_TRANS_016,이해관계자 이견 은폐,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 개발 또는 평가 절차가 영향을 받는 이해관계자 사이의 해결되지 않은 이견을 은폐하는 리스크.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which development or evaluation processes conceal unresolved disagreement among affected stakeholders."
,G_SYS_TRANS,G_SYS_TRANS_017,AI 생성 콘텐츠 미공개,콘텐츠가 AI에 의해 생성되었다는 사실이 명확히 공개되지 않는 리스크.,The risk that content is not clearly disclosed as AI-generated.
,G_SYS_TRANS,G_SYS_TRANS_018,AI 반사실적 설명의 과신과 책임 오귀속,운영자나 규제자가 AI 모델의 반사실적 설명을 검증된 인과 근거로 오인하여 의사결정의 한계와 불확실성을 이해하지 못하고 책임을 잘못 귀속하는 리스크.,"The risk that operators or regulators mistake an AI model's counterfactual explanation for verified causal evidence, obscuring the decision's limitations and uncertainty and leading to misattribution of responsibility."
,G_SYS_TRANS,G_SYS_TRANS_019,모니터링 부족에 의한 미탐지 안전·프라이버시 위반,배포된 AI에 대한 모니터링과 해석 가능성이 부족하여 블랙박스 불투명성이 인간의 주체성을 축소하고 윤리·안전 원칙 위반과 프라이버시 침해가 탐지되지 않은 채 남는 리스크.,The risk that insufficient monitoring and interpretability of deployed AI allow black-box opacity to diminish human agency and permit violations of ethical or safety principles and privacy infringements to go undetected.
,G_SYS_TRANS,G_SYS_TRANS_021,블랙박스 모델의 설명·검증·결함 진단 한계,"대규모 비선형 AI 모델의 내부 의사결정 과정이 전문가와 개발자에게도 추적·해석하기 어려운 블랙박스로 남아, 예측 근거의 설명과 모델 검증을 제한하고 데이터·모델 결함의 탐지 및 고위험 영역의 감독·책임 확보를 저해하는 리스크.","The risk that the internal decision processes of large non-linear AI models remain difficult even for experts and developers to trace or interpret, limiting explanation of predictions and model verification and hindering the detection of data or model defects and the assurance of oversight and accountability in high-risk domains."
,G_SYS_TRANS,G_SYS_TRANS_022,가치 충돌 불투명성,가치 간 상충 관계가 모델 출력 뒤에 은폐되어 공공 가치 갈등을 식별하거나 숙의하기 어려워지는 리스크.,"The risk that tradeoffs among values are hidden behind model outputs, making public value conflict difficult to identify or deliberate."
,G_SYS_TRANS,G_SYS_TRANS_023,설명가능성 기법의 검증 범위 초과 과신,AI 시스템이 설명가능성 기법이 검증되지 않은 조건에서도 모델 판단을 충실히 설명한다고 간주하게 하여 잘못된 확신을 형성하는 리스크.,"The risk that an AI system leads users to treat an explainability method as a faithful account of model reasoning under conditions where it has not been validated, creating misplaced confidence."
,G_SYS_TRANS,G_SYS_TRANS_024,사용자 이해력 과부하,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 시스템 정보, 경고, 설명이 사용자가 이해하고 대응할 수 있는 범위를 초과하는 리스크.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which system information, warnings, or explanations exceed users' ability to understand and act on them."
YES,P_SYS_HARDWARE,P_SYS_HARDWARE_001,센서 드리프트에 의한 배포 시스템 성능 저하,물리 센서와 데이터 소스에 의존하는 배포된 AI 시스템에서 하드웨어 드리프트에 따른 데이터 분포 변화가 발생하여 시스템의 견고성과 성능이 저하되는 리스크.,The risk that hardware drift in the physical sensors and data sources of deployed AI systems causes data distribution drift that degrades system robustness and performance.
,P_SYS_HARDWARE,P_SYS_HARDWARE_002,하드웨어 결함에 의한 실행 오류,"로봇의 하드웨어 결함이 제어 흐름 위반, 메모리 오류, 센서 입력 간섭 또는 출력 손상 등을 통해 알고리즘의 올바른 실행을 훼손하고 잘못된 결과를 야기하는 리스크.","The risk that faults in the hardware violate the correct execution of an algorithm through control-flow violations, memory-based errors, interference with data inputs such as sensor signals, or damaged outputs, causing erroneous results."
,P_SYS_HARDWARE,P_SYS_HARDWARE_003,하드웨어 결함에 따른 의도하지 않은 동작 변화,잠재된 제조 결함 또는 우주선(cosmic ray)에 의한 비트 반전과 같은 배포 후 환경 영향이 로봇·휴머노이드 또는 피지컬 AI 시스템의 내부 상태를 변경하여 의도하지 않은 동작 변화를 유발하는 리스크.,"The risk that latent manufacturing defects or post-deployment environmental effects, such as cosmic-ray-induced bit flips, alter the internal state of a robot, humanoid, or physical AI system and cause unintended behavioural changes."
