L3_ID,L4_ID,Title_ko,Title_en,Def_ko
G_SYS_EVAL,G_SYS_EVAL_054,AI 모델 학습·평가 결과의 재현 불가,Non-reproducibility of AI model training and evaluation results,"AI 시스템의 학습 데이터, 전처리, 모델 구성, 난수 조건 또는 평가 절차가 충분히 기록·통제되지 않아 동일한 조건에서 모델의 학습 과정과 평가 결과를 독립적으로 재현·검증할 수 없는 리스크."
G_SYS_EVAL,G_SYS_EVAL_055,로봇 레드팀 평가의 공격·상호작용 시나리오 누락,Omission of attack and interaction scenarios from robot red-team evaluation,"로봇 레드팀 평가가 현실적인 물리 공격, 적대적 입력, 인간 상호작용 실패 또는 배포 조건을 충분히 포함하지 않아 안전하지 않은 행동과 위해 가능성을 탐지하지 못하고 로봇의 안전성을 과대평가하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_056,하드웨어 연산·전력 요구사항 누락,Omitted compute and power hardware requirements,"AI 시스템의 개발·운영에 필요한 연산량과 전력 수요가 하드웨어 선정과 용량 계획에 반영되지 않아 성능 저하, 서비스 중단 또는 안전 요구사항 미충족을 초래하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_057,과적합 및 과소적합,Over- and underfitting,모델이 훈련 데이터에 과도하게 또는 불충분하게 적응하여 운영 데이터에 직면했을 때 AI 시스템이 신뢰할 수 없게 동작하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_058,인지·추론 지연의 급증,Perception and inference latency spike,AI 시스템의 인지 또는 추론 지연이 급증하여 안전 대응에 허용된 시간 범위를 벗어나 위험 감지와 대응이 늦어지는 리스크.
G_SYS_EVAL,G_SYS_EVAL_059,배포 후 모니터링·감시 실패,Post-deployment monitoring and surveillance failure,"출시된 AI 시스템에 고위험 제품 안전 체계에 준하는 모니터링·시판 후 감시 메커니즘이 갖춰지지 않아, 드리프트, 오용, 창발 역량, 맥락 특유의 피해가 탐지·시정되지 못하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_060,레드팀 거버넌스 실패,Red-team governance failure,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 적대적 시험이 지나치게 제한적이거나 독립성이 부족하거나 문서화가 미흡하거나, 그 결과가 출시·위험 완화·경영진 보고·모니터링 등 주요 의사결정에 반영되지 않는 리스크."
G_SYS_EVAL,G_SYS_EVAL_061,코너 케이스에서의 신뢰성 저하,Reduced reliability in corner cases,AI 시스템이 희귀하거나 모호한 입력 데이터인 코너 케이스에 직면할 때 통제된 동작이 요구됨에도 신뢰할 수 없는 동작을 보이는 리스크.
G_SYS_EVAL,G_SYS_EVAL_062,요청 거절과 역량 부족의 혼동,Refusal-capability confusion,"AI 시스템의 유해 행동이 관찰되지 않은 원인이 요청 거부, 과업 수행 능력 부족 또는 평가 환경의 제약 중 무엇인지 안전성 평가가 구분하지 못하여 시스템의 실제 위험 역량을 잘못 판단하는 리스크."
G_SYS_EVAL,G_SYS_EVAL_063,검증된 운용 범위 밖에서의 신뢰성·안전성 실패,Reliability and safety failure outside the validated operating envelope,복잡한 운용 환경에서 설계 단계에 고려되지 않은 상황이 발생하여 검증 범위 밖에서 AI 시스템의 신뢰성과 안전성이 훼손되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_064,에이전트의 견고성 평가 격차,Robustness evaluation gap for agents,"에이전트 안전 평가에 분포 변화, 미학습 도구, 적대적 사용자, 다단계 실패 연쇄에 대한 체계적 스트레스 테스트가 결여되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_065,도구 에이전트 보안 테스트 커버리지 격차,Security test coverage gap in tool agents,벤치마크가 현실적인 도구·애플리케이션·공격 조합을 누락하여 도구 에이전트 보안에 대한 잘못된 확신을 유발하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_066,모델 평가의 자기 선호 편향,Self-preference bias in model evaluation,AI 모델이 자신이 생성한 콘텐츠를 다른 출처의 콘텐츠보다 선호하는 자기 선호 편향을 보여 자기 평가나 모델 기반 평가에서 인간이 생성한 콘텐츠를 부당하게 차별하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_067,체계적 학습 오류에 따른 알고리즘 편향,Systematic learning error bias,체계적 학습 오류로 모델이 일관되게 잘못된 패턴을 학습하여 예측에 알고리즘 편향이 내재화되는 리스크.
G_SYS_EVAL,G_SYS_EVAL_068,경쟁 압력에 따른 안전성 평가 축소와 성급한 배포,Truncated safety evaluation under competitive release pressure,"경쟁 상황에서 개발자가 GPAI 모델의 안전성 평가를 축소하고 역량 개발에 자원을 집중함으로써, 역량과 상관된 위험이 검증되지 않은 채 시스템이 배포되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_069,결과 전파 과소평가,Underestimation of consequence propagation,벤치마크나 사고 분석이 국소적인 AI 에이전트 실패가 하류의 물리적·재정적·개인정보·사회적 피해로 전파되는 정도를 과소평가하여 시스템의 실제 위험을 잘못 판단하는 리스크.
G_SYS_EVAL,G_SYS_EVAL_070,역량 평가에서 드러나지 않는 위험 역량,Undetected dangerous capabilities in model evaluations,"위험하거나 이중용도인 역량을 확인하기 위한 평가가 평가 난이도, 과도한 검증 비용, 안전성 훈련에 따른 응답 거부 또는 평가 중 전략적인 성능 저하로 인해 AI 모델의 위험 역량을 식별하지 못하여, 해당 모델이 배포하기에 안전한 것으로 잘못 분류되는 리스크."
G_SYS_EVAL,G_SYS_EVAL_071,고속 AI 운영에서의 오류 미탐지,Undetected errors from high-speed AI operation,경쟁이 치열한 환경에서 AI 모델과 시스템의 빠른 작동 속도로 인해 오류를 적시에 탐지하고 수정하기 어려워지는 리스크.
G_SYS_EVAL,G_SYS_EVAL_072,데이터 출처 검증 불가,Unverifiable data provenance,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 데이터의 소유권·출처·변환 이력을 검증할 표준화된 방법이 없어 사용 데이터가 원본과 동일한지, 올바른 사용 조건을 갖췄는지 보증할 수 없게 되는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_001,맞춤형 정보 제공에 의한 정보 고치 심화,Aggravated information cocoons from tailored content,AI가 이용자의 요구·의도·선호·습관을 분석해 정형화된 맞춤 정보와 서비스만 제공함으로써 정보 고치 효과가 심화되는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_002,맥락 일관성 추구에 의한 환각 증폭,Amplification of hallucinations through context consistency,AI 시스템이 대화 맥락의 일관성을 우선하여 앞선 오류나 근거 없는 주장을 반복하고 확대함으로써 허위정보를 생성하는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_003,지식 분포 변화에 따른 응답 노후화,Answer obsolescence from knowledge distribution shift,"현실 세계의 사실과 지식이 시간에 따라 변하지만 AI 모델의 학습된 지식이 갱신되지 않아, 갱신이 필요한 사실 질문에 낡고 부정확한 답변을 제시하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_004,허위·오도 정보 유포에 의한 기만과 양극화,Deception and polarisation from false information,"언어 모델이 오도성 있거나 허위인 정보를 예측·제시하여 이용자에게 잘못된 믿음을 심는 기만이 발생하고, 개인의 자율성이 위협되며 근거 없는 기존 견해에 대한 확신이 커져 양극화가 심화되는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_005,악성 사전분포에 의한 의사결정 조작,Decision manipulation via malign priors,보편 분포의 가설에 포함된 시뮬레이션된 에이전트들이 해당 분포에 기반해 의사결정하는 주체에게 영향을 미칠 유인을 가져 추론과 의사결정이 조작되는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_006,공유 정보 생태계의 오염과 질 저하,Degradation of the shared information ecosystem,생성형 AI 시스템이 허위·환각·저품질 콘텐츠 또는 인물·사건에 대한 사실처럼 보이는 허위 묘사를 대규모로 생성·유포하여 공개 정보 생태계를 오염시키고 개인과 사회의 인식·의사결정 및 정확한 정보에 대한 신뢰를 훼손하는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_007,사용자 설득에 의한 모델의 사실 판단 왜곡,Distortion of model factual judgement through user persuasion,"다중 턴 설득 대화가 모델이 사실적으로 옳은 입장을 포기하고 허위정보를 수용하게 만들며, 그 효과가 단일 턴 시도를 능가하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_008,데이터 오해석에 의한 의료·과학적 오결론,Erroneous medical and scientific conclusions from data misinterpretation,"AI 시스템이 의료·과학 데이터를 오용하거나 맥락, 품질 또는 불확실성을 잘못 해석하여 근거가 부족하거나 사실과 다른 결론을 생성하고 연구·진료 의사결정을 왜곡하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_009,외부 도구에 의해 주입된 사실 오류,Factual errors injected by external tools,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 도구가 웹 API·검색 엔진 등 공개 자원에서 얻은 추가 지식을 입력 프롬프트에 통합하는 과정에서, 도구의 신뢰성이 보장되지 않아 사실 오류가 포함된 내용이 유입되고 환각 문제가 증폭되는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_010,합성 콘텐츠의 진위 식별 실패와 지속적 피해,Failure to distinguish synthetic content and persistent harm,"AI가 사실적으로 보이는 딥페이크·합성 콘텐츠를 생성하여 수신자가 진본과 구별하기 어렵게 만들고, 허위임이 밝혀진 뒤에도 대상에 대한 사회적·평판적 피해와 정보 신뢰 저하가 지속되는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_011,출력의 출처 충실성 오류,Faithfulness errors,"AI 시스템이 근거 자료나 입력 내용에 충실하지 않은 콘텐츠를 생성하여, 출력이 유창하고 그럴듯하더라도 원문의 의미와 사실관계를 왜곡하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_012,개인 대상 허위정보,False information targeting an individual,"AI 시스템이 식별 가능한 개인에 관한 허위·조작 정보를 생성하거나 확산하여 그 사람의 평판, 안전, 권리 또는 사회적 관계에 피해를 초래하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_013,검색 증강 시 외부 허위정보에 의한 허위 출력,False outputs from external misinformation in retrieval augmentation,검색 증강 과정에서 모델의 사전 지식과 상충하는 소량의 일관된 허위 증거가 주어질 때 모델이 이에 민감하게 반응하여 허위 출력을 생성하는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_014,사실과 다른 오도성 정보 생성,Generation of factually incorrect and misleading information,"AI 시스템이 생성 내용의 사실성을 확보하지 못해 비의도적으로, 또는 대상을 기만·오도할 목적으로 의도적으로, 사실과 다른 콘텐츠를 신뢰할 만한 정보처럼 제시하여 이용자의 판단을 왜곡하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_015,선거절차에 관한 허위정보 생성,Generation of false information about election procedures,"AI 시스템이 투표 자격, 일정, 장소 또는 절차에 관해 사실과 다른 정보를 생성·제공하여 유권자의 판단을 오도하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_016,역사 수정주의적 서술 생성,Generation of historically revisionist accounts,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 사회·공동체·학계가 확립한 역사적 사건이나 서술이 의도적 또는 비의도적으로 재해석되는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_017,지식 경계로 인한 환각,Hallucination arising from knowledge boundaries,"LLM의 학습 코퍼스가 모든 세계 지식을 담을 수 없고 롱테일 지식을 충분히 습득하지 못해, 입력 프롬프트가 요구하는 지식과 모델 내재 지식 사이의 격차가 환각을 유발하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_018,사실·증거 환각,Hallucination of facts and evidence,"모델이 그럴듯한 형식으로 제시된 허위 인용, 사실, 법적 주장, 과학적 증거를 포함하여 학습 데이터나 입력에 충실하지 않은 부정확한 콘텐츠를 생성하여, 이를 신뢰한 사용자를 오도하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_019,잡음 학습 데이터에 의한 지식 오류,Knowledge errors from noisy training data,대규모 학습 코퍼스에 내재한 잡음과 허위정보가 모델 파라미터에 저장되는 지식에 오류를 유입시켜 환각을 유발하는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_020,대규모 기만 서사·가짜 뉴스 생성,Large-scale generation of deceptive narratives and fabricated news,AI 시스템이 사실적 근거가 없는 기만 서사와 가짜 뉴스를 저비용·대규모로 생성하여 수용자의 사실 판단을 오도하는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_021,대규모 허위정보 생산·확산 장벽 저하,Lowered barriers to large-scale disinformation production and dissemination,"AI가 합성 미디어와 허위 뉴스를 저비용으로 대량 생산하고 사실·의견·허구의 구분을 어렵게 하여, 허위정보의 제작·맞춤화·확산 규모와 속도를 확대하는 리스크."
G_SYS_MISINFO,G_SYS_MISINFO_022,알고리즘 시스템에 의한 허위·오도 정보 피해,Misinformation harms from algorithmic systems,생성 모델과 추천 시스템 등 AI 기반 알고리즘 시스템이 부정확하거나 검증되지 않은 허위·오도 정보를 생성·추천·증폭하여 개인과 사회의 인식과 의사결정을 왜곡하는 리스크.
G_SYS_MISINFO,G_SYS_MISINFO_023,오도성 의료정보와 부적절한 약물사용 지침,Misleading medical information and unsafe medication guidance,AI 시스템이 사실과 다르거나 근거가 불충분한 의료정보 또는 부적절한 약물사용 지침을 생성·제공하여 이용자의 진단·치료 판단을 왜곡하고 신체적·정신적 건강에 위해를 초래하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_001,적대적 입력 교란,Adversarial input perturbation,공격자가 텍스트·이미지·오디오·영상 입력에 사람이 지각하기 어려운 미세 교란을 가하여 AI 모델의 의사결정 방식을 악용하고 오분류·오작동·안전하지 않은 동작을 유발하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_002,AI 소프트웨어·학습 데이터의 적대적 변조,Adversarial modification of AI software and training data,내부자나 공격자가 AI 시스템의 소프트웨어·소스 코드·학습 데이터를 무단 변경하거나 악성 정보를 주입하여 모델의 보안·적대적 견고성과 안전장치를 훼손하고 유해한 출력이나 행동을 유발하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_003,로봇 인지를 겨냥한 적대적 패치 공격,Adversarial patch attack on robot perception,공격자가 물체나 표지에 최적화된 시각 패턴을 부착해 로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정에서 특정 인지 오류와 후속 위험 행동을 유발하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_004,신뢰할 수 없는 외부 지시·의도에 의한 에이전트 목표 탈취,Agent goal hijacking through untrusted external instructions and intent,"AI 에이전트가 사용자 입력, 외부 콘텐츠, 도구 응답 또는 다른 행위자가 표현한 지시·의도를 권한과 출처를 검증하지 않고 목표나 계획에 반영하여, 원래 과업과 안전 제약에서 벗어난 행동을 수행하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_005,에이전트 신원 및 권한 스푸핑,Agent identity and authority spoofing,공격자가 사용자·도구·서비스·동료 에이전트를 가장하여 에이전트가 승인되지 않은 지시나 신뢰 관계를 수용하게 되는 리스크.
G_SYS_SECADV,G_SYS_SECADV_006,에이전트 메모리·맥락 오염,Agent memory and context poisoning,"공격자가 세션 요약·임베딩·검색 증강 생성(RAG) 항목·공유 맥락 상태·장기 메모리 등 AI 에이전트가 보존하거나 검색할 수 있는 정보를 오염시켜, 이후의 검색·추론·계획·행동이 악의적이거나 오도하는 정보에 의존하도록 만드는 리스크."
G_SYS_SECADV,G_SYS_SECADV_007,에이전트 계획·툴체인 하이재킹,Agent plan and tool-chain hijacking,"도구 출력에 숨겨지거나 입력에 삽입된 적대적 내용이 에이전트의 다단계 계획이나 후속 도구 호출을 공격자가 선택한 하위 목표로 전환시키면서 중간 단계의 표면적 타당성은 유지되어, 무단 행동이나 데이터 이동으로 이어지는 리스크."
G_SYS_SECADV,G_SYS_SECADV_008,유해한 물리적 행동 지시를 위장한 공격,Attack using disguised instructions for harmful physical actions,공격자가 유해한 물리적 행동 지시를 무해하거나 정상적인 과업 요청으로 위장하여 체화형 AI 에이전트의 안전장치를 우회하고 해당 행동을 수용·실행하도록 유도하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_009,추가 모달리티로 인한 공격 표면 확대,Attack-surface expansion from additional modalities,멀티모달 모델에서 모달리티별 견고성 차이로 공격자가 가장 취약한 모달리티를 선택할 수 있어 새로운 공격 벡터가 생기고 탈옥부터 데이터 오염까지 기존 공격의 범위가 확대되는 리스크.
G_SYS_SECADV,G_SYS_SECADV_010,프록시 목표 최적화를 통한 탈옥 자동 탐색,Automated discovery of jailbreaks through proxy-objective optimisation,AI 시스템의 설계·학습·배포·사용 과정에서 공격자가 탈옥 성공과 불완전하게 상관된 대리 목표를 대상으로 그래디언트 기반 또는 비그래디언트 기반 적대적 최적화를 수동·자동으로 수행하여 새로운 탈옥 공격을 탐색하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_011,백도어 트리거에 의한 위험한 로봇 행동,Backdoor triggers causing unsafe robot behaviour,"훈련 데이터, 프롬프트 맥락, 모델 가중치, 소프트웨어 또는 업데이트에 악의적으로 삽입된 트리거가 평상시에는 정상적으로 작동하는 로봇으로 하여금 특정 입력·물리 조건에서 사전에 지정된 위험한 행동이나 의도되지 않은 물리적 행동을 실행하게 하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_012,GPAI 모델의 백도어 또는 트로이 목마 공격,Backdoors or trojan attacks in GPAI models,"학습 또는 미세조정 과정에서 모델 제공자나 제3자가 GPAI 모델에 백도어를 삽입하고 배포 단계에서 이를 악용하여, 최소한의 비용으로 모델 출력을 표적화해 높은 성공률로 통제하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_013,기술적 안전조치 우회 공격,Circumvention of technical safety measures,공격자가 모델의 취약점을 악용해 오용 완화를 위한 기술적 안전 조치를 우회하고 모델과 그 역량에 무단 접근함으로써 의도치 않은 유해 행동을 유발하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_014,기반 모델 취약성에 기인한 인프라 공통 원인 장애,Common-mode infrastructure failure from underlying model vulnerabilities,중요 인프라가 GPAI에 의존할 때 기반 모델 아키텍처나 훈련 설정의 취약성·견고성 문제가 우발적 경계 사례나 적대적 입력에 의해 촉발되어 공통 원인 장애로 이어지는 리스크.
G_SYS_SECADV,G_SYS_SECADV_015,로봇 군집의 동시 침해,Compromise of robot fleets,"공격자가 클라우드, 소프트웨어 업데이트, API 또는 오케스트레이션 계층의 취약점을 악용하여 다수의 AI 기반 로봇, 차량, 드론 또는 산업 시스템에 무단 접근·조작·중단을 동시에 일으키는 리스크."
G_SYS_SECADV,G_SYS_SECADV_016,핵심 기반시설 로봇 시스템의 사이버 침해,Cyber compromise of robotic systems in critical infrastructure,공격자가 핵심 기반시설에서 운용되는 로봇 검사·유지보수·물류·제어 시스템의 소프트웨어나 네트워크 취약점을 악용하여 무단 접근·조작·중단을 일으키고 시설 운영을 교란하거나 설비를 손상시키는 리스크.
G_SYS_SECADV,G_SYS_SECADV_017,대규모 사이버범죄 오용,Cybercrime misuse at scale,악의적 행위자가 생성 모델을 탈옥시켜 민감·유해 콘텐츠와 표적 맞춤형 설득 자료를 생산함으로써 사이버 범죄를 저비용·대규모로 수행하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_018,데이터 오염 공격,Data poisoning,공격자가 학습·미세조정·검색 데이터를 조작하여 모델 동작을 변경하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_019,제3자 시스템 교란,Disruption of third-party systems,생성형 AI가 오작동 유발이나 사이버 공격 등을 통해 제3자 시스템과 그 구성 요소의 손상·중단·파괴를 촉진하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_020,GPAI 모델의 손쉬운 재구성,Easy reconfiguration of GPAI models,"GPAI 모델이 가중치 변경이나 입력 수정만으로 다양한 용도에 쉽게 재구성되거나 의도된 용도를 넘어서는 역량을 갖게 되며, 이러한 재구성이 적대적 입력에 의해 의도적으로 또는 예상치 못한 입력에 의해 비의도적으로 일어나는 리스크."
G_SYS_SECADV,G_SYS_SECADV_021,에너지·지연 유발 공격,Energy-latency attacks,"공격자가 처리 비용이 비정상적으로 큰 스펀지 예제 등 적대적 입력을 사용하여 AI 시스템의 연산 지연과 에너지 소비를 급증시키고, 연산 자원을 고갈시켜 서비스 가용성을 저해하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_022,적대적 입력 교란을 통한 회피 공격,Evasion attacks through adversarial perturbation of model inputs,공격자가 AI 모델에 전달되는 입력에 단어 치환이나 그래디언트 기반 섭동 등 미세한 변형을 가해 적대적 예제를 구성함으로써 모델의 예측을 크게 바꾸고 잘못된 결과를 유도하면서도 인간의 검토로 조작을 탐지하기 어렵게 만드는 리스크.
G_SYS_SECADV,G_SYS_SECADV_023,에이전트 인터페이스의 공격 표면 확대,Expanded attack surface in agent interfaces,"AI 에이전트가 브라우저·운영체제·모바일 앱·IoT 기기·외부 API와 연결되는 인터페이스의 취약점이나 과도한 권한이 공격 벡터가 되어, 공격자가 안전장치를 우회하거나 무단 접근·조작·중단을 일으키고 안전하지 않은 행동을 유도하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_024,악용 가능한 시스템 결함·백도어,Exploitable system defects and backdoors,"AI 알고리즘과 모델의 설계·훈련·검증 단계, 개발 인터페이스와 실행 플랫폼에 쓰이는 표준화된 API와 기능 라이브러리, 툴킷에 논리적 결함과 취약점이 있어 악용되거나 의도적으로 백도어가 심겨 공격에 사용되는 리스크."
G_SYS_SECADV,G_SYS_SECADV_025,안전 미세조정 일반화 격차 악용,Exploitation of safety-fine-tuning generalisation gaps,"안전 튜닝이 사전 학습 분포보다 훨씬 좁은 분포에서 수행되어, 부호화된 텍스트나 저자원 언어 등 일반화 격차를 노린 공격에 모델이 취약해지는 리스크."
G_SYS_SECADV,G_SYS_SECADV_026,안전장치 우회를 통한 금지 정보 노출,Exposure of prohibited information through safeguard bypass,공격자가 탈옥이나 적대적으로 구성된 지시로 AI 모델의 안전장치를 우회하고 금지된 출력을 유도하여 불법·비윤리 정보에 접근하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_027,이상 조건에서의 성능·견고성·복원력 실패,"Failure of performance, robustness, and resilience under adverse conditions","AI 시스템이 의도된 목적을 달성하지 못하고, 악의적 공격이나 데이터 오염, 환경 잡음, 연계 구성 요소의 고장으로 입력이 비정상적으로 변할 때 성능을 안정적으로 유지하거나 그 영향에서 회복하지 못하는 리스크. 신뢰할 수 없는 모델과 오류에 취약한 에이전트가 그대로 운용되어 이에 의존하는 이들에게 심각한 결과를 초래하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_028,무제한 접근을 통한 범용 AI 고영향 오용,High-impact misuse of general-purpose AI through unrestricted access,악의적 행위자가 제한이나 모니터링 없이 범용 AI 시스템의 광범위한 역량·기능에 접근하여 이를 오용함으로써 대규모 피해를 초래하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_029,외부 도구 연동을 통한 유해 콘텐츠 유입,Ingestion of harmful content through external tool integration,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 도구·플러그인과의 통합과 상호 연결이 확대됨에 따라 악의적 외부 입력에 노출되어 유해 콘텐츠가 시스템에 유입되는 리스크.
G_SYS_SECADV,G_SYS_SECADV_030,지시문 기반 미세조정 데이터 오염,Instruction-tuning poisoning,"AI 모델을 지시문과 목표 출력의 쌍으로 미세조정하는 과정에서 소수의 오염 표본만으로 모델이 오염되고, 익명 크라우드소싱으로 수집된 데이터셋이 공격 가능성을 높여 기존 데이터 오염 공격보다 탐지하기 어려워지는 리스크."
G_SYS_SECADV,G_SYS_SECADV_031,복잡한 신경망 모델의 내재적 견고성 부족,Intrinsic robustness weaknesses of complex neural models,"심층 신경망처럼 비선형적이고 복잡도가 높은 AI 모델이 변화하는 운영 환경이나 악의적 간섭에 취약하여 성능 저하와 의사결정 오류를 일으키고, 특히 안전 필수 환경에서 기능 안전성과 신뢰성을 훼손하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_032,안전 가드레일을 무력화하는 탈옥 공격,Jailbreak attacks subverting model safety guardrails,"적대적 입력, 오염된 미세조정 데이터 또는 학습 데이터에 삽입된 백도어가 AI 모델의 안전장치를 우회하여 금지된 작업의 수행과 유해 콘텐츠 생성을 가능하게 하고, 안전성 훈련 이후에도 지속되는 취약성과 표준화된 평가의 어려움을 초래하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_033,로봇 탈옥에 의한 유해 물리적 행동,Jailbreaking robots into harmful physical action,공격자가 물리 작업 맥락의 프레이밍이나 탈옥 입력으로 로봇의 안전장치를 우회하여 사람·동물·재산에 유해한 물리적 행동을 계획하거나 실행하게 하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_034,샌드박스 우회에 의한 격리 통제 상실,Loss of isolation control through sandbox escape,AI 시스템 또는 그 실행 코드가 샌드박스의 격리 경계를 우회하여 보호된 자원과 외부 시스템에 무단 접근하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_035,사이버 공격 장벽 저하·공격 표면 확대,Lowered cyberattack barriers and expanded attack surface,취약점의 자동 발견과 악용 등으로 해킹·맬웨어·피싱 등 공격적 사이버 역량의 장벽이 낮아지고 표적 공격의 공격 표면이 확대되어 시스템 가용성과 학습 데이터·코드·모델 가중치의 기밀성·무결성이 훼손되는 리스크.
G_SYS_SECADV,G_SYS_SECADV_036,모델 추출·역전 공격,Model extraction and inversion attacks,"적대적 행위자가 배포된 모델에 무단으로 질의하거나 탐침하여 매개변수, 의사결정 동작, 독점 역량을 재구성하고, 질의와 응답으로 대체 모델을 학습시키거나 모델 역전으로 학습 관측 데이터를 복원함으로써, 지식재산과 민감한 데이터가 노출되는 리스크."
G_SYS_SECADV,G_SYS_SECADV_037,모델 절취·변조,Model theft and tampering,"공격자가 모델 역전·추출 공격, 모델 절취, 무단 변조 또는 백도어 주입을 통해 AI 모델의 매개변수·구조·기능 등 핵심 정보를 탈취·변조하여, 지식재산권·영업비밀을 침해하고 추론·의사결정·운영의 무결성을 훼손하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_038,다단계 탈옥,Multi-step jailbreaks,일련의 대화에서 요청을 단계적으로 맥락화하거나 외부 인터페이스·모델의 도움을 받아 시나리오를 구성함으로써 LLM이 유해하거나 민감한 콘텐츠를 단계적으로 생성하게 되는 리스크.
G_SYS_SECADV,G_SYS_SECADV_039,LLM 대상 신종 공격,Novel attack vectors against LLMs,"프롬프트 추상화를 통한 API 비용 악용, 인간 피드백 기반 강화학습(Reinforcement Learning from Human Feedback, RLHF) 과정의 보상 모델 백도어, LLM을 활용한 적대적 샘플 생성 등 신종 공격 기법이 LLM 시스템을 위협하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_040,유해·오염 학습 데이터에 의한 출력 훼손,Output corruption from harmful and poisoned training data,"학습 데이터에 허위·편파·권리 침해 콘텐츠 등 불법적이거나 유해한 정보가 포함되거나 공격자에 의해 오염됨으로써, 모델이 불법·악의적·극단적 콘텐츠를 출력하고 정확성과 신뢰성이 저하되는 리스크."
G_SYS_SECADV,G_SYS_SECADV_041,인지·행동 시퀀스 조작 공격,Perception-action sequence manipulation attack,"공격자가 영상 시퀀스의 관측 정보나 행동 단서를 적대적으로 조작하여 로봇의 AI 모델이 충돌, 힘, 이격 거리 또는 대상물 사용에 관한 안전 제약을 위반하는 행동을 선택하도록 유도하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_042,사용자 질의에 내포된 잠재적 유해 콘텐츠,Potentially harmful content embedded in user queries,사용자가 의도적으로 또는 무심코 탐지하기 어려운 형태로 잠재적 유해 콘텐츠를 질의에 삽입하여 AI 모델이 위장된 편향적 견해 등 유해한 출력을 생성하도록 유도하는 리스크.
